date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-29,Central Park,17:30,3,King Ringo,"UK LAY Central Park Trap 3,4",10,110,491m,A3,OUTSIDE_TOP3,4,7/1,8.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (7/1; decimal 8.00); retained absent converging danger evidence
2026-08-29,Central Park,17:30,4,Westwood Gem,"UK LAY Central Park Trap 3,4",10,110,491m,A3,2,3,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Central Park,18:10,3,Harlequin Missy,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-08-29,Central Park,18:10,4,Miss Puddy,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,6,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Central Park,18:50,3,Snowdon Mel,"UK LAY Central Park Trap 3,4",10,110,491m,A1,2,4,5/1,6.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Central Park,18:50,4,Swift Bree,"UK LAY Central Park Trap 3,4",10,110,491m,A1,3,3,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-29,Central Park,19:10,3,Beach Holiday,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,3,5/1,6.0,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-08-29,Central Park,19:10,4,Ivy Hill Ariel,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Central Park,19:30,3,Deelish Beauty,"UK LAY Central Park Trap 3,4",10,110,491m,OR3,OUTSIDE_TOP3,,,,NOT_FOUND,RETAINED,,
2026-08-29,Central Park,19:30,4,Samba Blaze,"UK LAY Central Park Trap 3,4",10,110,491m,OR3,OUTSIDE_TOP3,4,16/1,17.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (16/1; decimal 17.00); retained absent converging danger evidence
2026-08-29,Central Park,19:50,3,Yassoo Gee One,"UK LAY Central Park Trap 3,4",10,110,277m,OR,OUTSIDE_TOP3,5,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Central Park,19:50,4,Martindale Lad,"UK LAY Central Park Trap 3,4",10,110,277m,OR,1,1,6/5,2.2,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-29,Central Park,20:10,3,Westwood Betty,"UK LAY Central Park Trap 3,4",10,110,491m,OR,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Central Park,20:10,4,Alright Tallent,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Central Park,20:30,3,Insane Mariela,"UK LAY Central Park Trap 3,4",10,110,277m,OR,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Central Park,20:30,4,Tassie Ted,"UK LAY Central Park Trap 3,4",10,110,277m,OR,OUTSIDE_TOP3,6,25/1,26.0,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Central Park,21:10,3,Shes A Gooner,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,,,,NOT_FOUND,RETAINED,,
2026-08-29,Central Park,21:10,4,Headford Lily,"UK LAY Central Park Trap 3,4",10,110,491m,OR,1,1,1/4,1.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-29,Central Park,21:30,3,Patriot Game,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-08-29,Central Park,21:30,4,Front Polo,"UK LAY Central Park Trap 3,4",10,110,491m,OR,OUTSIDE_TOP3,5,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Doncaster,11:04,2,Vinegarhill Kurn,"UK LAY Doncaster Trap 2,6",6,120,275m,D2,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Doncaster,11:04,6,Redbrick Cantona,"UK LAY Doncaster Trap 2,6",6,120,275m,D2,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Doncaster,12:12,2,Hasty Sam,"UK LAY Doncaster Trap 2,6",6,120,450m,B5,2,1,11/8,2.375,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Doncaster,12:12,6,Footfield Nala,"UK LAY Doncaster Trap 2,6",6,120,450m,B5,OUTSIDE_TOP3,6,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Doncaster,18:11,2,Skeard Noah,"UK LAY Doncaster Trap 2,6",6,120,450m,OR,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Doncaster,18:11,6,Mossend Hawk,"UK LAY Doncaster Trap 2,6",6,120,450m,OR,OUTSIDE_TOP3,6,19/2,10.5,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Doncaster,19:58,2,Ballymac Loe,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,OUTSIDE_TOP3,5,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Doncaster,19:58,6,Parkview Tommy,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,3,3,19/2,10.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-29,Doncaster,20:16,2,Charming Delight,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,OUTSIDE_TOP3,5,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-08-29,Doncaster,20:16,6,Magical Harper,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,2,2,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-29,Doncaster,20:34,2,Westway Sailor,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,3,2,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-29,Doncaster,20:34,6,Stellas Incharge,"UK LAY Doncaster Trap 2,6",6,120,483m,OR,2,3,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
