Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Harlequin Windy,WIN,03/09/2026 16:34,LAY,1,10,110,FALSE
Daily Strategy Filter,Smooth As Satin,WIN,03/09/2026 16:53,LAY,1,10,110,FALSE
Daily Strategy Filter,Cronody Hendrika,WIN,03/09/2026 16:53,LAY,1,10,110,FALSE
Daily Strategy Filter,Cotswold Prince,WIN,03/09/2026 11:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Bellmore Ozzy,WIN,03/09/2026 11:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Nurney Sniper,WIN,03/09/2026 11:30,LAY,1,4,100,FALSE
Daily Strategy Filter,Queen Babs,WIN,03/09/2026 12:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Betweenthe Lines,WIN,03/09/2026 12:53,LAY,1,4,100,FALSE
Daily Strategy Filter,Seven Oclock Bob,WIN,03/09/2026 13:11,LAY,1,4,100,FALSE
Daily Strategy Filter,De Girl Annie,WIN,03/09/2026 13:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Grumpy Doris,WIN,03/09/2026 13:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Crystal Aurora,WIN,03/09/2026 14:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Whisky Hunter,WIN,03/09/2026 18:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Rinn Soileir,WIN,03/09/2026 18:48,LAY,1,4,100,FALSE
Daily Strategy Filter,Pennys Snow,WIN,03/09/2026 19:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Confident Ruby,WIN,03/09/2026 19:56,LAY,1,4,100,FALSE
Daily Strategy Filter,Loxleys Wildcat,WIN,03/09/2026 11:41,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Silverwing,WIN,03/09/2026 12:31,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Piemans Fairy,WIN,03/09/2026 12:48,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Annadown Jet,WIN,03/09/2026 13:21,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Crafty Elmo,WIN,03/09/2026 13:36,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Annadown Guggy,WIN,03/09/2026 13:52,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Netherton Lad,WIN,03/09/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Dreamin Puccini,WIN,03/09/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Giant Killer,WIN,03/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Lamorna Rudie,WIN,03/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Garnacho Girl,WIN,03/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Unknown Fever,WIN,03/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy Filter,Jackies Hero,WIN,03/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Decent Jeff,WIN,03/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Coolavanny Steve,WIN,03/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Slaheny Storm,WIN,03/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Fifis Lad,WIN,03/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy Filter,Carlow Town,WIN,03/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Dark Lady,WIN,03/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Belfast Born,WIN,03/09/2026 17:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Cathals Rock,WIN,03/09/2026 17:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Not To Worrie,WIN,03/09/2026 17:53,LAY,1,4,100,FALSE
Daily Strategy Filter,Pyro Man,WIN,03/09/2026 18:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Anglesey Prime,WIN,03/09/2026 18:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Coco,WIN,03/09/2026 18:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Magic,WIN,03/09/2026 18:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Brian,WIN,03/09/2026 18:46,LAY,1,4,100,FALSE
Daily Strategy Filter,Fagans Bam Bam,WIN,03/09/2026 19:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Burkos Buster,WIN,03/09/2026 19:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Sunnybank Fox,WIN,03/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Arrigle Buster,WIN,03/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Nina,WIN,03/09/2026 20:52,LAY,1,4,100,FALSE
