date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-16,Doncaster,16:07,2,Hasty Sam,"UK LAY Doncaster Trap 2,6",6,120,450m,B5,2,1,5/4,2.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Doncaster,16:07,6,Cockney King Kev,"UK LAY Doncaster Trap 2,6",6,120,450m,B5,3,3,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Doncaster,16:26,2,Rumble Strip,"UK LAY Doncaster Trap 2,6",6,120,275m,D3,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Doncaster,16:26,6,Killieford Zoe,"UK LAY Doncaster Trap 2,6",6,120,275m,D3,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,10:32,2,Moaning Thelma,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,10:32,4,Moaning Tini,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Harlow,10:48,2,Rathmeehan Suzy,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,10:48,4,Lemon Beaufort,"UK LAY Harlow Trap 2,4",12,100,238m,D4,1,1,7/4,2.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,12:12,2,Dashgrove Sam,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,4,4/1,5.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Harlow,12:29,4,Cofam Princess,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,13:19,2,Fenview Tammy,"UK LAY Harlow Trap 2,4",12,100,415m,A7,2,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,13:19,4,Tinks That,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,13:37,4,Crying Jonesy,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,13:54,2,Marys Glen,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,13:54,4,Minnies Volga,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Harlow,14:11,2,Day Tripper,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,13/8,2.625,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,20:52,2,Eire Queenie,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,20:52,4,Knockdrinna Java,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,21:09,2,Savana Maggiemay,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,21:26,2,Howsyerday Dolly,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,21:26,4,Slipalong Don,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,1,7/4,2.75,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 1, 7/4; decimal 2.75)"
2026-09-16,Kinsley,11:14,5,Bells Meadow,"UK LAY Kinsley Trap 5,6",4,100,462m,A8,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Kinsley,12:03,6,Swift Vienna,"UK LAY Kinsley Trap 5,6",4,100,462m,A8,3,3,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Kinsley,12:20,6,Twoshookmen,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,3,5,5/1,6.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
