date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-16,Doncaster,16:07,2,Hasty Sam,"UK LAY Doncaster Trap 2,6",6,120,450m,B5,2,1,5/4,2.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Doncaster,16:07,6,Cockney King Kev,"UK LAY Doncaster Trap 2,6",6,120,450m,B5,3,3,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Doncaster,16:26,2,Rumble Strip,"UK LAY Doncaster Trap 2,6",6,120,275m,D3,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Doncaster,16:26,6,Killieford Zoe,"UK LAY Doncaster Trap 2,6",6,120,275m,D3,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,10:32,2,Moaning Thelma,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,10:32,4,Moaning Tini,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Harlow,10:48,2,Rathmeehan Suzy,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,10:48,4,Lemon Beaufort,"UK LAY Harlow Trap 2,4",12,100,238m,D4,1,1,7/4,2.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,11:38,2,Gooner Be Good,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,6,8/1,9.0,OUTSIDE_TOP3,RETAINED,,
2026-09-16,Harlow,11:38,4,Coolruss Izzy,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-16,Harlow,11:54,2,Mustang Snow,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-16,Harlow,11:54,4,Besties Boy,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-16,Harlow,12:12,2,Dashgrove Sam,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,4,4/1,5.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Harlow,12:12,4,Foxrock Alfie,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,5,9/2,5.5,OUTSIDE_TOP3,RETAINED,,
2026-09-16,Harlow,12:29,2,Rains Bono,"UK LAY Harlow Trap 2,4",12,100,238m,D4,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-09-16,Harlow,12:29,4,Cofam Princess,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,13:19,2,Fenview Tammy,"UK LAY Harlow Trap 2,4",12,100,415m,A7,2,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,13:19,4,Tinks That,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,13:37,2,Comer Canal,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,4,9/2,5.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (9/2; decimal 5.50); retained absent converging danger evidence
2026-09-16,Harlow,13:37,4,Crying Jonesy,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-16,Harlow,13:54,2,Marys Glen,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,13:54,4,Minnies Volga,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-16,Harlow,14:11,2,Day Tripper,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,13/8,2.625,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-16,Harlow,14:11,4,Cree Lullaby,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
