Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Rydons Ranger,WIN,12/09/2026 18:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Insane Investa,WIN,12/09/2026 18:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Keefill Zeus,WIN,12/09/2026 18:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Tassie Ted,WIN,12/09/2026 19:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Maireads Diamond,WIN,12/09/2026 19:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Slaneyside Ross,WIN,12/09/2026 19:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Sehnsa Amigo,WIN,12/09/2026 19:50,LAY,1,10,110,FALSE
Daily Strategy Filter,Insane Cuddles,WIN,12/09/2026 20:50,LAY,1,10,110,FALSE
Daily Strategy Filter,Ima Rocket Fran,WIN,12/09/2026 21:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Media Mogul,WIN,12/09/2026 21:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Tickets King,WIN,12/09/2026 19:24,LAY,1,6,120,FALSE
Daily Strategy Filter,Vixons Eggshell,WIN,12/09/2026 19:42,LAY,1,6,120,FALSE
Daily Strategy Filter,Favourite Rogue,WIN,12/09/2026 19:42,LAY,1,6,120,FALSE
Daily Strategy Filter,Emerald Vista,WIN,12/09/2026 11:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Gulf Breeze,WIN,12/09/2026 11:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Dhustone Nita,WIN,12/09/2026 12:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Alone All Alone,WIN,12/09/2026 12:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Titanium Annie,WIN,12/09/2026 12:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Catunda Apollo,WIN,12/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Whisky Insta,WIN,12/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Yama Darlin,WIN,12/09/2026 13:17,LAY,1,4,100,FALSE
Daily Strategy Filter,Dunquin Brendan,WIN,12/09/2026 13:17,LAY,1,4,100,FALSE
Daily Strategy Filter,Like Lightning,WIN,12/09/2026 14:07,LAY,1,4,100,FALSE
Daily Strategy Filter,Moanteen Mimi,WIN,12/09/2026 14:07,LAY,1,4,100,FALSE
Daily Strategy Filter,Yama Queen,WIN,12/09/2026 18:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Cherry Bee,WIN,12/09/2026 18:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Wanfourtoeknee,WIN,12/09/2026 18:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Bombay Lucky,WIN,12/09/2026 19:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Elderberry Flash,WIN,12/09/2026 19:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Beatties Shine,WIN,12/09/2026 19:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Kates Goldie,WIN,12/09/2026 19:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Longacres Arles,WIN,12/09/2026 20:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Beatties Bliss,WIN,12/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Ella,WIN,12/09/2026 21:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Kick On Archie,WIN,12/09/2026 21:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Mon Amis,WIN,12/09/2026 21:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballymac Indo,WIN,12/09/2026 14:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Unknown Path,WIN,12/09/2026 14:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Ducleagh,WIN,12/09/2026 14:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Makeit Dj,WIN,12/09/2026 14:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Glengar Peppa,WIN,12/09/2026 14:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Rowington Rascal,WIN,12/09/2026 15:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballycowen Lil,WIN,12/09/2026 15:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Savana Florida,WIN,12/09/2026 15:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Makeit Juice,WIN,12/09/2026 15:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Five Alley Zena,WIN,12/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Maireads Duchess,WIN,12/09/2026 17:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Onthemissinglist,WIN,12/09/2026 17:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Blakefield Fizz,WIN,12/09/2026 17:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Eagles Kraken,WIN,12/09/2026 17:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Anything Strange,WIN,12/09/2026 17:55,LAY,1,4,100,FALSE
Daily Strategy Filter,St Edmunds Steve,WIN,12/09/2026 17:55,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Jordana,WIN,12/09/2026 19:41,LAY,1,6,50,FALSE
