Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Cockneys Gals,WIN,06/09/2026 11:54,LAY,1,6,120,FALSE
Daily Strategy 2,Approaching Dawn,WIN,06/09/2026 12:12,LAY,1,6,120,FALSE
Daily Strategy 2,Scotrath Kiki,WIN,06/09/2026 18:42,LAY,1,4,100,FALSE
Daily Strategy 2,Norden Girl,WIN,06/09/2026 18:59,LAY,1,4,100,FALSE
Daily Strategy 2,Clay Twister,WIN,06/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy 2,Hollyhill Beauty,WIN,06/09/2026 11:09,LAY,1,9,100,FALSE
Daily Strategy 2,Catch You Later,WIN,06/09/2026 11:43,LAY,1,9,100,FALSE
Daily Strategy 2,Abbys Hope,WIN,06/09/2026 12:51,LAY,1,9,100,FALSE
Daily Strategy 2,Cyclers Deran,WIN,06/09/2026 13:08,LAY,1,9,100,FALSE
Daily Strategy 2,Droopys Stat,WIN,06/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy 2,Velvet Harper,WIN,06/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy 2,Crafty Filo,WIN,06/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy 2,Salacresgovernor,WIN,06/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy 2,Unanimous Leo,WIN,06/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy 2,Common Moon,WIN,06/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy 2,Essex Gunner,WIN,06/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy 2,Keefill Teak,WIN,06/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy 2,Ballycian Boy,WIN,06/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy 2,Black Serpent,WIN,06/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy 2,Miami Mission,WIN,06/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy 2,Romeo Elio,WIN,06/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy 2,Fabulous Regard,WIN,06/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy 2,Toddys Wolf,WIN,06/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy 2,Sehnsa Legend,WIN,06/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy 2,Romeo Sicario,WIN,06/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy 2,Book Story,WIN,06/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy 2,Bossy Bullet,WIN,06/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy 2,Mustang Fashion,WIN,06/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy 2,Kippagh Epic,WIN,06/09/2026 10:11,LAY,1,4,100,FALSE
Daily Strategy 2,Dark Trooper,WIN,06/09/2026 10:11,LAY,1,4,100,FALSE
Daily Strategy 2,Rockstar Johnny,WIN,06/09/2026 10:26,LAY,1,4,100,FALSE
Daily Strategy 2,Fierceness,WIN,06/09/2026 10:26,LAY,1,4,100,FALSE
Daily Strategy 2,Roseberry Beanri,WIN,06/09/2026 10:41,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Maple,WIN,06/09/2026 10:41,LAY,1,4,100,FALSE
Daily Strategy 2,Glory Goodtime,WIN,06/09/2026 10:57,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Music,WIN,06/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy 2,Trionas Twilight,WIN,06/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy 2,Listen Rosie,WIN,06/09/2026 11:29,LAY,1,4,100,FALSE
Daily Strategy 2,Affleck Henbit,WIN,06/09/2026 11:45,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Elvis,WIN,06/09/2026 11:45,LAY,1,4,100,FALSE
Daily Strategy 2,Random Vicky,WIN,06/09/2026 12:04,LAY,1,4,100,FALSE
Daily Strategy 2,Determined Orla,WIN,06/09/2026 12:04,LAY,1,4,100,FALSE
Daily Strategy 2,Lucky Luciano,WIN,06/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy 2,Breffni Tina,WIN,06/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy 2,Outa The Clouds,WIN,06/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy 2,Quivers Rafa,WIN,06/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy 2,Mustang Darwin,WIN,06/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy 2,Ohtherejet,WIN,06/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy 2,Enchanted Blaze,WIN,06/09/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy 2,Crypto Dalejo,WIN,06/09/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy 2,Swift Yes,WIN,06/09/2026 12:59,LAY,1,6,50,FALSE
