Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Cockneys Gals,WIN,06/09/2026 11:54,LAY,1,6,120,FALSE
Daily Strategy Filter,Approaching Dawn,WIN,06/09/2026 12:12,LAY,1,6,120,FALSE
Daily Strategy Filter,Scotrath Kiki,WIN,06/09/2026 18:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Norden Girl,WIN,06/09/2026 18:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Clay Twister,WIN,06/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Hollyhill Beauty,WIN,06/09/2026 11:09,LAY,1,9,100,FALSE
Daily Strategy Filter,Catch You Later,WIN,06/09/2026 11:43,LAY,1,9,100,FALSE
Daily Strategy Filter,Abbys Hope,WIN,06/09/2026 12:51,LAY,1,9,100,FALSE
Daily Strategy Filter,Cyclers Deran,WIN,06/09/2026 13:08,LAY,1,9,100,FALSE
Daily Strategy Filter,Droopys Stat,WIN,06/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Velvet Harper,WIN,06/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Crafty Filo,WIN,06/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Salacresgovernor,WIN,06/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Unanimous Leo,WIN,06/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy Filter,Common Moon,WIN,06/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy Filter,Essex Gunner,WIN,06/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Keefill Teak,WIN,06/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballycian Boy,WIN,06/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Black Serpent,WIN,06/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Miami Mission,WIN,06/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Romeo Elio,WIN,06/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy Filter,Fabulous Regard,WIN,06/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Toddys Wolf,WIN,06/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Sehnsa Legend,WIN,06/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Romeo Sicario,WIN,06/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy Filter,Book Story,WIN,06/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy Filter,Bossy Bullet,WIN,06/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Mustang Fashion,WIN,06/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Kippagh Epic,WIN,06/09/2026 10:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Dark Trooper,WIN,06/09/2026 10:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Rockstar Johnny,WIN,06/09/2026 10:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Fierceness,WIN,06/09/2026 10:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Roseberry Beanri,WIN,06/09/2026 10:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Maple,WIN,06/09/2026 10:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Glory Goodtime,WIN,06/09/2026 10:57,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Music,WIN,06/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Trionas Twilight,WIN,06/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Listen Rosie,WIN,06/09/2026 11:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Affleck Henbit,WIN,06/09/2026 11:45,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Elvis,WIN,06/09/2026 11:45,LAY,1,4,100,FALSE
Daily Strategy Filter,Random Vicky,WIN,06/09/2026 12:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Determined Orla,WIN,06/09/2026 12:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Lucky Luciano,WIN,06/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Breffni Tina,WIN,06/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Outa The Clouds,WIN,06/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Quivers Rafa,WIN,06/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Mustang Darwin,WIN,06/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Ohtherejet,WIN,06/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Enchanted Blaze,WIN,06/09/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Crypto Dalejo,WIN,06/09/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Yes,WIN,06/09/2026 12:59,LAY,1,6,50,FALSE
