Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Deelish Maggie,WIN,24/09/2026 15:19,LAY,1,10,110,FALSE
Daily Strategy Filter,Scilly Willow,WIN,24/09/2026 15:38,LAY,1,10,110,FALSE
Daily Strategy Filter,Autumn Breeze,WIN,24/09/2026 15:38,LAY,1,10,110,FALSE
Daily Strategy Filter,Baggios Nikita,WIN,24/09/2026 16:53,LAY,1,10,110,FALSE
Daily Strategy Filter,Poppadom Tom,WIN,24/09/2026 17:12,LAY,1,10,110,FALSE
Daily Strategy Filter,Roseville Icon,WIN,24/09/2026 17:49,LAY,1,10,110,FALSE
Daily Strategy Filter,Bucks Queen,WIN,24/09/2026 17:49,LAY,1,10,110,FALSE
Daily Strategy Filter,Bridefort Lady,WIN,24/09/2026 18:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Teaboy Lenny,WIN,24/09/2026 19:39,LAY,1,4,100,FALSE
Daily Strategy Filter,Stealpy,WIN,24/09/2026 19:56,LAY,1,4,100,FALSE
Daily Strategy Filter,Clonkeen Terry,WIN,24/09/2026 20:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Do Gooder,WIN,24/09/2026 20:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Mr Brightside,WIN,24/09/2026 20:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Vixons Eggshell,WIN,24/09/2026 20:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Whyaye Dubai,WIN,24/09/2026 20:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Dulcie,WIN,24/09/2026 20:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballymac Bardo,WIN,24/09/2026 21:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Mister Fezziwig,WIN,24/09/2026 11:41,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Butts Diva,WIN,24/09/2026 11:58,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Annadown Belle,WIN,24/09/2026 14:09,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Blue Sparta,WIN,24/09/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Vinegarhill Dee,WIN,24/09/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Lamorna Rudie,WIN,24/09/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Cashout Mcilroy,WIN,24/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Confey Blaze,WIN,24/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Dreamin Santi,WIN,24/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Lamorna Lill Moo,WIN,24/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Pullinamixer,WIN,24/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Moathouse Roman,WIN,24/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy Filter,Drohobych Falcon,WIN,24/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Scotrath Buck,WIN,24/09/2026 18:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Wet Morning,WIN,24/09/2026 18:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Vixons Nala,WIN,24/09/2026 19:42,LAY,1,4,100,FALSE
