date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-24,Central Park,15:01,3,Rallying Lucy,"UK LAY Central Park Trap 3,4",10,110,277m,D4,3,3,9/2,5.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-24,Central Park,15:01,4,Stophers Pumpkin,"UK LAY Central Park Trap 3,4",10,110,277m,D4,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-24,Central Park,15:19,4,Lets Go Johnny,"UK LAY Central Park Trap 3,4",10,110,491m,A2,1,1,11/8,2.375,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-24,Central Park,16:53,4,Stophers Trick,"UK LAY Central Park Trap 3,4",10,110,277m,D1,2,3,9/2,5.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-24,Central Park,17:12,3,Droopys Package,"UK LAY Central Park Trap 3,4",10,110,491m,A1,1,1,11/5,3.2,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-24,Central Park,17:31,3,Barnfield Tiara,"UK LAY Central Park Trap 3,4",10,110,277m,D3,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-24,Central Park,17:31,4,West Coast Star,"UK LAY Central Park Trap 3,4",10,110,277m,D3,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-24,Kinsley,12:53,5,Queen Nina,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,1,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-24,Kinsley,12:53,6,Swift Paulina,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,2,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-24,Monmore,18:14,5,Longacres Boycie,"UK LAY Monmore Trap 2,5,6",4,100,480m,A2,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
