date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-24,Central Park,14:36,3,Westwood Betty,"UK LAY Central Park Trap 3,4",10,110,277m,D2,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-24,Central Park,14:36,4,Speedy Simone,"UK LAY Central Park Trap 3,4",10,110,277m,D2,OUTSIDE_TOP3,3,4/1,5.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 3, 4/1; decimal 5.00)"
2026-08-24,Central Park,17:24,3,Autumn Jane,"UK LAY Central Park Trap 3,4",10,110,277m,D2,1,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-24,Central Park,17:24,4,Whosdogisthat,"UK LAY Central Park Trap 3,4",10,110,277m,D2,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-24,Harlow,10:32,2,Townsend Peggy,"UK LAY Harlow Trap 2,4",12,100,415m,A7,2,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-24,Harlow,10:32,4,Donegal Shane,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,6,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-08-24,Harlow,10:48,2,Tapa Torpedo,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-24,Harlow,10:48,4,Cree Lullaby,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-08-24,Harlow,12:12,2,Gooner Be Good,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-24,Harlow,12:12,4,Minnies Volga,"UK LAY Harlow Trap 2,4",12,100,415m,A7,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-24,Harlow,12:29,2,Rathmeehan Suzy,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,1,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-24,Harlow,12:29,4,Classic Cindy,"UK LAY Harlow Trap 2,4",12,100,238m,D4,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-08-24,Harlow,13:03,2,Crystal Luna,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,5,11/2,6.5,OUTSIDE_TOP3,RETAINED,,
