date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-13,Kinsley,19:49,5,Wilsham Blue,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,2,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-13,Kinsley,19:49,6,Backscratcher,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,OUTSIDE_TOP3,3,100/30,4.3333,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 3, 100/30; decimal 4.33)"
2026-09-13,Kinsley,20:07,5,Ballymac Alyssa,"UK LAY Kinsley Trap 5,6",4,100,462m,HP,1,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-13,Kinsley,20:07,6,Lightfoot Elle,"UK LAY Kinsley Trap 5,6",4,100,462m,HP,2,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-13,Kinsley,20:24,5,Mandeville Mist,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,OUTSIDE_TOP3,2,7/2,4.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-13,Kinsley,20:24,6,Polyphenols,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,2,2,7/2,4.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-13,Kinsley,20:41,5,Sporting Buchan,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,OUTSIDE_TOP3,3,7/2,4.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-13,Kinsley,20:41,6,Inclement Magic,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-13,Kinsley,20:59,5,Cactus Closedown,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-13,Kinsley,20:59,6,Droopys Odran,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,3,3,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Sunderland,11:09,4,Ravens Girl,UK LAY Sunderland Trap 4,9,100,450m,A8,1,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-13,Sunderland,12:34,4,Hands Off Enda,UK LAY Sunderland Trap 4,9,100,450m,A5,OUTSIDE_TOP3,4,7/2,4.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (7/2; decimal 4.50); retained absent converging danger evidence
2026-09-13,Sunderland,12:51,4,Easy Act,UK LAY Sunderland Trap 4,9,100,261m,D5,3,3,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Sunderland,13:08,4,Strike It Hannah,UK LAY Sunderland Trap 4,9,100,450m,A5,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-13,Sunderland,13:26,4,Marinas Mendoza,UK LAY Sunderland Trap 4,9,100,450m,A6,3,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Towcester,15:32,1,Newinn Souly,"UK LAY Towcester Trap 1,5,6",4,100,270m,OR2,1,1,4/6,1.6667,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-13,Towcester,15:32,5,Longacres Trixie,"UK LAY Towcester Trap 1,5,6",4,100,270m,OR2,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Towcester,15:32,6,Miami Mission,"UK LAY Towcester Trap 1,5,6",4,100,270m,OR2,OUTSIDE_TOP3,4,5/1,6.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (5/1; decimal 6.00); retained absent converging danger evidence
2026-09-13,Towcester,15:51,1,As Happy As Bryn,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR1,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-13,Towcester,15:51,5,Singalong Cherry,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR1,3,1,6/4,2.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Towcester,15:51,6,Ballycian Boy,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR1,OUTSIDE_TOP3,3,9/2,5.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-13,Towcester,16:09,1,Unanimous Leo,"UK LAY Towcester Trap 1,5,6",4,100,270m,OR2,OUTSIDE_TOP3,4,11/2,6.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (11/2; decimal 6.50); retained absent converging danger evidence
2026-09-13,Towcester,16:09,5,Bucking Bucks,"UK LAY Towcester Trap 1,5,6",4,100,270m,OR2,OUTSIDE_TOP3,5,8/1,9.0,OUTSIDE_TOP3,RETAINED,,
2026-09-13,Towcester,16:09,6,Ballinakill Liam,"UK LAY Towcester Trap 1,5,6",4,100,270m,OR2,3,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Towcester,16:28,1,Romeo Liberty,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR1,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-13,Towcester,16:28,5,Fabulous Rakiya,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR1,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-13,Towcester,16:28,6,Untold Dinero,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR1,1,1,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-13,Towcester,17:06,1,Brentfordpenguin,"UK LAY Towcester Trap 1,5,6",4,100,460m,OR,2,1,4/6,1.6667,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-13,Towcester,17:06,5,Romeo Elio,"UK LAY Towcester Trap 1,5,6",4,100,460m,OR,1,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-13,Towcester,17:06,6,Newinn Tonic,"UK LAY Towcester Trap 1,5,6",4,100,460m,OR,3,4,15/2,8.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-13,Towcester,17:24,1,Romeo Sicario,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR,OUTSIDE_TOP3,5,9/1,10.0,OUTSIDE_TOP3,RETAINED,,
