Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Mandeville Mist,WIN,13/09/2026 20:24,LAY,1,4,100,FALSE
Daily Strategy 2,Sporting Buchan,WIN,13/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy 2,Inclement Magic,WIN,13/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy 2,Hands Off Enda,WIN,13/09/2026 12:34,LAY,1,9,100,FALSE
Daily Strategy 2,Miami Mission,WIN,13/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy 2,As Happy As Bryn,WIN,13/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy 2,Ballycian Boy,WIN,13/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy 2,Unanimous Leo,WIN,13/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy 2,Bucking Bucks,WIN,13/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy 2,Fabulous Rakiya,WIN,13/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy 2,Romeo Sicario,WIN,13/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy 2,Jacktavern Zeus,WIN,13/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy 2,Jazzy Duke,WIN,13/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy 2,Doyle,WIN,13/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy 2,Zenith Bullet,WIN,13/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Coco,WIN,13/09/2026 10:41,LAY,1,4,100,FALSE
Daily Strategy 2,Burgess Julie,WIN,13/09/2026 10:57,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Lisa,WIN,13/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy 2,Belfast Born,WIN,13/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy 2,Ashway Dolly,WIN,13/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Lady,WIN,13/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Sun,WIN,13/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy 2,Cathals Rock,WIN,13/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy 2,Kansas City Life,WIN,13/09/2026 13:12,LAY,1,4,100,FALSE
Daily Strategy 2,Furry Neck,WIN,13/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Magic,WIN,13/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Emily,WIN,13/09/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Procecco,WIN,13/09/2026 13:47,LAY,1,4,100,FALSE
