Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Mandeville Mist,WIN,13/09/2026 20:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Sporting Buchan,WIN,13/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Inclement Magic,WIN,13/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Hands Off Enda,WIN,13/09/2026 12:34,LAY,1,9,100,FALSE
Daily Strategy Filter,Miami Mission,WIN,13/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy Filter,As Happy As Bryn,WIN,13/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballycian Boy,WIN,13/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy Filter,Unanimous Leo,WIN,13/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Bucking Bucks,WIN,13/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Fabulous Rakiya,WIN,13/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Romeo Sicario,WIN,13/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Jacktavern Zeus,WIN,13/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Jazzy Duke,WIN,13/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy Filter,Doyle,WIN,13/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy Filter,Zenith Bullet,WIN,13/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Coco,WIN,13/09/2026 10:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Burgess Julie,WIN,13/09/2026 10:57,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Lisa,WIN,13/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Belfast Born,WIN,13/09/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Ashway Dolly,WIN,13/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Lady,WIN,13/09/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Sun,WIN,13/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Cathals Rock,WIN,13/09/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Kansas City Life,WIN,13/09/2026 13:12,LAY,1,4,100,FALSE
Daily Strategy Filter,Furry Neck,WIN,13/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Magic,WIN,13/09/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Emily,WIN,13/09/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Procecco,WIN,13/09/2026 13:47,LAY,1,4,100,FALSE
