Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Coillbhui Nora,WIN,14/09/2026 15:51,LAY,1,10,110,FALSE
Daily Strategy 2,Savana Georgia,WIN,14/09/2026 16:09,LAY,1,10,110,FALSE
Daily Strategy 2,Skinny Pete,WIN,14/09/2026 10:32,LAY,1,12,100,FALSE
Daily Strategy 2,Ballybrennan Joe,WIN,14/09/2026 10:48,LAY,1,12,100,FALSE
Daily Strategy 2,Rathbally Anna,WIN,14/09/2026 11:38,LAY,1,12,100,FALSE
Daily Strategy 2,Centre Line,WIN,14/09/2026 11:54,LAY,1,12,100,FALSE
Daily Strategy 2,Millview Bobby,WIN,14/09/2026 11:54,LAY,1,12,100,FALSE
Daily Strategy 2,Classic Cindy,WIN,14/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy 2,Tanvalley Blonde,WIN,14/09/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy 2,Darrens Dog,WIN,14/09/2026 18:11,LAY,1,12,100,FALSE
Daily Strategy 2,Savana Beth,WIN,14/09/2026 18:11,LAY,1,12,100,FALSE
Daily Strategy 2,Small But Speedy,WIN,14/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy 2,Front Milan,WIN,14/09/2026 19:58,LAY,1,12,100,FALSE
Daily Strategy 2,Savana Marylou,WIN,14/09/2026 20:34,LAY,1,12,100,FALSE
Daily Strategy 2,Ballybrennan Pat,WIN,14/09/2026 20:34,LAY,1,12,100,FALSE
Daily Strategy 2,Burgess Doireann,WIN,14/09/2026 20:52,LAY,1,12,100,FALSE
Daily Strategy 2,Jumbos Mia,WIN,14/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy 2,Savana Tir Nanog,WIN,14/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy 2,Jacko Carvoeiro,WIN,14/09/2026 21:26,LAY,1,12,100,FALSE
Daily Strategy 2,Painters Rory,WIN,14/09/2026 14:23,LAY,1,4,100,FALSE
Daily Strategy 2,Monument Valley,WIN,14/09/2026 14:41,LAY,1,4,100,FALSE
Daily Strategy 2,Skylars Chloe,WIN,14/09/2026 15:01,LAY,1,4,100,FALSE
Daily Strategy 2,Jayjays Ace,WIN,14/09/2026 15:01,LAY,1,4,100,FALSE
Daily Strategy 2,Priceless Buzz,WIN,14/09/2026 15:19,LAY,1,4,100,FALSE
Daily Strategy 2,Betrayl,WIN,14/09/2026 15:57,LAY,1,4,100,FALSE
Daily Strategy 2,Knockroe Emma,WIN,14/09/2026 16:34,LAY,1,4,100,FALSE
Daily Strategy 2,Tickets Bang,WIN,14/09/2026 16:53,LAY,1,4,100,FALSE
Daily Strategy 2,Return Fire,WIN,14/09/2026 17:31,LAY,1,4,100,FALSE
Daily Strategy 2,Stormy Bonito,WIN,14/09/2026 17:49,LAY,1,4,100,FALSE
Daily Strategy 2,Winterfield Star,WIN,14/09/2026 17:49,LAY,1,4,100,FALSE
Daily Strategy 2,Gallant Taylor,WIN,14/09/2026 19:27,LAY,1,1.01,100,FALSE
Daily Strategy 2,Mossend Bute,WIN,14/09/2026 20:19,LAY,1,1.01,100,FALSE
Daily Strategy 2,Antigua Iceman,WIN,14/09/2026 14:29,LAY,1,9,100,FALSE
Daily Strategy 2,Mallogs Gracie,WIN,14/09/2026 14:48,LAY,1,9,100,FALSE
Daily Strategy 2,Good Edge,WIN,14/09/2026 15:07,LAY,1,9,100,FALSE
Daily Strategy 2,Fercullen Dodge,WIN,14/09/2026 15:44,LAY,1,9,100,FALSE
Daily Strategy 2,El Prez Bandit,WIN,14/09/2026 18:08,LAY,1,4,100,FALSE
Daily Strategy 2,Freyas Lula,WIN,14/09/2026 18:26,LAY,1,4,100,FALSE
Daily Strategy 2,Trapstyle Wee,WIN,14/09/2026 18:26,LAY,1,4,100,FALSE
Daily Strategy 2,Makeit Anton,WIN,14/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy 2,Toems Model,WIN,14/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy 2,Hiya Carneiro,WIN,14/09/2026 19:49,LAY,1,4,100,FALSE
Daily Strategy 2,Deerland Flyer,WIN,14/09/2026 20:24,LAY,1,4,100,FALSE
Daily Strategy 2,Foulkscourtstorm,WIN,14/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy 2,Fifis Lad,WIN,14/09/2026 20:59,LAY,1,4,100,FALSE
Daily Strategy 2,Ivy Hill Willow,WIN,14/09/2026 20:59,LAY,1,4,100,FALSE
Daily Strategy 2,Amka Phantom,WIN,14/09/2026 21:16,LAY,1,4,100,FALSE
Daily Strategy 2,Swift You,WIN,14/09/2026 19:06,LAY,1,6,50,FALSE
Daily Strategy 2,Wee Mac Jimbo,WIN,14/09/2026 19:06,LAY,1,6,50,FALSE
Daily Strategy 2,Harlequin Rose,WIN,14/09/2026 20:31,LAY,1,6,50,FALSE
