date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-23,Kinsley,18:59,5,Deecee Bonnie,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-23,Kinsley,19:33,6,Hazelgrove Pearl,"UK LAY Kinsley Trap 5,6",4,100,462m,A5,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-23,Kinsley,19:49,6,Miss Tempo,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-23,Kinsley,20:07,5,Tickets Katie,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,1,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-23,Kinsley,20:41,6,Twisted Logic,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,1,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-23,Kinsley,21:16,6,Alno Duke,"UK LAY Kinsley Trap 5,6",4,100,462m,A8,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-23,Towcester,15:13,1,Makeit Rocko,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-23,Towcester,15:13,6,Ballymac Connery,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR,1,1,6/4,2.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-23,Towcester,15:51,1,Happy Jet,"UK LAY Towcester Trap 1,5,6",4,100,500m,OR,2,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-23,Towcester,16:09,5,Malcolm Bosh,"UK LAY Towcester Trap 1,5,6",4,100,712m,OR,3,3,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
