date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-17,Central Park,14:23,3,Speedy Uso,"UK LAY Central Park Trap 3,4",10,110,277m,D2,3,4,9/2,5.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-17,Central Park,14:23,4,Up Ta Hill,"UK LAY Central Park Trap 3,4",10,110,277m,D2,OUTSIDE_TOP3,2,4/1,5.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 4/1; decimal 5.00)"
2026-09-17,Central Park,14:41,3,Coonough View,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,3,9/2,5.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-17,Central Park,14:41,4,Jaguar Enable,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-17,Central Park,15:01,3,Autumn Breeze,"UK LAY Central Park Trap 3,4",10,110,277m,D3,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-17,Central Park,15:01,4,Stophers Pumpkin,"UK LAY Central Park Trap 3,4",10,110,277m,D3,OUTSIDE_TOP3,3,4/1,5.0,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-17,Central Park,17:12,3,Aero Spears,"UK LAY Central Park Trap 3,4",10,110,277m,D2,2,4,11/2,6.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-17,Central Park,17:12,4,Scary Moll Dolls,"UK LAY Central Park Trap 3,4",10,110,277m,D2,OUTSIDE_TOP3,6,14/1,15.0,OUTSIDE_TOP3,RETAINED,,
2026-09-17,Kinsley,11:30,5,Deelish Lucy,"UK LAY Kinsley Trap 5,6",4,100,268m,D3,OUTSIDE_TOP3,4,5/1,6.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (5/1; decimal 6.00); retained absent converging danger evidence
2026-09-17,Kinsley,11:30,6,Swift Paulina,"UK LAY Kinsley Trap 5,6",4,100,268m,D3,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
