Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Coonough View,WIN,17/09/2026 14:41,LAY,1,10,110,FALSE
Daily Strategy Filter,Jaguar Enable,WIN,17/09/2026 14:41,LAY,1,10,110,FALSE
Daily Strategy Filter,Stophers Pumpkin,WIN,17/09/2026 15:01,LAY,1,10,110,FALSE
Daily Strategy Filter,Scary Moll Dolls,WIN,17/09/2026 17:12,LAY,1,10,110,FALSE
Daily Strategy Filter,Deelish Lucy,WIN,17/09/2026 11:30,LAY,1,4,100,FALSE
Daily Strategy Filter,Speedy Killeavy,WIN,17/09/2026 12:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Perry,WIN,17/09/2026 13:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Pennys Snow,WIN,17/09/2026 18:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Catunda Apollo,WIN,17/09/2026 18:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Yama Queen,WIN,17/09/2026 18:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Good Maverick,WIN,17/09/2026 18:48,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Molly,WIN,17/09/2026 19:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Cashin Alvin,WIN,17/09/2026 19:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Bloos Ladysandra,WIN,17/09/2026 19:56,LAY,1,4,100,FALSE
Daily Strategy Filter,See The Secret,WIN,17/09/2026 20:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Longacres Spider,WIN,17/09/2026 20:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Pavlo,WIN,17/09/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Lamorna Rudie,WIN,17/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Flee From Gossip,WIN,17/09/2026 14:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Netherton Lad,WIN,17/09/2026 15:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Gothic Opera,WIN,17/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Wally,WIN,17/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy Filter,Pagan And Chief,WIN,17/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Lucky Sevens,WIN,17/09/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Choices Jean,WIN,17/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Decent Jeff,WIN,17/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy Filter,Dairyland Jimmy,WIN,17/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballymac Pallas,WIN,17/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy Filter,Demon Slave,WIN,17/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy Filter,Salacres Jojo,WIN,17/09/2026 17:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Salacres Cath,WIN,17/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy Filter,Hitthelids Miley,WIN,17/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Moathouse Roman,WIN,17/09/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy Filter,Crokers Lisa,WIN,17/09/2026 18:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Bring The Bee,WIN,17/09/2026 18:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Crypto Dalejo,WIN,17/09/2026 18:29,LAY,1,4,100,FALSE
Daily Strategy Filter,Quare Surprise,WIN,17/09/2026 19:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Sudden Bolt,WIN,17/09/2026 19:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Jackie,WIN,17/09/2026 19:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Shelone Nifty,WIN,17/09/2026 19:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Mongys Sydney,WIN,17/09/2026 19:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Pandy Daffy,WIN,17/09/2026 20:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Imgoodiam,WIN,17/09/2026 20:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Pure Panfila,WIN,17/09/2026 20:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Home Grainne,WIN,17/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Toems Hour,WIN,17/09/2026 20:34,LAY,1,4,100,FALSE
