date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-08-20,Central Park,14:23,512994,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/512994,
2026-08-20,Central Park,14:41,512995,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/512995,
2026-08-20,Central Park,15:01,512996,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/512996,
2026-08-20,Central Park,15:19,512997,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/512997,
2026-08-20,Central Park,15:38,512998,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/512998,
2026-08-20,Central Park,15:57,512999,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/512999,
2026-08-20,Central Park,16:16,513000,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/513000,
2026-08-20,Central Park,16:34,513001,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/513001,
2026-08-20,Central Park,16:53,513002,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/513002,
2026-08-20,Central Park,17:12,513003,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/513003,
2026-08-20,Central Park,17:31,513004,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/513004,
2026-08-20,Central Park,17:49,513005,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/central-park/racecard/513005,
2026-08-20,Dunstall Park,14:29,513030,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513030,
2026-08-20,Dunstall Park,14:48,513031,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513031,
2026-08-20,Dunstall Park,15:07,513032,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513032,
2026-08-20,Dunstall Park,15:26,513033,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513033,
2026-08-20,Dunstall Park,15:44,513034,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513034,
2026-08-20,Dunstall Park,16:03,513035,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513035,
2026-08-20,Dunstall Park,16:22,513036,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513036,
2026-08-20,Dunstall Park,16:41,513037,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513037,
2026-08-20,Dunstall Park,16:59,513038,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513038,
2026-08-20,Dunstall Park,17:18,513039,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513039,
2026-08-20,Dunstall Park,17:37,513040,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513040,
2026-08-20,Dunstall Park,17:56,513041,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/dunstall-park/racecard/513041,
2026-08-20,Hove,18:08,512958,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512958,
2026-08-20,Hove,18:26,512959,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512959,
2026-08-20,Hove,18:42,512960,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512960,
2026-08-20,Hove,18:59,512961,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512961,
2026-08-20,Hove,19:16,512962,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512962,
2026-08-20,Hove,19:33,512963,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512963,
2026-08-20,Hove,19:49,512964,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512964,
2026-08-20,Hove,20:07,512965,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512965,
2026-08-20,Hove,20:24,512966,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512966,
2026-08-20,Hove,20:41,512967,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512967,
2026-08-20,Hove,20:59,512968,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512968,
2026-08-20,Hove,21:16,512969,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/hove/racecard/512969,
2026-08-20,Kinsley,11:14,512946,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512946,
2026-08-20,Kinsley,11:30,512947,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512947,
2026-08-20,Kinsley,11:46,512948,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512948,
2026-08-20,Kinsley,12:03,512949,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512949,
2026-08-20,Kinsley,12:20,512950,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512950,
2026-08-20,Kinsley,12:37,512951,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512951,
2026-08-20,Kinsley,12:53,512952,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512952,
2026-08-20,Kinsley,13:11,512953,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512953,
2026-08-20,Kinsley,13:26,512954,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512954,
2026-08-20,Kinsley,13:41,512955,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512955,
2026-08-20,Kinsley,13:58,512956,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512956,
2026-08-20,Kinsley,14:14,512957,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/kinsley/racecard/512957,
2026-08-20,Monmore,18:14,512970,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512970,
2026-08-20,Monmore,18:31,512971,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512971,
2026-08-20,Monmore,18:48,512972,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512972,
2026-08-20,Monmore,19:06,512973,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512973,
2026-08-20,Monmore,19:22,512974,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512974,
2026-08-20,Monmore,19:39,512975,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512975,
2026-08-20,Monmore,19:56,512976,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512976,
2026-08-20,Monmore,20:13,512977,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512977,
2026-08-20,Monmore,20:31,512978,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512978,
2026-08-20,Monmore,20:47,512979,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512979,
2026-08-20,Monmore,21:04,512980,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512980,
2026-08-20,Monmore,21:23,512981,OK,4,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/monmore/racecard/512981,
2026-08-20,Newcastle,18:37,513018,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513018,
2026-08-20,Newcastle,18:53,513019,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513019,
2026-08-20,Newcastle,19:11,513020,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513020,
2026-08-20,Newcastle,19:27,513021,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513021,
2026-08-20,Newcastle,19:44,513022,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513022,
2026-08-20,Newcastle,20:01,513023,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513023,
2026-08-20,Newcastle,20:19,513024,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513024,
2026-08-20,Newcastle,20:36,513025,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513025,
2026-08-20,Newcastle,20:54,513026,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513026,
2026-08-20,Newcastle,21:11,513027,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513027,
2026-08-20,Newcastle,21:28,513028,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513028,
2026-08-20,Newcastle,21:46,513029,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/newcastle/racecard/513029,
2026-08-20,Nottingham,11:25,512935,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512935,
2026-08-20,Nottingham,11:41,512936,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512936,
2026-08-20,Nottingham,11:58,512937,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512937,
2026-08-20,Nottingham,12:14,512938,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512938,
2026-08-20,Nottingham,12:31,512939,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512939,
2026-08-20,Nottingham,12:48,512940,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512940,
2026-08-20,Nottingham,13:06,512941,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512941,
2026-08-20,Nottingham,13:21,512942,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512942,
2026-08-20,Nottingham,13:36,512943,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512943,
2026-08-20,Nottingham,13:52,512944,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512944,
2026-08-20,Nottingham,14:09,512945,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/nottingham/racecard/512945,
2026-08-20,Sheffield,11:03,512982,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512982,
2026-08-20,Sheffield,11:19,512983,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512983,
2026-08-20,Sheffield,11:36,512984,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512984,
2026-08-20,Sheffield,11:52,512985,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512985,
2026-08-20,Sheffield,12:09,512986,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512986,
2026-08-20,Sheffield,12:26,512987,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512987,
2026-08-20,Sheffield,12:42,512988,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512988,
2026-08-20,Sheffield,12:59,512989,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-20/sheffield/racecard/512989,
