date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-08-19,Doncaster,14:33,512879,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512879,
2026-08-19,Doncaster,14:52,512880,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512880,
2026-08-19,Doncaster,15:11,512881,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512881,
2026-08-19,Doncaster,15:29,512882,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512882,
2026-08-19,Doncaster,15:49,512883,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512883,
2026-08-19,Doncaster,16:07,512884,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512884,
2026-08-19,Doncaster,16:26,512885,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512885,
2026-08-19,Doncaster,16:44,512886,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/doncaster/racecard/512886,
2026-08-19,Dunstall Park,18:08,512797,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512797,
2026-08-19,Dunstall Park,18:26,512798,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512798,
2026-08-19,Dunstall Park,18:42,512799,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512799,
2026-08-19,Dunstall Park,18:59,512800,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512800,
2026-08-19,Dunstall Park,19:16,512801,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512801,
2026-08-19,Dunstall Park,19:33,512802,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512802,
2026-08-19,Dunstall Park,19:49,512803,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512803,
2026-08-19,Dunstall Park,20:07,512804,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512804,
2026-08-19,Dunstall Park,20:24,512805,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512805,
2026-08-19,Dunstall Park,20:41,512806,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512806,
2026-08-19,Dunstall Park,20:59,512807,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512807,
2026-08-19,Dunstall Park,21:16,512808,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/dunstall-park/racecard/512808,
2026-08-19,Harlow,10:32,512832,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/harlow/racecard/512832,
2026-08-19,Harlow,10:48,512833,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-19/harlow/racecard/512833,
