date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-09-17,Central Park,14:23,1,Wilkinstown,516642,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516642
2026-09-17,Central Park,14:23,2,Bawnfune Belle,516642,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516642
2026-09-17,Central Park,14:23,3,Speedy Uso,516642,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516642
2026-09-17,Central Park,14:23,4,Up Ta Hill,516642,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516642
2026-09-17,Central Park,14:23,5,Kereight Pat,516642,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516642
2026-09-17,Central Park,14:23,6,Savana Mai,516642,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516642
2026-09-17,Central Park,14:41,1,Deelish Nice,516643,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516643
2026-09-17,Central Park,14:41,2,Lemon Maxine,516643,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516643
2026-09-17,Central Park,14:41,3,Coonough View,516643,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516643
2026-09-17,Central Park,14:41,4,Jaguar Enable,516643,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516643
2026-09-17,Central Park,14:41,5,Insane Investa,516643,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516643
2026-09-17,Central Park,14:41,6,Capel Icon,516643,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516643
2026-09-17,Central Park,15:01,1,Hollyoak Mable,516644,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516644
2026-09-17,Central Park,15:01,2,Insane Ace,516644,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516644
2026-09-17,Central Park,15:01,3,Autumn Breeze,516644,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516644
2026-09-17,Central Park,15:01,4,Stophers Pumpkin,516644,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516644
2026-09-17,Central Park,15:01,5,Barnfield Mojo,516644,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516644
2026-09-17,Central Park,15:01,6,Hollyoak Doogal,516644,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516644
2026-09-17,Central Park,15:19,1,Devonshire Lad,516645,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-17/central-park/racecard/516645
