date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-09-02,Doncaster,14:33,514656,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514656,
2026-09-02,Doncaster,14:52,514657,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514657,
2026-09-02,Doncaster,15:11,514658,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514658,
2026-09-02,Doncaster,15:29,514659,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514659,
2026-09-02,Doncaster,15:49,514660,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514660,
2026-09-02,Doncaster,16:07,514661,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514661,
2026-09-02,Doncaster,16:26,514662,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514662,
2026-09-02,Doncaster,16:44,514663,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/doncaster/racecard/514663,
2026-09-02,Dunstall Park,18:08,514633,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514633,
2026-09-02,Dunstall Park,18:26,514634,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514634,
2026-09-02,Dunstall Park,18:42,514635,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514635,
2026-09-02,Dunstall Park,18:59,514636,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514636,
2026-09-02,Dunstall Park,19:16,514637,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514637,
2026-09-02,Dunstall Park,19:33,514638,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514638,
2026-09-02,Dunstall Park,19:49,514639,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-02/dunstall-park/racecard/514639,
