date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-08-26,Doncaster,14:33,513733,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513733,
2026-08-26,Doncaster,14:52,513734,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513734,
2026-08-26,Doncaster,15:11,513735,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513735,
2026-08-26,Doncaster,15:29,513736,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513736,
2026-08-26,Doncaster,15:49,513737,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513737,
2026-08-26,Doncaster,16:07,513738,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513738,
2026-08-26,Doncaster,16:26,513739,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513739,
2026-08-26,Doncaster,16:44,513740,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/doncaster/racecard/513740,
2026-08-26,Dunstall Park,18:08,513791,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513791,
2026-08-26,Dunstall Park,18:26,513792,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513792,
2026-08-26,Dunstall Park,18:42,513793,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513793,
2026-08-26,Dunstall Park,18:59,513794,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513794,
2026-08-26,Dunstall Park,19:16,513795,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513795,
2026-08-26,Dunstall Park,19:33,513796,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513796,
2026-08-26,Dunstall Park,19:49,513797,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513797,
2026-08-26,Dunstall Park,20:07,513798,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513798,
2026-08-26,Dunstall Park,20:24,513799,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513799,
2026-08-26,Dunstall Park,20:41,513800,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513800,
2026-08-26,Dunstall Park,20:59,513801,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513801,
2026-08-26,Dunstall Park,21:16,513802,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/dunstall-park/racecard/513802,
2026-08-26,Harlow,10:32,513753,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/harlow/racecard/513753,
2026-08-26,Harlow,10:48,513754,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/harlow/racecard/513754,
2026-08-26,Harlow,11:04,513755,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/harlow/racecard/513755,
2026-08-26,Harlow,11:21,513756,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/harlow/racecard/513756,
2026-08-26,Harlow,11:38,513757,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-26/harlow/racecard/513757,
