date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-08-24,Central Park,14:36,1,Insane View,513483,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513483
2026-08-24,Central Park,14:36,2,Kereight Belle,513483,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513483
2026-08-24,Central Park,14:36,3,Westwood Betty,513483,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513483
2026-08-24,Central Park,14:36,4,Speedy Simone,513483,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513483
2026-08-24,Central Park,14:36,5,Glosha Sally,513483,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513483
2026-08-24,Central Park,14:36,6,Howareya Habibi,513483,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513483
2026-08-24,Central Park,14:54,1,Canal River,513484,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513484
2026-08-24,Central Park,14:54,2,Hollyoak Maggie,513484,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513484
2026-08-24,Central Park,14:54,3,Antigua Heat,513484,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513484
2026-08-24,Central Park,14:54,4,Wastehouse Kris,513484,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513484
2026-08-24,Central Park,14:54,6,Greatdown Lad,513484,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513484
2026-08-24,Central Park,15:13,1,Hollyoak Ronald,513485,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513485
2026-08-24,Central Park,15:13,2,Dapper Beth,513485,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513485
2026-08-24,Central Park,15:13,3,Savana Georgia,513485,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513485
2026-08-24,Central Park,15:13,5,Coonough View,513485,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513485
2026-08-24,Central Park,15:13,6,Melodys Admiral,513485,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513485
2026-08-24,Central Park,15:32,1,Insane Shenen,513486,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513486
2026-08-24,Central Park,15:32,3,Autumn Elizabeth,513486,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513486
2026-08-24,Central Park,15:32,4,King Wilson,513486,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-24/central-park/racecard/513486
