date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-08-29,Central Park,17:30,514260,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514260,
2026-08-29,Central Park,17:50,514261,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514261,
2026-08-29,Central Park,18:10,514262,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514262,
2026-08-29,Central Park,18:30,514263,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514263,
2026-08-29,Central Park,18:50,514264,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514264,
2026-08-29,Central Park,19:10,514265,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514265,
2026-08-29,Central Park,19:30,514266,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514266,
2026-08-29,Central Park,19:50,514267,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514267,
2026-08-29,Central Park,20:10,514268,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514268,
2026-08-29,Central Park,20:30,514269,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514269,
2026-08-29,Central Park,20:50,514270,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514270,
2026-08-29,Central Park,21:10,514271,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514271,
2026-08-29,Central Park,21:30,514272,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-29/central-park/racecard/514272,
