date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-08-21,Central Park,11:09,1,Seals Beauty,513128,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513128
2026-08-21,Central Park,11:09,2,Broadway Rose,513128,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513128
2026-08-21,Central Park,11:09,3,Hollyoak Cindy,513128,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513128
2026-08-21,Central Park,11:09,4,Vicious Amanda,513128,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513128
2026-08-21,Central Park,11:09,5,Earls Diamond,513128,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513128
2026-08-21,Central Park,11:09,6,Rising Molly,513128,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513128
2026-08-21,Central Park,11:27,1,Ravestock Buck,513129,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513129
2026-08-21,Central Park,11:27,2,Swift Vacation,513129,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513129
2026-08-21,Central Park,11:27,3,Aero Spears,513129,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513129
2026-08-21,Central Park,11:27,5,Devon Dolly,513129,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513129
2026-08-21,Central Park,11:27,6,Rossa Annie,513129,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513129
2026-08-21,Central Park,11:43,1,Deelish Nice,513130,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513130
2026-08-21,Central Park,11:43,2,Hollyoak Poppet,513130,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513130
2026-08-21,Central Park,11:43,3,Montana Faithful,513130,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513130
2026-08-21,Central Park,11:43,4,Hollyoak Ethel,513130,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513130
2026-08-21,Central Park,11:43,5,Beach Party,513130,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513130
2026-08-21,Central Park,11:43,6,Aero Badblood,513130,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513130
2026-08-21,Central Park,12:01,1,Harlequin Upbeat,513131,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513131
2026-08-21,Central Park,12:01,2,Beach Holiday,513131,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513131
2026-08-21,Central Park,12:01,3,Emjay Flyer,513131,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513131
2026-08-21,Central Park,12:01,4,Speedy Bas,513131,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513131
2026-08-21,Central Park,12:01,5,Jumpstart Sarah,513131,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513131
2026-08-21,Central Park,12:01,6,Hollyoak Speedy,513131,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513131
2026-08-21,Central Park,12:18,1,Headford Toby,513132,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513132
2026-08-21,Central Park,12:18,2,Robinsons Clan,513132,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513132
2026-08-21,Central Park,12:18,3,Beach Time,513132,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513132
2026-08-21,Central Park,12:18,4,Swift Bree,513132,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513132
2026-08-21,Central Park,12:18,5,Swift What,513132,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513132
2026-08-21,Central Park,12:18,6,Swift Dallas,513132,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513132
2026-08-21,Central Park,12:34,1,Tommys Goldstar,513133,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513133
2026-08-21,Central Park,12:34,2,Hollyoak Sophia,513133,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513133
2026-08-21,Central Park,12:34,3,Woodys Womble,513133,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513133
2026-08-21,Central Park,12:34,4,Swift Vibration,513133,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513133
2026-08-21,Central Park,12:34,5,Ebony Trend,513133,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513133
2026-08-21,Central Park,12:34,6,Flying Glenbrook,513133,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513133
2026-08-21,Central Park,12:51,2,Sterling Lady,513134,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513134
2026-08-21,Central Park,12:51,3,Bombay Boss,513134,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513134
2026-08-21,Central Park,12:51,4,Hollyoak Lisa,513134,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513134
2026-08-21,Central Park,12:51,5,Deelish Maggie,513134,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513134
2026-08-21,Central Park,12:51,6,Beach Hussler,513134,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513134
2026-08-21,Central Park,13:08,1,Light Blossom,513135,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513135
2026-08-21,Central Park,13:08,2,Hollyoak Peace,513135,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513135
2026-08-21,Central Park,13:08,3,Darley Devaletta,513135,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513135
2026-08-21,Central Park,13:08,4,Kajoruns Sid,513135,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513135
2026-08-21,Central Park,13:08,5,Fawkham Sunrise,513135,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513135
2026-08-21,Central Park,13:26,1,Drombeg Amble,513136,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513136
2026-08-21,Central Park,13:26,2,Hollyoak Siobhan,513136,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513136
2026-08-21,Central Park,13:26,3,Rocket Megzy,513136,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513136
2026-08-21,Central Park,13:26,4,Beach Body,513136,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513136
2026-08-21,Central Park,13:26,5,Beach Trip,513136,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513136
2026-08-21,Central Park,13:26,6,Donishall Marco,513136,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513136
2026-08-21,Central Park,13:42,1,Beckley Jojo,513137,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513137
2026-08-21,Central Park,13:42,2,Swift Yesterday,513137,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513137
2026-08-21,Central Park,13:42,3,Russmur Dancer,513137,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513137
2026-08-21,Central Park,13:42,4,Bon Ton Roulet,513137,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-21/central-park/racecard/513137
