date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-09-07,Central Park,14:36,1,Clovers Princess,515366,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515366
2026-09-07,Central Park,14:36,2,Bawnfune Belle,515366,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515366
2026-09-07,Central Park,14:36,3,Rushmoor Rosie,515366,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515366
2026-09-07,Central Park,14:36,4,Rudy Milly,515366,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515366
2026-09-07,Central Park,14:36,6,Greatdown Lad,515366,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515366
2026-09-07,Central Park,14:54,1,Rocket Tic,515367,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515367
2026-09-07,Central Park,14:54,2,Insane Ace,515367,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515367
2026-09-07,Central Park,14:54,3,Five Alley Skye,515367,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515367
2026-09-07,Central Park,14:54,4,Fagans Dreaming,515367,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515367
2026-09-07,Central Park,14:54,5,Mikeys Rudy,515367,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515367
2026-09-07,Central Park,14:54,6,Fawkham Sunrise,515367,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515367
2026-09-07,Central Park,15:13,1,Front Layyah,515368,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515368
2026-09-07,Central Park,15:13,2,Antigua Heat,515368,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515368
2026-09-07,Central Park,15:13,3,Toems Sadie,515368,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515368
2026-09-07,Central Park,15:13,4,Ask The Warden,515368,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515368
2026-09-07,Central Park,15:13,6,Harlequin Messi,515368,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515368
2026-09-07,Central Park,15:32,1,Savana Sparky,515369,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515369
2026-09-07,Central Park,15:32,2,Deelish Nice,515369,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515369
2026-09-07,Central Park,15:32,3,Hollyoak Prince,515369,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515369
2026-09-07,Central Park,15:32,4,Peakys Doll,515369,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515369
2026-09-07,Central Park,15:32,5,Sporting Haven,515369,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515369
2026-09-07,Central Park,15:32,6,Bombay Boss,515369,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515369
2026-09-07,Central Park,15:51,1,Hollyoak Artemis,515370,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515370
2026-09-07,Central Park,15:51,2,Canal River,515370,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515370
2026-09-07,Central Park,15:51,3,Stophers Dorito,515370,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515370
2026-09-07,Central Park,15:51,4,Hollyoak Doogal,515370,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515370
2026-09-07,Central Park,15:51,5,Autumn Annesley,515370,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515370
2026-09-07,Central Park,15:51,6,Eire Tom,515370,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515370
2026-09-07,Central Park,16:09,1,Harlequin Flick,515371,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515371
2026-09-07,Central Park,16:09,3,Franco Devon,515371,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515371
2026-09-07,Central Park,16:09,4,Savana Georgia,515371,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515371
2026-09-07,Central Park,16:09,5,Coonough View,515371,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515371
2026-09-07,Central Park,16:09,6,Charity,515371,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515371
2026-09-07,Central Park,16:28,1,Hilight Rose,515372,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515372
2026-09-07,Central Park,16:28,2,Bumble Brie,515372,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515372
2026-09-07,Central Park,16:28,3,Blue Drout,515372,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515372
2026-09-07,Central Park,16:28,4,Autumn Jane,515372,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515372
2026-09-07,Central Park,16:28,5,Speedy Bas,515372,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515372
2026-09-07,Central Park,16:28,6,Chelms Lambo,515372,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515372
2026-09-07,Central Park,16:47,1,Getup Me Champ,515373,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515373
2026-09-07,Central Park,16:47,2,Capel Icon,515373,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515373
2026-09-07,Central Park,16:47,3,Whoopwhoop Molly,515373,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515373
2026-09-07,Central Park,16:47,4,Franco Jojo,515373,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515373
2026-09-07,Central Park,16:47,6,Swift Grinch,515373,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515373
2026-09-07,Central Park,17:06,1,Aphantasia,515374,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515374
2026-09-07,Central Park,17:06,2,Droopys Promise,515374,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515374
2026-09-07,Central Park,17:06,3,Tonnta,515374,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515374
2026-09-07,Central Park,17:06,4,Baggios Nikita,515374,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515374
2026-09-07,Central Park,17:06,6,Howareya Habibi,515374,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515374
2026-09-07,Central Park,17:24,1,Roseville Icon,515375,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515375
2026-09-07,Central Park,17:24,2,Rylane Lady,515375,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515375
2026-09-07,Central Park,17:24,3,Rocket Megzy,515375,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515375
2026-09-07,Central Park,17:24,4,Knockroe Lucy,515375,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515375
2026-09-07,Central Park,17:24,5,Proud Warrior,515375,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515375
2026-09-07,Central Park,17:24,6,Lemon Luna,515375,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-07/central-park/racecard/515375
