date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-08-28,Central Park,11:09,514041,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514041,
2026-08-28,Central Park,11:27,514042,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514042,
2026-08-28,Central Park,11:43,514043,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514043,
2026-08-28,Central Park,12:01,514044,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514044,
2026-08-28,Central Park,12:18,514045,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514045,
2026-08-28,Central Park,12:34,514046,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514046,
2026-08-28,Central Park,12:51,514047,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514047,
2026-08-28,Central Park,13:08,514048,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514048,
2026-08-28,Central Park,13:26,514049,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514049,
2026-08-28,Central Park,13:42,514050,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514050,
2026-08-28,Central Park,13:59,514051,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514051,
2026-08-28,Central Park,14:14,514052,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/central-park/racecard/514052,
2026-08-28,Harlow,10:32,514027,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514027,
2026-08-28,Harlow,10:48,514028,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514028,
2026-08-28,Harlow,11:04,514029,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514029,
2026-08-28,Harlow,11:21,514030,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514030,
2026-08-28,Harlow,11:38,514031,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514031,
2026-08-28,Harlow,11:54,514032,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514032,
2026-08-28,Harlow,12:12,514033,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514033,
2026-08-28,Harlow,12:29,514034,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514034,
2026-08-28,Harlow,12:46,514035,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514035,
2026-08-28,Harlow,13:03,514036,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514036,
2026-08-28,Harlow,13:19,514037,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514037,
2026-08-28,Harlow,13:37,514038,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514038,
2026-08-28,Harlow,13:54,514039,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514039,
2026-08-28,Harlow,14:11,514040,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514040,
2026-08-28,Harlow,17:51,514065,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514065,
2026-08-28,Harlow,18:11,514066,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514066,
2026-08-28,Harlow,18:29,514067,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514067,
2026-08-28,Harlow,18:46,514068,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514068,
2026-08-28,Harlow,19:04,514069,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514069,
2026-08-28,Harlow,19:24,514070,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514070,
2026-08-28,Harlow,19:42,514071,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514071,
2026-08-28,Harlow,19:58,514072,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514072,
2026-08-28,Harlow,20:16,514073,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514073,
2026-08-28,Harlow,20:34,514074,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514074,
2026-08-28,Harlow,20:52,514075,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514075,
2026-08-28,Harlow,21:09,514076,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514076,
2026-08-28,Harlow,21:26,514077,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-28/harlow/racecard/514077,
