date,track,race_time,race_id,status,runner_rows,source,race_url,error
2026-09-13,Doncaster,10:32,516150,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516150,
2026-09-13,Doncaster,10:48,516151,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516151,
2026-09-13,Doncaster,11:04,516152,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516152,
2026-09-13,Doncaster,11:21,516153,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516153,
2026-09-13,Doncaster,11:38,516154,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516154,
2026-09-13,Doncaster,11:54,516155,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516155,
2026-09-13,Doncaster,12:12,516156,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516156,
2026-09-13,Doncaster,12:29,516157,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516157,
2026-09-13,Doncaster,12:46,516158,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/doncaster/racecard/516158,
2026-09-13,Hove,14:23,516001,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516001,
2026-09-13,Hove,14:41,516002,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516002,
2026-09-13,Hove,15:01,516003,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516003,
2026-09-13,Hove,15:19,516004,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516004,
2026-09-13,Hove,15:38,516005,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516005,
2026-09-13,Hove,15:57,516006,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516006,
2026-09-13,Hove,16:16,516007,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516007,
2026-09-13,Hove,16:34,516008,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516008,
2026-09-13,Hove,16:53,516009,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516009,
2026-09-13,Hove,17:12,516010,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516010,
2026-09-13,Hove,17:31,516011,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516011,
2026-09-13,Hove,17:49,516012,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/hove/racecard/516012,
2026-09-13,Kinsley,18:08,516037,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516037,
2026-09-13,Kinsley,18:26,516038,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516038,
2026-09-13,Kinsley,18:42,516039,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516039,
2026-09-13,Kinsley,18:59,516040,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516040,
2026-09-13,Kinsley,19:16,516041,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516041,
2026-09-13,Kinsley,19:33,516042,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516042,
2026-09-13,Kinsley,19:49,516043,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516043,
2026-09-13,Kinsley,20:07,516044,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516044,
2026-09-13,Kinsley,20:24,516045,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516045,
2026-09-13,Kinsley,20:41,516046,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516046,
2026-09-13,Kinsley,20:59,516047,OK,6,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516047,
2026-09-13,Kinsley,21:16,516048,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/kinsley/racecard/516048,
2026-09-13,Sheffield,14:29,516013,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/sheffield/racecard/516013,
2026-09-13,Sheffield,14:48,516014,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/sheffield/racecard/516014,
2026-09-13,Sheffield,15:07,516015,OK,5,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-13/sheffield/racecard/516015,
