date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-09-04,Central Park,11:09,1,Seals Beauty,514992,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514992
2026-09-04,Central Park,11:09,2,Russmur Dancer,514992,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514992
2026-09-04,Central Park,11:09,3,Hollyoak Cindy,514992,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514992
2026-09-04,Central Park,11:09,4,Silver Medal,514992,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514992
2026-09-04,Central Park,11:09,5,Lindas Rocket,514992,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514992
2026-09-04,Central Park,11:09,6,Earls Rosie,514992,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514992
2026-09-04,Central Park,11:27,1,Pulleen Misty,514993,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514993
2026-09-04,Central Park,11:27,2,Hollyoak Siobhan,514993,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514993
2026-09-04,Central Park,11:27,3,Shadow Warrior,514993,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514993
2026-09-04,Central Park,11:27,4,Relevance,514993,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514993
2026-09-04,Central Park,11:27,5,Harlequin Missy,514993,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514993
2026-09-04,Central Park,11:43,1,Harlequin Upbeat,514994,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514994
2026-09-04,Central Park,11:43,2,Droopys Package,514994,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514994
2026-09-04,Central Park,11:43,3,Millbank Jasmine,514994,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514994
2026-09-04,Central Park,11:43,5,Ballydoyle Megan,514994,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514994
2026-09-04,Central Park,11:43,6,Devon Dolly,514994,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514994
2026-09-04,Central Park,12:01,1,Eire Beetle,514995,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514995
2026-09-04,Central Park,12:01,2,Hollyoak Mercury,514995,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514995
2026-09-04,Central Park,12:01,3,Montana Lady,514995,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514995
2026-09-04,Central Park,12:01,4,Kajoruns Sid,514995,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514995
2026-09-04,Central Park,12:01,5,Kajoruns Bert,514995,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514995
2026-09-04,Central Park,12:18,2,Swift Vacation,514996,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-09-04/central-park/racecard/514996
