date,track,race_time,runner_number,dog_name,race_id,source,race_url
2026-08-27,Central Park,14:23,2,Winnet The Pooh,513886,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513886
2026-08-27,Central Park,14:23,3,Mucho Macho Lily,513886,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513886
2026-08-27,Central Park,14:23,4,Ebony Trend,513886,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513886
2026-08-27,Central Park,14:23,5,Free Derry,513886,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513886
2026-08-27,Central Park,14:23,6,Flying Glenbrook,513886,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513886
2026-08-27,Central Park,14:41,1,Headford Toby,513887,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513887
2026-08-27,Central Park,14:41,3,Hollyoak Bailey,513887,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513887
2026-08-27,Central Park,14:41,4,Swift Quaid,513887,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513887
2026-08-27,Central Park,14:41,5,Beach Time,513887,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513887
2026-08-27,Central Park,14:41,6,King Iggy,513887,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513887
2026-08-27,Central Park,15:01,1,Tonnta,513888,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513888
2026-08-27,Central Park,15:01,2,Swift Yesterday,513888,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513888
2026-08-27,Central Park,15:01,3,Droopys Newline,513888,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513888
2026-08-27,Central Park,15:01,5,Hollyoak Talia,513888,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513888
2026-08-27,Central Park,15:01,6,Rising Molly,513888,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513888
2026-08-27,Central Park,15:19,1,Deelish Nice,513889,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513889
2026-08-27,Central Park,15:19,2,Eire Bullet,513889,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513889
2026-08-27,Central Park,15:19,3,Hollyoak Poppet,513889,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513889
2026-08-27,Central Park,15:19,4,Montana Faithful,513889,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513889
2026-08-27,Central Park,15:19,5,Lemon Maxine,513889,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513889
2026-08-27,Central Park,15:38,1,Harlequin Upbeat,513890,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513890
2026-08-27,Central Park,15:38,2,Savana Yahoo,513890,Sporting Life,https://www.sportinglife.com/greyhounds/racecards/2026-08-27/central-park/racecard/513890
