date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-26,Doncaster,16:07,6,Skirk Mia,"UK LAY Doncaster Trap 2,6",6,120,275m,D4,3,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Harlow,10:32,2,Comer Canal,"UK LAY Harlow Trap 2,4",12,100,415m,A7,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Harlow,10:48,4,Market,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Harlow,11:38,4,Pearseys Dasher,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Harlow,11:54,2,Mykindaguy,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,3,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Harlow,13:03,2,Essjay Ceearejay,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,3,9/2,5.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Harlow,13:03,4,Catunda Remi,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Harlow,13:54,4,Brandywell King,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Harlow,14:11,4,Lemon Beaufort,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,7/4,2.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Harlow,18:46,4,Savana Beth,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,4,6/1,7.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Harlow,20:34,2,Townsend Abby,"UK LAY Harlow Trap 2,4",12,100,415m,A7,3,2,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Monmore,11:52,2,Noruffsorscruffs,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Monmore,11:52,5,Small Hours,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Monmore,13:31,5,Aero Dulcie,"UK LAY Monmore Trap 2,5,6",4,100,480m,A4,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Monmore,13:31,6,Ballymac Prada,"UK LAY Monmore Trap 2,5,6",4,100,480m,A4,1,1,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Nottingham,11:41,6,Wolf Dawn,UK LAY Nottingham Trap 6,1.01,100,500m,A6,3,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Nottingham,11:58,6,Swift Amplify,UK LAY Nottingham Trap 6,1.01,100,500m,A8,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Nottingham,14:09,6,Frederico,UK LAY Nottingham Trap 6,1.01,100,500m,A2,1,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Romford,19:44,1,Roxys Sunshine,"UK LAY Romford Trap 1,2,6",4,100,400m,A3,2,4,4/1,5.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Romford,19:44,2,Cluain Denis,"UK LAY Romford Trap 1,2,6",4,100,400m,A3,3,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Romford,19:44,6,Populist,"UK LAY Romford Trap 1,2,6",4,100,400m,A3,OUTSIDE_TOP3,2,7/2,4.5,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 7/2; decimal 4.50)"
2026-08-26,Romford,20:54,1,Bacon Burrger,"UK LAY Romford Trap 1,2,6",4,100,400m,A1,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Romford,20:54,6,Another Solution,"UK LAY Romford Trap 1,2,6",4,100,400m,A1,1,1,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Romford,21:11,2,Eddies Star,"UK LAY Romford Trap 1,2,6",4,100,400m,A9,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Romford,21:11,6,Sunshine Lass,"UK LAY Romford Trap 1,2,6",4,100,400m,A9,2,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Sunderland,14:36,4,Da Auld Field,UK LAY Sunderland Trap 4,9,100,261m,D4,3,2,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Sunderland,15:13,4,Boozed Jasmin,UK LAY Sunderland Trap 4,9,100,450m,A8,2,4,11/2,6.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Sunderland,15:51,4,Doubtful Lizzy,UK LAY Sunderland Trap 4,9,100,450m,A7,2,2,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Sunderland,16:28,4,Chiltern Lily,UK LAY Sunderland Trap 4,9,100,450m,A7,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Sunderland,17:06,4,Millroad Rocket,UK LAY Sunderland Trap 4,9,100,450m,A8,OUTSIDE_TOP3,3,7/2,4.5,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 3, 7/2; decimal 4.50)"
2026-08-26,Sunderland,17:24,4,Fagans Diva,UK LAY Sunderland Trap 4,9,100,450m,A5,3,1,6/4,2.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Towcester,11:14,5,Cockneyloudmouth,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,1,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Towcester,11:14,6,Coolemore South,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Towcester,12:03,6,Vivlinles,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Towcester,12:37,6,Ballymac Genius,"UK LAY Towcester Trap 1,5,6",4,100,460m,B2,1,1,11/8,2.375,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Towcester,12:53,5,Plaza Bruno,"UK LAY Towcester Trap 1,5,6",4,100,270m,D2,1,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Towcester,13:26,1,Ardera Lass,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,2,1,8/15,1.5333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Towcester,13:41,5,Ballycleary Java,"UK LAY Towcester Trap 1,5,6",4,100,460m,B5,2,3,5/1,6.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-26,Towcester,13:58,1,Monroe Bess,"UK LAY Towcester Trap 1,5,6",4,100,460m,B4,1,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-26,Towcester,14:14,1,Salacres Logan,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,3,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-26,Towcester,14:14,5,Dublin Jimmy,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
