Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Gooner Be Good,WIN,02/09/2026 10:32,LAY,1,12,100,FALSE
Daily Strategy Filter,Rallying Wood,WIN,02/09/2026 11:21,LAY,1,12,100,FALSE
Daily Strategy Filter,El Cairos,WIN,02/09/2026 13:03,LAY,1,12,100,FALSE
Daily Strategy Filter,Comer Canal,WIN,02/09/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy Filter,Random Izzy,WIN,02/09/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy Filter,Tyford Pet,WIN,02/09/2026 20:16,LAY,1,12,100,FALSE
Daily Strategy Filter,Ballybreen Zeta,WIN,02/09/2026 20:52,LAY,1,12,100,FALSE
Daily Strategy Filter,Savana Monica,WIN,02/09/2026 21:26,LAY,1,12,100,FALSE
Daily Strategy Filter,Swift Loch,WIN,02/09/2026 11:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Norden Girl,WIN,02/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy Filter,Scotrath Kiki,WIN,02/09/2026 12:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Deecee Phoenix,WIN,02/09/2026 12:20,LAY,1,4,100,FALSE
Daily Strategy Filter,Norristown May,WIN,02/09/2026 12:20,LAY,1,4,100,FALSE
Daily Strategy Filter,Shrewd Amiee,WIN,02/09/2026 12:53,LAY,1,4,100,FALSE
Daily Strategy Filter,Highview Roots,WIN,02/09/2026 13:11,LAY,1,4,100,FALSE
Daily Strategy Filter,Twoshookmen,WIN,02/09/2026 13:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Glenvale Dave,WIN,02/09/2026 14:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Tickets Bang,WIN,02/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy Filter,Bundoran,WIN,02/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Chilledout Chick,WIN,02/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Kinaffe Star,WIN,02/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Spring Dancer,WIN,02/09/2026 13:46,LAY,1,4,100,FALSE
Daily Strategy Filter,Winterfield Star,WIN,02/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Final Fernandes,WIN,02/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Westfield Rosie,WIN,02/09/2026 12:14,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Kellies Jewel,WIN,02/09/2026 13:21,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Are Man Why,WIN,02/09/2026 14:36,LAY,1,9,100,FALSE
Daily Strategy Filter,Donegal Tiara,WIN,02/09/2026 16:09,LAY,1,9,100,FALSE
Daily Strategy Filter,Cantcallhimaero,WIN,02/09/2026 16:28,LAY,1,9,100,FALSE
Daily Strategy Filter,Ballyquin Pedro,WIN,02/09/2026 17:24,LAY,1,9,100,FALSE
Daily Strategy Filter,Dry Morning,WIN,02/09/2026 14:08,LAY,1,4,100,FALSE
Daily Strategy Filter,Billis Sniper,WIN,02/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Furry Neck,WIN,02/09/2026 15:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Breffni Tina,WIN,02/09/2026 15:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Boherdota Angel,WIN,02/09/2026 16:37,LAY,1,4,100,FALSE
Daily Strategy Filter,Coolree Blue,WIN,02/09/2026 16:37,LAY,1,4,100,FALSE
Daily Strategy Filter,Tetra Kenny,WIN,02/09/2026 18:14,LAY,1,6,50,FALSE
Daily Strategy Filter,Mystical Otis,WIN,02/09/2026 18:14,LAY,1,6,50,FALSE
Daily Strategy Filter,Loughmore,WIN,02/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy Filter,Hasselbomb,WIN,02/09/2026 19:39,LAY,1,6,50,FALSE
Daily Strategy Filter,Bubbly Crusader,WIN,02/09/2026 19:39,LAY,1,6,50,FALSE
Daily Strategy Filter,Mossend Brute,WIN,02/09/2026 19:56,LAY,1,6,50,FALSE
Daily Strategy Filter,Forgottotellya,WIN,02/09/2026 20:13,LAY,1,6,50,FALSE
Daily Strategy Filter,Royal Hotshot,WIN,02/09/2026 20:13,LAY,1,6,50,FALSE
Daily Strategy Filter,Swift Depot,WIN,02/09/2026 20:31,LAY,1,6,50,FALSE
Daily Strategy Filter,Move Over Toby,WIN,02/09/2026 20:47,LAY,1,6,50,FALSE
Daily Strategy Filter,Aayamza Legend,WIN,02/09/2026 20:47,LAY,1,6,50,FALSE
