Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Sporting Buchan,WIN,30/08/2026 18:42,LAY,1,4,100,FALSE
Daily Strategy 2,Black Albatross,WIN,30/08/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy 2,Inclement Magic,WIN,30/08/2026 20:24,LAY,1,4,100,FALSE
Daily Strategy 2,Private Kevin,WIN,30/08/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy 2,Swift Hooley,WIN,30/08/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy 2,Hazelgrove Amani,WIN,30/08/2026 20:59,LAY,1,4,100,FALSE
Daily Strategy 2,De Girl Annie,WIN,30/08/2026 21:16,LAY,1,4,100,FALSE
Daily Strategy 2,Dromulton Dream,WIN,30/08/2026 11:09,LAY,1,9,100,FALSE
Daily Strategy 2,Abbys Hope,WIN,30/08/2026 11:43,LAY,1,9,100,FALSE
Daily Strategy 2,Market Lough,WIN,30/08/2026 12:51,LAY,1,9,100,FALSE
Daily Strategy 2,Timahoe Shark,WIN,30/08/2026 13:08,LAY,1,9,100,FALSE
Daily Strategy 2,Debbies Hope,WIN,30/08/2026 13:42,LAY,1,9,100,FALSE
Daily Strategy 2,Makeit Nissan,WIN,30/08/2026 14:36,LAY,1,4,100,FALSE
Daily Strategy 2,Salacres Pip,WIN,30/08/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy 2,Fabulous Miley,WIN,30/08/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy 2,Fabulous Tamiko,WIN,30/08/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy 2,Salacresgovernor,WIN,30/08/2026 16:09,LAY,1,4,100,FALSE
Daily Strategy 2,Fabulous Giulia,WIN,30/08/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy 2,Girl From Golden,WIN,30/08/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy 2,Fabulous Capri,WIN,30/08/2026 18:02,LAY,1,4,100,FALSE
Daily Strategy 2,Burkos Bonnie,WIN,30/08/2026 10:26,LAY,1,4,100,FALSE
Daily Strategy 2,Scotrath Buck,WIN,30/08/2026 10:26,LAY,1,4,100,FALSE
Daily Strategy 2,Canya Jake,WIN,30/08/2026 10:57,LAY,1,4,100,FALSE
Daily Strategy 2,Mohican Bale,WIN,30/08/2026 11:13,LAY,1,4,100,FALSE
Daily Strategy 2,Grovenor Anna,WIN,30/08/2026 11:29,LAY,1,4,100,FALSE
Daily Strategy 2,Bensons Boone,WIN,30/08/2026 11:45,LAY,1,4,100,FALSE
Daily Strategy 2,Ashway Diva,WIN,30/08/2026 12:04,LAY,1,4,100,FALSE
Daily Strategy 2,Glory Goodtime,WIN,30/08/2026 12:04,LAY,1,4,100,FALSE
Daily Strategy 2,Ballymac Kuro,WIN,30/08/2026 12:21,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Tiktok,WIN,30/08/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy 2,Epic Evelyn,WIN,30/08/2026 12:38,LAY,1,4,100,FALSE
Daily Strategy 2,Anglesey Prime,WIN,30/08/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy 2,Ivys Holly,WIN,30/08/2026 12:54,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Dawn,WIN,30/08/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy 2,Sharkeys Slough,WIN,30/08/2026 13:29,LAY,1,4,100,FALSE
Daily Strategy 2,Enchanted Blaze,WIN,30/08/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy 2,Roseberry Beanri,WIN,30/08/2026 13:47,LAY,1,4,100,FALSE
Daily Strategy 2,Bedazzled Bullet,WIN,30/08/2026 14:07,LAY,1,6,50,FALSE
Daily Strategy 2,Now Listen Honey,WIN,30/08/2026 14:07,LAY,1,6,50,FALSE
