date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-30,Kinsley,18:08,5,Ramblin Frosty,"UK LAY Kinsley Trap 5,6",4,100,462m,A4,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-30,Kinsley,18:08,6,Ballyroe Bach,"UK LAY Kinsley Trap 5,6",4,100,462m,A4,1,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Kinsley,18:42,6,Swift Paulina,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Kinsley,19:16,6,Alno Duke,"UK LAY Kinsley Trap 5,6",4,100,462m,A8,2,2,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-30,Kinsley,19:33,5,Killieford Kayla,"UK LAY Kinsley Trap 5,6",4,100,462m,A4,3,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-30,Kinsley,19:33,6,Raise The Beat,"UK LAY Kinsley Trap 5,6",4,100,462m,A4,1,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Kinsley,19:49,5,Da Maureens Star,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-30,Kinsley,19:49,6,Hello Lady,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Kinsley,20:07,5,Queen Nina,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,1,1,7/4,2.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Kinsley,20:07,6,Lantern Bright,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-30,Kinsley,20:24,5,Individual Man,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,2,4,9/2,5.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-30,Kinsley,20:59,5,Drombeg Daisy,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,1,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Kinsley,21:16,5,Laylas Friend,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,1,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-30,Sunderland,13:26,4,Santas Hurricane,UK LAY Sunderland Trap 4,9,100,450m,IT,1,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
