Date,Track,RaceTime,RaceID,RaceURL,Distance,Grade,AnalystVerdict1,AnalystVerdict2,AnalystVerdict3,AnalystNarrative,BettingForecast,SmartStats,Status,Issues
2026-08-23,Doncaster,10:32,1397179,https://www.timeform.com/greyhound-racing/racecards/doncaster/1032/2026-08-23/1397179,450m,B1,On The Wall,Gaytime Orla,No Coverage,On The Wall has been hard to fault in recent races and has leading claims. Gaytime Orla is likely to be in the mix as well.,"5/4 On The Wall, 11/4 Gaytime Orla, 7/2 No Coverage, 4/1 Droopys Freebie, 10/1 Blackshore",ON THE WALL On The Wall has finished in the first two in 73.68% of races from this trap. Bet →,COMPLETE,
2026-08-23,Doncaster,10:48,1397180,https://www.timeform.com/greyhound-racing/racecards/doncaster/1048/2026-08-23/1397180,450m,B1,Annual Mason,Sandwood Annie,Ballinderry Luna,Annual Mason could scarcely be in better form right now and has chief claims. Sandwood Annie can emerge best of the remainder.,"11/8 Annual Mason, 11/5 Sandwood Annie, 5/2 Ballinderry Luna, 11/2 Miller Spirit, 10/1 Droopys Zaria",SANDWOOD ANNIE Sandwood Annie has the early speed to be at least 2 lengths clear at the sectional point. Bet →,COMPLETE,
2026-08-23,Doncaster,11:04,1397181,https://www.timeform.com/greyhound-racing/racecards/doncaster/1104/2026-08-23/1397181,450m,B3,Posh Scart,Millhouse Ian,Thirty Bear,Posh Scart looks to have narrowly the best credentials but prospects might have to depend on avoiding trouble. Millhouse Ian looks best poised to take advantage if the selection falters.,"9/4 Posh Scart, 5/2 Millhouse Ian, 11/4 Thirty Bear, 4/1 Pulleen Princess, 5/1 Gethoffame",POSH SCART Posh Scart has won all its races if in front at the second bend. Bet →,COMPLETE,
2026-08-23,Doncaster,11:21,1397182,https://www.timeform.com/greyhound-racing/racecards/doncaster/1121/2026-08-23/1397182,275m,D1,Time Bandit,Cushie Mick,Grouchos Maverik,Time Bandit impressed on the clock last time and has decent claims. Grouchos Maverik is also likely to be in the mix.,"5/4 Cushie Mick, 3/1 Gotacrushonyou, 7/2 Time Bandit, 5/1 Grouchos Maverik, 11/2 Skidrow Luna",CUSHIE MICK Cushie Mick has won 80% of races if in front at the first bend. Bet →,COMPLETE,
2026-08-23,Doncaster,11:38,1397183,https://www.timeform.com/greyhound-racing/racecards/doncaster/1138/2026-08-23/1397183,275m,D3,Devon Lucky,Killieford Zoe,Razldazl Ella,Devon Lucky appeals most albeit not by much and more of the same should just be good enough. Killieford Zoe can emerge best of the remainder.,"11/8 Devon Lucky, 11/4 Killieford Zoe, 7/2 Razldazl Ella, 9/2 Makeit Chiffon, 6/1 Mahomes",MAKEIT CHIFFON Makeit Chiffon has won 77.78% of races if in front at the second bend. Bet →,COMPLETE,
2026-08-23,Doncaster,11:54,1397184,https://www.timeform.com/greyhound-racing/racecards/doncaster/1154/2026-08-23/1397184,275m,D4,Grouchos Links,Easy Find,Glens Lucky Dip,Grouchos Links is highest rated of these on the clock and looks to have a simple task. Easy Find can pick up the scraps.,"5/6 Grouchos Links, 7/2 Glens Lucky Dip, 7/2 Easy Find, 6/1 Ballymac Acres, 13/2 Lissan Bro",BALLYMAC ACRES Ballymac Acres has won 63.64% of races if in front at the first bend. Bet →,COMPLETE,
2026-08-23,Doncaster,12:12,1397185,https://www.timeform.com/greyhound-racing/racecards/doncaster/1212/2026-08-23/1397185,483m,A2,Grouchos Emily,Redbrick Iceman,Flosses Prada,Grouchos Emily's recent starts have been likeable in general and should prove hard to catch. Redbrick Iceman looks cast for a lead supporting role.,"5/4 Grouchos Emily, 2/1 Redbrick Iceman, 3/1 Flosses Prada, 7/1 Fast And Fierce, 8/1 Stoneparkfortune",REDBRICK ICEMAN Redbrick Iceman won last time despite being 3rd or worse at the final bend. Bet →,COMPLETE,
2026-08-23,Doncaster,12:29,1397186,https://www.timeform.com/greyhound-racing/racecards/doncaster/1229/2026-08-23/1397186,483m,A2,Redbrick Adele,Canageo,Transfer Girl,Redbrick Adele is the pick on several recent efforts and should come home in front. Canageo could well be best of the rest.,"1/8 Redbrick Adele, 7/2 Transfer Girl, 7/2 Canageo, 9/1 Killduff Sasha, 25/1 Two Tone Boy",REDBRICK ADELE J W Gaskin has a 42.86% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-08-23,Hove,14:23,1397370,https://www.timeform.com/greyhound-racing/racecards/hove/1423/2026-08-23/1397370,500m,A1,Soul Nomad,Broncos Bullet,Ballymac Kinga,Soul Nomad has been in decent form of late and just about gets the nod in this field. Broncos Bullet is the one for the forecast.,"11/8 Soul Nomad, 13/8 Broncos Bullet, 4/1 Ballymac Kinga, 8/1 Ower Cracker, 19/2 Art Riddler",OWER CRACKER Ower Cracker has won 11.11% of races despite being in the last pair at the third bend. Bet →,COMPLETE,
2026-08-23,Hove,14:41,1397371,https://www.timeform.com/greyhound-racing/racecards/hove/1441/2026-08-23/1397371,500m,A7,Hypnodisc,Uptown Lass,Spotondelilarose,Hypnodisc is just about best of these all things considered but can't afford to find trouble. Uptown Lass is likely to be on the premises as well.,"5/2 Uptown Lass, 11/4 Spotondelilarose, 3/1 Hypnodisc, 100/30 Gigis Parachute, 9/2 Courancove Wild",COURANCOVE WILD M J Richards has a 33.33% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-08-23,Hove,15:01,1397372,https://www.timeform.com/greyhound-racing/racecards/hove/1501/2026-08-23/1397372,500m,A6,Adamant Star,Droopys Bafta,Fatboy Stu,Adamant Star's recent efforts have had a lot to like about them and should make a bold show. Fatboy Stu seems likely to play second fiddle to the selection.,"3/1 Adamant Star, 7/2 Fatboy Stu, 7/2 Bluestar Gunner, 4/1 Troy Smokin Joe, 11/2 Droopys Bafta, 7/1 Kates Bart",TROY SMOKIN JOE Troy Smokin Joe has finished in the first two in 50% of races from this trap. Bet →,COMPLETE,
2026-08-23,Hove,15:19,1397373,https://www.timeform.com/greyhound-racing/racecards/hove/1519/2026-08-23/1397373,285m,D4,Bluestar Grace,Agincourt Mavka,Ardera Sal,Bluestar Grace has been in decent form of late and just about gets the nod in this field. Agincourt Mavka is the one for the forecast.,"2/1 Agincourt Mavka, 9/4 Bluestar Grace, 11/4 Ardera Sal, 13/2 Mad To Run, 8/1 Mylane Curly, 14/1 Timefortwopints",MYLANE CURLY Mylane Curly has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-08-23,Hove,15:38,1397374,https://www.timeform.com/greyhound-racing/racecards/hove/1538/2026-08-23/1397374,500m,A3,Swap Around,Boom Boom Bullet,Bruce The Boss,Swap Around is compiling a very respectable record right now and is the one they all have to beat. Boom Boom Bullet has the best prospects of the rest.,"15/8 Swap Around, 11/4 Boom Boom Bullet, 3/1 Bruce The Boss, 4/1 Yougo Jessie, 6/1 Coppeen Class",BRUCE THE BOSS Bruce The Boss has finished in the first two in 53.85% of races from this trap. Bet →,COMPLETE,
2026-08-23,Hove,15:57,1397375,https://www.timeform.com/greyhound-racing/racecards/hove/1557/2026-08-23/1397375,500m,A11,Slippy Donal,Lunas Fat Boy,Sladeys Knight,Slippy Donal has run several good races recently and is the one they all have to beat. Lunas Fat Boy can pick up the leftovers.,"2/1 Slippy Donal, 11/4 Lunas Fat Boy, 9/2 Sladeys Knight, 9/2 Yougo First, 7/1 Myrtle Minger, 10/1 Chisem Dodger",LUNAS FAT BOY Lunas Fat Boy has won 9.26% of races despite being in the last pair at the third bend. Bet →,COMPLETE,
2026-08-23,Hove,16:16,1397376,https://www.timeform.com/greyhound-racing/racecards/hove/1616/2026-08-23/1397376,500m,A3,Senahel Pikachu,Yougo Charlie,Riverside Ada,"Senahel Pikachu is running creditably and sets the bar, albeit not too high. Yougo Charlie could well be best of the remainder.","4/5 Senahel Pikachu, 3/1 Backoftheline, 9/2 Yougo Charlie, 11/2 Riverside Ada, 6/1 Butterbridge Lou",BACKOFTHELINE Backoftheline has won only 67.86% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-08-23,Hove,16:34,1397377,https://www.timeform.com/greyhound-racing/racecards/hove/1634/2026-08-23/1397377,500m,A8,Punk Rock Thief,Harley Quinn,Tall Trees,Punk Rock Thief is in a good vein of form and just about sets the standard. Harley Quinn heads the short list for second.,"15/8 Punk Rock Thief, 7/2 Tall Trees, 4/1 Harley Quinn, 11/2 Rifle Bullet, 13/2 Courancove Cat, 7/1 Yankee Molly",PUNK ROCK THIEF Punk Rock Thief has finished in the first two in 56.52% of races from this class. Bet →,COMPLETE,
2026-08-23,Hove,16:53,1397378,https://www.timeform.com/greyhound-racing/racecards/hove/1653/2026-08-23/1397378,500m,A10,Suzie Que,Gert Lush,Chisem Izzie,Suzie Que is probably the safest recommendation but could need a clear passage to come home in front. Gert Lush looks the likeliest to finish second.,"11/5 Suzie Que, 11/4 Gert Lush, 4/1 Punkrock Pitstop, 9/2 Chisem Izzie, 6/1 Jazs Dove, 14/1 Fauna Rae",JAZS DOVE Jazs Dove has won 6.67% of races despite being in the last pair at the fourth bend. Bet →,COMPLETE,
2026-08-23,Hove,17:12,1397379,https://www.timeform.com/greyhound-racing/racecards/hove/1712/2026-08-23/1397379,285m,D3,Paddyjoes Loch,Spot On Amethyst,Stefans Bomb,Paddyjoes Loch is in decent form right now and looks the one they all have to beat. Spot On Amethyst should come out best of the rest.,"7/4 Paddyjoes Loch, 100/30 Spot On Amethyst, 9/2 Stefans Bomb, 11/2 Portobello Quay, 13/2 Shelby On Faya, 19/2 Low Or High",STEFANS BOMB Stefans Bomb has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-08-23,Hove,17:31,1397380,https://www.timeform.com/greyhound-racing/racecards/hove/1731/2026-08-23/1397380,500m,A5,Kerrs Alive,Droopys Mpressiv,Clairkeith Jnela,Kerrs Alive has marginally the best all-round profile but any trouble could put paid to its chance. Clairkeith Jnela is a contender as well.,"5/2 Kerrs Alive, 4/1 Clairkeith Jnela, 4/1 Jacktavern Usain, 9/2 Droopys Mpressiv, 11/2 Punkrock Misspea, 6/1 Titanic Mary",JACKTAVERN USAIN Jacktavern Usain has finished in the first two in 50% of races from this class. Bet →,COMPLETE,
2026-08-23,Hove,17:49,1397381,https://www.timeform.com/greyhound-racing/racecards/hove/1749/2026-08-23/1397381,500m,A9,Beanos Andy,Crohane Pearl,Yassoo Mell,Beanos Andy looks marginally the best in this field but hasn't much room for error. Crohane Pearl appeals most of the remainder.,"11/4 Beanos Andy, 3/1 Crohane Pearl, 9/2 Yassoo Mell, 5/1 Feelin Luckypunk, 11/2 Easy Lashes, 13/2 Elite Wilson",YASSOO MELL Yassoo Mell has won 11.76% of races despite being in the last pair at the third bend. Bet →,COMPLETE,
2026-08-23,Kinsley,18:08,1397154,https://www.timeform.com/greyhound-racing/racecards/kinsley/1808/2026-08-23/1397154,268m,D2,Clongeen General,Pro Cooper,Mohican Richie,Clongeen General is running well enough to merit close consideration but could need a clear passage to run out the winner. Pro Cooper seems sure to go well.,"11/8 Pro Cooper, 3/1 Clongeen General, 4/1 Mohican Richie, 9/2 Westfield Frank, 13/2 Nurney Sniper",PRO COOPER Trap 2 has a 19% strike rate here over the past 4 years. Bet →,COMPLETE,
