Date,Track,RaceTime,RaceID,RaceURL,Distance,Grade,AnalystVerdict1,AnalystVerdict2,AnalystVerdict3,AnalystNarrative,BettingForecast,SmartStats,Status,Issues
2026-09-23,Dunstall Park,18:59,1404586,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1859/2026-09-23/1404586,480m,A5,Swift Wife,Mercia Uhtred,Eagles Ebz,Swift Wife has been operating at a solid level lately and is just about the pick in this company. Mercia Uhtred looks only to be playing for second.,"3/1 Flyhigh Sophie, 7/2 Swift Wife, 4/1 Mercia Uhtred, 4/1 Moyar Gossip, 9/2 Eagles Ebz, 13/2 Escape Artist",FLYHIGH SOPHIE Flyhigh Sophie has finished in the first two in 14.29% of races from this class. Bet →,COMPLETE,
2026-09-23,Dunstall Park,19:16,1404587,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1916/2026-09-23/1404587,480m,A6,Shockwave Sirius,Moyar Mo,Porthall Coco,Shockwave Sirius has put together a good series of efforts lately and is much the one to aim at. Moyar Mo should go close too.,"11/5 Moyar Mo, 9/4 Shockwave Sirius, 11/2 Camp Seanie, 13/2 Porthall Coco, 13/2 Mercia Freya, 7/1 Springfield Ella",SPRINGFIELD ELLA R Short has a 35.71% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Dunstall Park,19:33,1404588,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1933/2026-09-23/1404588,270m,D4,Around The House,First To Post,Brosna Dave,Around The House has marginally the best all-round profile but any trouble could put paid to its chance. First To Post is a contender as well.,"7/2 Around The House, 7/2 First To Post, 7/2 Brosna Dave, 4/1 Princess Ella, 4/1 Headford Shark, 13/2 Rogue Lightning",ROGUE LIGHTNING R Short has a 35.71% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Dunstall Park,19:49,1404589,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1949/2026-09-23/1404589,480m,A7,Keplar Danzig,Zaconey Maximus,Blazeaway Tee,Keplar Danzig is running well enough to merit close consideration but could need a clear passage to run out the winner. Zaconey Maximus should also give a good account.,"4/9 Keplar Danzig, 7/2 Zaconey Maximus, 6/1 Blazeaway Tee, 13/2 Fast Walk, 13/2 Roseville Ella",FAST WALK Fast Walk has won all its races if in front at the third bend. Bet →,COMPLETE,
2026-09-23,Dunstall Park,20:07,1404590,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/2007/2026-09-23/1404590,270m,D3,Roanna Panther,Blazeaway Drip,Keepers Nutty,Roanna Panther is running very well right now as several recent efforts indicate and sets the standard. Blazeaway Drip won't be too far behind.,"15/8 Roanna Panther, 4/1 Blazeaway Drip, 9/2 Keepers Nutty, 9/2 Ballygur Holly, 11/2 Kerrylane King, 8/1 Darley Fatty",KEEPERS NUTTY Keepers Nutty has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-09-23,Dunstall Park,20:24,1404591,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/2024/2026-09-23/1404591,480m,A4,Sporting Lovers,Ashtons Bingo,Bullseye Bob,Sporting Lovers has run plenty of good races recently and is probably the one to beat. Ashtons Bingo has the best prospects of the remainder.,"6/4 Sporting Lovers, 11/4 Bullseye Bob, 11/4 Ashtons Bingo, 9/2 We Dont Know, 8/1 Brosna Lenson",BROSNA LENSON R Williams has a 39.13% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Dunstall Park,20:41,1404592,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/2041/2026-09-23/1404592,480m,A5,Mohican Bale,Dapper Chunky,Freeway Bell,Mohican Bale has the best chance albeit not by much but can't afford for much to go wrong. Dapper Chunky is likely to be in the mix too.,"2/1 Mohican Bale, 4/1 Moyar Hill, 5/1 Dapper Chunky, 5/1 Freeway Bell, 11/2 She Can Dance, 7/1 Inclementweather",FREEWAY BELL Freeway Bell has won 14.29% of races despite being in the last pair at the second bend. Bet →,COMPLETE,
2026-09-23,Dunstall Park,20:59,1404593,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/2059/2026-09-23/1404593,270m,D3,Swift Vein,Bannan Dubhg,Moanteen Molly,Swift Vein has put together a solid series of efforts lately and is much the one to aim at. Moanteen Molly appeals most of the others.,"3/1 Swift Vein, 7/2 Bannan Dubhg, 7/2 Moanteen Molly, 7/2 Cloughtaney Chaz, 11/2 Porthall Tess, 17/2 Malaika Queen",CLOUGHTANEY CHAZ Cloughtaney Chaz has finished in the first two in 50% of races from this class. Bet →,COMPLETE,
2026-09-23,Dunstall Park,21:16,1404594,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/2116/2026-09-23/1404594,480m,A3,Noduff Golf,Ivys Holly,Sporting Mate,Noduff Golf is holding form well and is up to winning this. Ivys Holly can pick up minor honours.,"11/4 Noduff Golf, 7/2 Ivys Holly, 4/1 Sporting Mate, 4/1 Seomra Ophelia, 5/1 Wicky Bucko, 15/2 Edial Solo",IVYS HOLLY Ivys Holly has won only 57.89% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-09-23,Harlow,10:32,1404218,https://www.timeform.com/greyhound-racing/racecards/harlow/1032/2026-09-23/1404218,238m,D5,Ammit,Olwinn Jackson,Moaning Ross,Ammit appeals most albeit not by much and more of the same should just be good enough. Olwinn Jackson can emerge best of the rest.,"11/5 Ammit, 9/2 Moaning Ross, 9/2 Market, 5/1 Olwinn Jackson, 5/1 Jumbos Toffee, 15/2 Rathbally Anna",MOANING ROSS D B Whitton has a 25% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Harlow,10:48,1404219,https://www.timeform.com/greyhound-racing/racecards/harlow/1048/2026-09-23/1404219,238m,D5,Essjay Ceearejay,Rosstemple Cody,Antalya,Essjay Ceearejay has put together a good series of efforts lately and is much the one to aim at. Antalya should go well too.,"5/2 Essjay Ceearejay, 3/1 Antalya, 7/2 Rosstemple Cody, 9/2 Catunda Remi, 13/2 Westfield Aida, 17/2 Cofam Tiger",CATUNDA REMI Catunda Remi has started favourite in 6 of its last 11 races in last 60 days. Bet →,COMPLETE,
2026-09-23,Harlow,11:04,1404220,https://www.timeform.com/greyhound-racing/racecards/harlow/1104/2026-09-23/1404220,415m,A7,Tinks That,Fenview Taylor,Townsend Bruno,Tinks That is the one to beat judged on recent times and its last two starts are best overlooked. Fenview Taylor won't be too far behind.,"9/4 Tinks That, 3/1 Salems Brianna, 7/2 Fenview Taylor, 11/2 Townsend Bruno, 13/2 Faces And Places, 8/1 Skinny Pete",FENVIEW TAYLOR P J R Steward has a 31.25% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Harlow,11:21,1404221,https://www.timeform.com/greyhound-racing/racecards/harlow/1121/2026-09-23/1404221,238m,D4,Buzzinger,Flattotheboards,Moaning Mccoist,Buzzinger is highest rated of these on the clock and is best not judged on its last two starts. Flattotheboards can pick up the pieces.,"2/1 Buzzinger, 11/4 Flattotheboards, 3/1 Darver Casemiro, 5/1 Moaning Mccoist, 7/1 Doggy Parton, 20/1 Blackstone Story",MOANING MCCOIST D B Whitton has a 25% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Harlow,11:38,1404222,https://www.timeform.com/greyhound-racing/racecards/harlow/1138/2026-09-23/1404222,415m,A7,Browns Barbie,Tiermana Sally,Lye In Wait,Browns Barbie's recent runs have been likeable on the whole and should make a bold show. Tiermana Sally is likeliest to play second fiddle to the selection.,"9/4 Browns Barbie, 5/2 Tiermana Sally, 5/2 Lye In Wait, 4/1 Moaning Martini, 6/1 Salems Mickey",TIERMANA SALLY Tiermana Sally has run to form in 7 of its last 11 races in last 60 days. Bet →,COMPLETE,
2026-09-23,Harlow,11:54,1404223,https://www.timeform.com/greyhound-racing/racecards/harlow/1154/2026-09-23/1404223,238m,D3,Pavilion Hoggie,Fairhill Autumn,Moaning Versace,Pavilion Hoggie has largely been running well and is just about the pick in this line up. Fairhill Autumn should chase the winner home.,"9/4 Pavilion Hoggie, 11/4 Moaning Versace, 11/4 Fairhill Autumn, 3/1 Headford Gent, 13/2 Rains Bono",RAINS BONO Rains Bono overcame trouble in running to win last time. Bet →,COMPLETE,
2026-09-23,Harlow,12:12,1404224,https://www.timeform.com/greyhound-racing/racecards/harlow/1212/2026-09-23/1404224,415m,A6,Moaning Mai Tai,Scarlett Galaxy,Gothic Queen,Moaning Mai Tai is expected to be away and clear early and is well up to winning this easily. Scarlett Galaxy appeals most of the others.,"7/4 Moaning Mai Tai, 11/4 Scarlett Galaxy, 3/1 Fortunate Rose, 4/1 Gothic Queen, 11/2 Salems Campari",SCARLETT GALAXY Scarlett Galaxy has been a beaten favourite in 6 of its last 8 races in last 60 days. Bet →,COMPLETE,
2026-09-23,Harlow,12:29,1404225,https://www.timeform.com/greyhound-racing/racecards/harlow/1229/2026-09-23/1404225,238m,D5,Doreens Poppy,Black Len,Savourtheflavour,Doreens Poppy only just appeals most of this bunch but prospects might have to depend on luck in running. Black Len looks second best in this contest.,"5/2 Black Len, 3/1 Savourtheflavour, 3/1 Doreens Poppy, 7/2 Crying Jonesy, 19/2 Mister Bojangles, 19/2 Mud Dog",CRYING JONESY Crying Jonesy has won only 69.57% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-09-23,Harlow,12:46,1404226,https://www.timeform.com/greyhound-racing/racecards/harlow/1246/2026-09-23/1404226,415m,A7,Cofam Spurs,Speedy Gene,Glynnscross Blue,Cofam Spurs looks to have marginally the best claims but might well need a clear passage to run out the winner. Glynnscross Blue will be in the mix too.,"5/2 Cofam Spurs, 5/2 Speedy Gene, 3/1 Glynnscross Blue, 3/1 Catunda Harrison, 11/2 Moaning Monster",CATUNDA HARRISON Catunda Harrison has been a beaten favourite in 3 of its last 4 races in last 60 days. Bet →,COMPLETE,
2026-09-23,Harlow,13:03,1404227,https://www.timeform.com/greyhound-racing/racecards/harlow/1303/2026-09-23/1404227,238m,D3,Moaning Gabriel,Doreens Ash,Headford Cooper,Moaning Gabriel's recent efforts have been likeable in general and should give backers a good run for their money. Doreens Ash can take advantage if the selection trips up.,"9/4 Doreens Ash, 3/1 Moaning Gabriel, 7/2 Headford Cooper, 7/2 Moaning Mojito, 9/2 Tinas Liberty",MOANING MOJITO Moaning Mojito has won only 37.50% of races after leading at the second bend. Bet →,COMPLETE,
2026-09-23,Harlow,13:19,1404228,https://www.timeform.com/greyhound-racing/racecards/harlow/1319/2026-09-23/1404228,415m,A7,Absconder,Brandywell King,Brynoffa Jill,Absconder is running very well right now as recent efforts indicate and sets a solid standard. Brandywell King will be in the mix too.,"3/1 Brynoffa Jill, 3/1 Absconder, 7/2 Brandywell King, 4/1 Comer Canal, 13/2 Be The Key, 7/1 Divine Rule",ABSCONDER Absconder has won only 10% of races after leading at the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,13:37,1404229,https://www.timeform.com/greyhound-racing/racecards/harlow/1337/2026-09-23/1404229,238m,D5,Swift Waffle,Rathbally Bolger,Rodneys Girl,Swift Waffle is in front of these timewise and looks to have a simple task. Simply Perfect can pick up the remnants.,"11/5 Swift Waffle, 100/30 Simply Perfect, 7/2 Rodneys Girl, 9/2 Rathbally Bolger, 6/1 Ballybrennan Joe, 10/1 Soldeu",SIMPLY PERFECT Simply Perfect has won only 27.27% of races after leading at the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,13:54,1404230,https://www.timeform.com/greyhound-racing/racecards/harlow/1354/2026-09-23/1404230,415m,A7,Sallins Flyer,Adamant Breeze,Olwinn Pest,Sallins Flyer appeals most albeit not by much and more of the same likely to be good enough. Adamant Breeze can come out best of the remainder.,"15/8 Sallins Flyer, 9/4 Adamant Breeze, 7/2 Oppo, 11/2 Olwinn Pest, 9/1 Brindle Bomber, 10/1 Skidrow Jake",Less than 10% of races over this course and distance are typically won by a dog in the last two places on the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,14:11,1404231,https://www.timeform.com/greyhound-racing/racecards/harlow/1411/2026-09-23/1404231,238m,D4,No Worries Dave,Double Errill,Fridays Ariana,No Worries Dave looks to have more or less the best credentials but might well need a clear run to oblige. Double Errill is one to consider for the forecast.,"15/8 Double Errill, 100/30 No Worries Dave, 9/2 Fridays Ariana, 5/1 Moaning Sugaray, 13/2 Moaning Cashout, 7/1 More Firepower",MOANING CASHOUT Moaning Cashout has won 85.71% of races if in front at the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,18:11,1404487,https://www.timeform.com/greyhound-racing/racecards/harlow/1811/2026-09-23/1404487,238m,D5,Savana Albert,Meenagh Memphis,Clodaghs Gift,Savana Albert looks marginally the pick of this bunch but might well need a clear passage to come home first. Meenagh Memphis is the probable runner up.,"8/13 Savana Albert, 9/2 Meenagh Memphis, 13/2 Old Fort Mickmac, 7/1 Clodaghs Gift, 8/1 Small But Speedy, 17/2 Savana Tir Nanog",CLODAGHS GIFT Clodaghs Gift has won only 25% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-09-23,Harlow,18:29,1404488,https://www.timeform.com/greyhound-racing/racecards/harlow/1829/2026-09-23/1404488,238m,D5,Yo Magic,Club Dream,Robbies King,Yo Magic is the fastest of these and sets a tall standard. Robbies King won't be far away.,"7/2 Yo Magic, 7/2 Robbies King, 7/2 Club Dream, 7/2 Bisto Rio, 9/2 Townsend Tonya, 8/1 Rings Ruby",ROBBIES KING Robbies King has won 90% of races if in front at the third bend. Bet →,COMPLETE,
2026-09-23,Harlow,18:46,1404489,https://www.timeform.com/greyhound-racing/racecards/harlow/1846/2026-09-23/1404489,415m,A7,Southwind Oz,Scrahan Cruiser,Ballybreen Zeta,Southwind Oz continues to run operate somewhere near current peak and has fair claims. Scrahan Cruiser is a contender as well.,"5/4 Southwind Oz, 100/30 Scrahan Cruiser, 7/2 Ballybreen Zeta, 7/2 Breakaway Bell, 10/1 The Other Rafa",SOUTHWIND OZ P S Rea has a 25.53% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Harlow,19:04,1404490,https://www.timeform.com/greyhound-racing/racecards/harlow/1904/2026-09-23/1404490,238m,D5,Danielles Queen,Harriestown Kate,Savana Marylou,Danielles Queen has been in decent form of late and just about gets the nod in this field. Harriestown Kate is the one for the forecast.,"10/11 Danielles Queen, 15/8 Harriestown Kate, 3/1 Savana Marylou, 10/1 Brentfordforever, 16/1 Masterstown Rena, 18/1 Mcgregor",MASTERSTOWN RENA Masterstown Rena has won no races after leading at the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,19:24,1404491,https://www.timeform.com/greyhound-racing/racecards/harlow/1924/2026-09-23/1404491,415m,A7,Hillcroft Mick,Townsend Daisy,Devilsbit Rose,Hillcroft Mick has been hard to fault in recent starts and just about gets the nod in this company. Townsend Daisy is likely to be thereabouts too.,"3/1 Hillcroft Mick, 100/30 Devilsbit Rose, 100/30 Townsend Daisy, 9/2 Miss Pepsi, 9/2 Jimbo Junior, 9/1 My Fancy Ways",DEVILSBIT ROSE P S Rea has a 25.53% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Harlow,19:42,1404492,https://www.timeform.com/greyhound-racing/racecards/harlow/1942/2026-09-23/1404492,238m,D5,Old Fort Rinty,Savana Turtle,Keefill Coco,Old Fort Rinty timewise has the edge and will prove hard to catch. Keefill Coco looks set to play the lead supporting role.,"13/8 Old Fort Rinty, 4/1 Keefill Coco, 9/2 Savana Turtle, 6/1 My Bella Rose, 13/2 Ardnasool Hulk, 13/2 Maeda",ARDNASOOL HULK Ardnasool Hulk has won only 28.57% of races after leading at the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,19:58,1404493,https://www.timeform.com/greyhound-racing/racecards/harlow/1958/2026-09-23/1404493,415m,A6,Luminous Cutie,Canya Queue,Hawkfield Kopek,Luminous Cutie looks to have marginally the best credentials but might well need a clear run to oblige. Canya Queue won't be far away at the line too.,"1/1 Luminous Cutie, 5/2 Canya Queue, 7/2 Good Rex, 9/2 Hawkfield Kopek, 9/1 Darrens Dog",CANYA QUEUE Canya Queue has finished in the first two in 61.54% of races from this class. Bet →,COMPLETE,
2026-09-23,Harlow,20:16,1404494,https://www.timeform.com/greyhound-racing/racecards/harlow/2016/2026-09-23/1404494,238m,D4,Fluff The Punt,Up North,Salternator,Fluff The Punt has a decent chance on the clock and could well make all the running. Salternator can come out best of the remainder.,"9/4 Fluff The Punt, 11/4 Up North, 4/1 Salternator, 9/2 Glasheen Zoey, 7/1 Rallying Wood, 8/1 Eden Weasley",SALTERNATOR Salternator has won 15.38% of races despite being in the last pair at the first bend. Bet →,COMPLETE,
2026-09-23,Harlow,20:34,1404495,https://www.timeform.com/greyhound-racing/racecards/harlow/2034/2026-09-23/1404495,415m,A7,Townsend Margo,Ravenswood Blake,Jumbos Mia,Townsend Margo looks to have just about the best credentials but might well need a clear passage to come home first. Ravenswood Blake is top of the shortlist for second.,"2/1 Townsend Margo, 9/4 Ravenswood Blake, 11/4 Jumbos Mia, 9/2 Savana Maggiemay, 13/2 Keepers Notgrove",RAVENSWOOD BLAKE Ravenswood Blake has run to form in 9 of its last 12 races in last 60 days. Bet →,COMPLETE,
2026-09-23,Harlow,20:52,1404496,https://www.timeform.com/greyhound-racing/racecards/harlow/2052/2026-09-23/1404496,238m,D5,Fastlane Lilly,Savana Boycie,Yo Savana,Fastlane Lilly looks to have more or less the best credentials but might well need a clear run to oblige. Savana Boycie won't be too far behind.,"11/4 Fastlane Lilly, 3/1 Savana Boycie, 5/1 Tobergal Poppy, 5/1 Yo Savana, 5/1 Random Izzy, 7/1 Tyford Spot",SAVANA BOYCIE Savana Boycie has won only 22.22% of races after leading at the second bend. Bet →,COMPLETE,
2026-09-23,Harlow,21:09,1404497,https://www.timeform.com/greyhound-racing/racecards/harlow/2109/2026-09-23/1404497,415m,A7,Estefans Tune,Derry Rebel,Howsyerday Dolly,Estefans Tune is the fastest in this line up and its last two outings are easily explained away. Derry Rebel is unlikely to be too far away.,"11/8 Estefans Tune, 7/2 Derry Rebel, 9/2 Howsyerday Dolly, 11/2 Tyford Pet, 11/2 Savana Shady, 10/1 Ballybrennan Jim",DERRY REBEL Derry Rebel has won only 50% of races after leading at the third bend. Bet →,COMPLETE,
2026-09-23,Harlow,21:26,1404498,https://www.timeform.com/greyhound-racing/racecards/harlow/2126/2026-09-23/1404498,238m,D5,Joyces Sadie,Boreen Pearl,Ballybrennan Pat,Joyces Sadie only just appeals most in this field but prospects might have to depend on getting a clear run. Boreen Pearl is second choice.,"11/10 Joyces Sadie, 4/1 Ballybrennan Pat, 9/2 Boreen Pearl, 5/1 Britbull Poppy, 15/2 Shortwood Ally, 19/2 Gothic Cheyenne",SHORTWOOD ALLY Shortwood Ally has won only 36.36% of races after leading at the second bend. Bet →,COMPLETE,
2026-09-23,Hove,14:23,1404475,https://www.timeform.com/greyhound-racing/racecards/hove/1423/2026-09-23/1404475,500m,A2,Moody Rudy,Candolim Tornado,Bu Han Tag,Moody Rudy holds an advantage on the clock and is difficult to oppose. Candolim Tornado is the pick of the remainder.,"1/1 Moody Rudy, 9/4 Candolim Tornado, 9/2 Bu Han Tag, 5/1 Mertonaby Gigi, 19/2 Seomra Hachi",MOODY RUDY Moody Rudy has won only 62.50% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-09-23,Hove,14:41,1404476,https://www.timeform.com/greyhound-racing/racecards/hove/1441/2026-09-23/1404476,500m,A3,Avarua Sarah,Azura Star,Tell On Olivia,Avarua Sarah continues to run creditably and could be difficult to catch. Azura Star can emerge best of the remainder.,"9/4 Azura Star, 5/2 Avarua Sarah, 7/2 Tell On Olivia, 7/2 Avarua Flojo, 4/1 Shanahee Trevor",AVARUA SARAH R P Rees has a 35.71% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-23,Hove,15:01,1404477,https://www.timeform.com/greyhound-racing/racecards/hove/1501/2026-09-23/1404477,500m,A1,Wastehouse Mix,Avarua Herbie,Seomra Benji,Wastehouse Mix looks to have marginally the best chance but might well need a clear passage to come home in front. Avarua Herbie is unlikely to be too far away.,"15/8 Wastehouse Mix, 11/4 Avarua Herbie, 3/1 Seomra Benji, 7/2 Antigua Luigi, 13/2 Ower Cracker",SEOMRA BENJI Seomra Benji has won only 68.18% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-09-23,Hove,15:19,1404478,https://www.timeform.com/greyhound-racing/racecards/hove/1519/2026-09-23/1404478,285m,D3,Hypershock,Highfield Lass,Droopys Lara,Hypershock is up to taking this on the times and stands out in this line up. Highfield Lass would be our other pick.,"1/1 Hypershock, 13/8 Highfield Lass, 7/2 Droopys Lara, 12/1 Selker Bay Mary, 14/1 Taylors Melody",DROOPYS LARA Droopys Lara has won only 28.57% of races after leading at the first bend. Bet →,COMPLETE,
2026-09-23,Hove,15:38,1404479,https://www.timeform.com/greyhound-racing/racecards/hove/1538/2026-09-23/1404479,500m,A6,Forever Tender,Mustang Maverick,Uptown Lass,Forever Tender is in a good vein of form and just about sets the standard. Uptown Lass is top of the shortlist for second.,"11/4 Uptown Lass, 7/2 Forever Tender, 7/2 Mustang Maverick, 7/2 Digbys Maverick, 7/1 Westcoast Rocket, 17/2 Spot On Bud",SPOT ON BUD Spot On Bud has won 4.26% of races despite being in the last pair at the fourth bend. Bet →,COMPLETE,
