Date,Track,RaceTime,RaceID,RaceURL,Distance,Grade,AnalystVerdict1,AnalystVerdict2,AnalystVerdict3,AnalystNarrative,BettingForecast,SmartStats,Status,Issues
2026-09-02,Doncaster,14:33,1399368,https://www.timeform.com/greyhound-racing/racecards/doncaster/1433/2026-09-02/1399368,275m,D2,Easy Kite,Anchor Banken,Tasty Choice,Easy Kite's recent efforts have been likeable on the whole and should give it a good go. Tasty Choice will have run well to finish second.,"9/4 Anchor Banken, 5/2 Tasty Choice, 3/1 Easy Kite, 7/2 Mia Jezabelle, 13/2 Side Chick",SIDE CHICK Side Chick has won only 57.14% of races after leading at the third bend. Bet →,COMPLETE,
2026-09-02,Doncaster,14:52,1399369,https://www.timeform.com/greyhound-racing/racecards/doncaster/1452/2026-09-02/1399369,275m,D3,Dellser Paidi,Cockney Tan,Miss Mini Lulu,Dellser Paidi has marginally the best all-round profile but can't afford any slip ups. Cockney Tan is a contender too.,"13/8 Dellser Paidi, 2/1 Miss Mini Lulu, 4/1 Cockney Tan, 9/2 Cockneyokoronkwo, 13/2 Savana Brendo",MISS MINI LULU Miss Mini Lulu has won 5% of races despite being in the last pair at the fourth bend. Bet →,COMPLETE,
2026-09-02,Doncaster,15:11,1399370,https://www.timeform.com/greyhound-racing/racecards/doncaster/1511/2026-09-02/1399370,275m,D3,Cockneys Elsa,Natural Clover,Ballymac Hanson,Cockneys Elsa has put together plenty of good efforts recently and has prime claims. Natural Clover is likely to be thereabouts too.,"5/2 Cockneys Elsa, 11/4 Natural Clover, 3/1 Ballymac Hanson, 7/2 Hugo Jezabelle, 4/1 Sparta Knight",NATURAL CLOVER Natural Clover has won all its races if in front at the first bend. Bet →,COMPLETE,
2026-09-02,Doncaster,15:29,1399371,https://www.timeform.com/greyhound-racing/racecards/doncaster/1529/2026-09-02/1399371,275m,D3,Cockneys Zeus,Avongate Queen,Shanahee Brian,Cockneys Zeus knocked a few spots off its previous best last time and is the one they all have to beat. Avongate Queen has the best prospects of the rest.,"15/8 Avongate Queen, 3/1 Cockneys Zeus, 3/1 Railteen Sarah, 4/1 Shanahee Brian, 11/2 Easy Stump",SHANAHEE BRIAN Shanahee Brian has won 90% of races if in front at the third bend. Bet →,COMPLETE,
2026-09-02,Doncaster,15:49,1399372,https://www.timeform.com/greyhound-racing/racecards/doncaster/1549/2026-09-02/1399372,450m,B2,Keady Cashout,Rossa Kali,Busy Cailin,Keady Cashout has been hard to fault in recent outings and has leading claims. Rossa Kali is likely also to go close.,"1/1 Keady Cashout, 100/30 Rossa Kali, 7/2 Busy Cailin, 11/2 Keady Storm, 11/2 Late Lola",KEADY CASHOUT Keady Cashout has won 10% of races despite being in the last pair at the second bend. Bet →,COMPLETE,
2026-09-02,Doncaster,16:07,1399373,https://www.timeform.com/greyhound-racing/racecards/doncaster/1607/2026-09-02/1399373,275m,D4,Diegos Talavara,Alno Dee,Ballinabola Mini,Diegos Talavara has put together a solid series of recent efforts and is probably the one to beat. Alno Dee has the best prospects of the rest.,"2/1 Alno Dee, 11/4 Ballinabola Mini, 11/4 Diegos Talavara, 4/1 Ballymac Acres, 13/2 Lissan Bro",DIEGOS TALAVARA Diegos Talavara has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-09-02,Doncaster,16:26,1399374,https://www.timeform.com/greyhound-racing/racecards/doncaster/1626/2026-09-02/1399374,450m,B5,Savana Sandy,Cockney King Kev,Easy Chloe,Savana Sandy has been hard to fault in recent outings and has leading claims. Cockney King Kev is likely to be in the mix as well.,"11/10 Savana Sandy, 15/8 Cockney King Kev, 7/2 Two Headcases, 6/1 Easy Chloe, 19/2 Grouchos Eubank",SAVANA SANDY Savana Sandy has won only 33.33% of races after leading at the first bend. Bet →,COMPLETE,
2026-09-02,Doncaster,16:44,1399375,https://www.timeform.com/greyhound-racing/racecards/doncaster/1644/2026-09-02/1399375,275m,D4,Savana Soda,Skirk Mia,Grouchos Gail,Savana Soda is the best of these on the clock and its last two efforts are easy to ignore. Skirk Mia heads the short list for second.,"5/2 Savana Soda, 7/2 Skirk Mia, 7/2 Savana Trike, 7/2 Creative Way, 4/1 Grouchos Gail, 12/1 Ballymac Nagini",SAVANA TRIKE Savana Trike overcame trouble in running to win last time. Bet →,COMPLETE,
2026-09-02,Dunstall Park,18:08,1399356,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1808/2026-09-02/1399356,270m,D3,Burrows Ace,Mainoos Girl,Lightfoot Angel,Burrows Ace's recent starts have been likeable in general and should prove hard to catch. Mainoos Girl looks cast for a lead supporting role.,"2/1 Burrows Ace, 4/1 Lightfoot Angel, 9/2 Mainoos Girl, 5/1 Bannan Dubhg, 11/2 Moanteen Molly, 15/2 Moulton Mickey",LIGHTFOOT ANGEL Lightfoot Angel has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-09-02,Dunstall Park,18:26,1399357,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1826/2026-09-02/1399357,480m,A4,Ballymac Elijah,Swift Wag,Devilgate Joe,Ballymac Elijah looks marginally the pick of this bunch but might well need a clear passage to come home first. Swift Wag is top of the shortlist for second.,"5/2 Swift Wag, 5/2 Ballymac Elijah, 3/1 Devilgate Joe, 7/2 Southwind Ned, 6/1 Malaika Queen",SOUTHWIND NED Southwind Ned has won 15.79% of races despite being in the last pair at the third bend. Bet →,COMPLETE,
