Date,Track,RaceTime,RaceID,RaceURL,Distance,Grade,AnalystVerdict1,AnalystVerdict2,AnalystVerdict3,AnalystNarrative,BettingForecast,SmartStats,Status,Issues
2026-08-26,Doncaster,14:33,1398234,https://www.timeform.com/greyhound-racing/racecards/doncaster/1433/2026-08-26/1398234,450m,B5,Savana Sandy,Cockney King Kev,Calgray Flyer,Savana Sandy is in a good run of form and is up to winning this. Cockney King Kev looks destined for second place.,"4/9 Savana Sandy, 11/4 Cockney King Kev, 4/1 Calgray Flyer, 7/1 Easy Chloe, 10/1 Grouchos Eubank",SAVANA SANDY Savana Sandy has finished in the first two in 51.72% of races from this trap. Bet →,COMPLETE,
2026-08-26,Doncaster,14:52,1398235,https://www.timeform.com/greyhound-racing/racecards/doncaster/1452/2026-08-26/1398235,275m,D3,Avongate Queen,Easy Stump,Shanahee Brian,Avongate Queen is probably the safest recommendation but could need a clear passage to come home in front. Shanahee Brian looks the likeliest to finish second.,"5/2 Avongate Queen, 5/2 Shanahee Brian, 100/30 Easy Stump, 7/2 Cockneys Zeus, 9/2 Cockneyokoronkwo",SHANAHEE BRIAN Shanahee Brian has won 90% of races if in front at the third bend. Bet →,COMPLETE,
2026-08-26,Doncaster,15:11,1398236,https://www.timeform.com/greyhound-racing/racecards/doncaster/1511/2026-08-26/1398236,275m,D2,Jazza Rooney,Cockneyalfitness,Heathmill Barron,Jazza Rooney has a decent chance on the clock and could well make all the running. Cockneyalfitness can come out best of the remainder.,"5/4 Jazza Rooney, 100/30 Manx Saskia, 4/1 Heathmill Barron, 4/1 Cockneyalfitness, 15/2 Jimelle",HEATHMILL BARRON Heathmill Barron has won only 47.62% of races after leading at the fourth bend. Bet →,COMPLETE,
2026-08-26,Doncaster,15:29,1398237,https://www.timeform.com/greyhound-racing/racecards/doncaster/1529/2026-08-26/1398237,275m,D2,Jazza Lila,Kalukis Gamble,Anchor Banken,Jazza Lila looks marginally the pick of these but might have to depend on luck in running. Kalukis Gamble looks destined for second place.,"13/8 Jazza Lila, 3/1 Anchor Banken, 3/1 Kalukis Gamble, 9/2 Dellser Paidi, 5/1 Easy Kite",EASY KITE Easy Kite has finished in the first two in 58.06% of races from this trap. Bet →,COMPLETE,
2026-08-26,Doncaster,15:49,1398238,https://www.timeform.com/greyhound-racing/racecards/doncaster/1549/2026-08-26/1398238,450m,B2,Abigails Marina,Keady Cashout,Rossa Kali,Abigails Marina is running very well right now as several recent efforts indicate and sets the standard. Keady Cashout won't be too far behind.,"13/8 Keady Cashout, 9/4 Abigails Marina, 7/2 Rossa Kali, 5/1 Busy Cailin, 5/1 Keady Storm",ABIGAILS MARINA Abigails Marina has run to form in 6 of its last 10 races in last 60 days. Bet →,COMPLETE,
2026-08-26,Doncaster,16:07,1398239,https://www.timeform.com/greyhound-racing/racecards/doncaster/1607/2026-08-26/1398239,275m,D4,Grouchos Gail,Creative Way,Skirk Mia,Grouchos Gail has been running well and is just about the pick in this field. Skirk Mia ought to go close as well.,"5/2 Skirk Mia, 3/1 Creative Way, 7/2 Grouchos Gail, 9/2 Savana Trike, 5/1 Diegos Talavara, 10/1 Ballinabola Mini",SAVANA TRIKE Savana Trike has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-08-26,Doncaster,16:26,1398240,https://www.timeform.com/greyhound-racing/racecards/doncaster/1626/2026-08-26/1398240,275m,D3,Cockneys Elsa,Late Lola,Cascade Electra,Cockneys Elsa has recorded some excellent efforts in recent races and has strong claims. Late Lola is the pick of the others.,"7/4 Late Lola, 2/1 Cockneys Elsa, 7/2 Ballymac Hanson, 5/1 Cascade Electra, 6/1 Cockney Tan",LATE LOLA Late Lola has won only 41.86% of races after leading at the third bend. Bet →,COMPLETE,
2026-08-26,Doncaster,16:44,1398241,https://www.timeform.com/greyhound-racing/racecards/doncaster/1644/2026-08-26/1398241,275m,D3,Miss Mini Lulu,Railteen Sarah,Sparta Knight,Miss Mini Lulu looks marginally the pick in this field but is likely to need to stay out of trouble. Railteen Sarah can pick up minor honours.,"1/2 Railteen Sarah, 3/1 Miss Mini Lulu, 5/1 Sparta Knight, 13/2 Abigails Sunny, 19/2 Savana Brendo",ABIGAILS SUNNY Abigails Sunny has won only 18.18% of races after leading at the first bend. Bet →,COMPLETE,
2026-08-26,Dunstall Park,18:08,1397976,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1808/2026-08-26/1397976,480m,A5,Racecourse Pluto,Distant Pablo,Mid Tipp Goose,Racecourse Pluto is the selection thanks to several good recent efforts and will be hard to beat. Distant Pablo looks second best in this contest.,"7/4 Racecourse Pluto, 3/1 Mid Tipp Goose, 100/30 Distant Pablo, 5/1 Sparta Bell, 6/1 Cockney Marvel",SPARTA BELL Sparta Bell has won only 60% of races after leading at the third bend. Bet →,COMPLETE,
2026-08-26,Dunstall Park,18:26,1397977,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1826/2026-08-26/1397977,480m,A2,Lynnia Da Devil,Headford Killian,Marvellous News,Lynnia Da Devil is in great heart as recent clockings indicate and is the one to catch. Headford Killian can pick up the leftovers.,"11/4 Lynnia Da Devil, 7/2 Marvellous News, 9/2 Headford Killian, 5/1 Antigua Lumiere, 11/2 Brosna Cash, 6/1 Mr Gaffney",BROSNA CASH Brosna Cash has won 7.14% of races despite being in the last pair at the fourth bend. Bet →,COMPLETE,
