Date,Track,RaceTime,RaceID,RaceURL,Distance,Grade,AnalystVerdict1,AnalystVerdict2,AnalystVerdict3,AnalystNarrative,BettingForecast,SmartStats,Status,Issues
2026-08-19,Doncaster,14:33,1396536,https://www.timeform.com/greyhound-racing/racecards/doncaster/1433/2026-08-19/1396536,450m,B4,Droopys Trendy,Abigail Surprise,Zari Hunter,Droopys Trendy has been hard to fault in recent outings and has leading claims. Abigail Surprise is also likely to be thereabouts.,"5/4 Droopys Trendy, 3/1 Abigail Surprise, 4/1 Zari Hunter, 9/2 Water Diviner, 5/1 Footfield Nala",ZARI HUNTER Zari Hunter has won 72.73% of races if in front at the second bend. Bet →,COMPLETE,
2026-08-19,Doncaster,14:52,1396537,https://www.timeform.com/greyhound-racing/racecards/doncaster/1452/2026-08-19/1396537,275m,D2,Dellser Paidi,Barmoney Magic,Mia Jezabelle,Dellser Paidi is in the form of its life right now and is well up to winning this. Barmoney Magic looks destined for minor honours.,"13/8 Dellser Paidi, 5/2 Barmoney Magic, 11/4 Mia Jezabelle, 4/1 Two Headcases, 15/2 Skytrain",MIA JEZABELLE Mia Jezabelle has won 80% of races if in front at the second bend. Bet →,COMPLETE,
2026-08-19,Doncaster,15:11,1396538,https://www.timeform.com/greyhound-racing/racecards/doncaster/1511/2026-08-19/1396538,275m,D3,Devon Lucky,Avongate Queen,Flosses Rolex,Devon Lucky looks marginally the best of these but is likely to need to put in a trouble-free round. Avongate Queen has the best prospects of the remainder.,"11/5 Devon Lucky, 9/4 Avongate Queen, 4/1 Flosses Rolex, 5/1 Rapido Ramona, 7/1 Grouchos Gail, 9/1 Savana Brendo",SAVANA BRENDO Savana Brendo has won 14.29% of races despite being in the last pair at the first bend. Bet →,COMPLETE,
2026-08-19,Doncaster,15:29,1396539,https://www.timeform.com/greyhound-racing/racecards/doncaster/1529/2026-08-19/1396539,275m,D4,Dollar Jezabelle,Creative Way,Glens Lucky Dip,Dollar Jezabelle looks marginally the best of these but is likely to need to put in a trouble-free round. Creative Way has the best prospects of the others.,"11/10 Dollar Jezabelle, 7/2 Glens Lucky Dip, 4/1 Savana Trike, 4/1 Creative Way, 9/2 Diegos Talavara",DIEGOS TALAVARA Diegos Talavara has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-08-19,Doncaster,15:49,1396540,https://www.timeform.com/greyhound-racing/racecards/doncaster/1549/2026-08-19/1396540,275m,D3,Easy Stump,Manx Saskia,Glitter Ronnie,Easy Stump is holding form well and is up to winning this. Manx Saskia can pick up minor honours.,"2/1 Manx Saskia, 7/2 Easy Stump, 9/2 Cockneys Zeus, 9/2 Glitter Ronnie, 11/2 Zero To Hero, 9/1 Panaroma",PANAROMA Panaroma has won only 50% of races after leading at the third bend. Bet →,COMPLETE,
2026-08-19,Doncaster,16:07,1396541,https://www.timeform.com/greyhound-racing/racecards/doncaster/1607/2026-08-19/1396541,450m,B3,Keady Cashout,Keady Storm,Franco Eve,Keady Cashout has been hard to fault in recent runs and just about gets the nod in this company. Keady Storm is likely to be on the premises too.,"6/4 Keady Cashout, 9/4 Keady Storm, 4/1 Franco Eve, 4/1 Odins Prince, 19/2 Ferryforth Axel",KEADY CASHOUT Keady Cashout has won 21.43% of races despite being in the last pair at the first bend. Bet →,COMPLETE,
2026-08-19,Doncaster,16:26,1396542,https://www.timeform.com/greyhound-racing/racecards/doncaster/1626/2026-08-19/1396542,450m,B6,Savana Sandy,Gordons Bennett,Ballymac Nellie,Savana Sandy's recent efforts have been likeable on the whole and should give it a good go. Gordons Bennett will have run well to finish second.,"4/9 Savana Sandy, 15/8 Gordons Bennett, 11/2 Amazing Emperor, 6/1 Ballymac Nellie, 20/1 Skilled Warrior",AMAZING EMPEROR Amazing Emperor has won 83.33% of races if in front at the first bend. Bet →,COMPLETE,
2026-08-19,Doncaster,16:44,1396543,https://www.timeform.com/greyhound-racing/racecards/doncaster/1644/2026-08-19/1396543,450m,B5,Glitter Cooky,Lizzy Jezabelle,Cockney King Kev,Glitter Cooky appears to have just enough to take this but any trouble could put paid to its chance. Lizzy Jezabelle can't hope for much better than second.,"6/5 Glitter Cooky, 15/8 Lizzy Jezabelle, 7/2 Cockney King Kev, 13/2 Easy Chloe, 7/1 Easy Guy",LIZZY JEZABELLE Lizzy Jezabelle has won 75% of races if in front at the first bend. Bet →,COMPLETE,
2026-08-19,Dunstall Park,18:08,1396329,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1808/2026-08-19/1396329,270m,D4,Mickys Choice,Ivys Hope,Ivys Violet,Mickys Choice looks to have marginally the best credentials but might well need a clear run to oblige. Ivys Violet is likely to be close up as well.,"5/4 Ivys Hope, 9/4 Mickys Choice, 7/2 Ivys Violet, 9/1 Flyhigh Sienna, 19/2 Slow Joe, 12/1 Berniethebaliff",FLYHIGH SIENNA Flyhigh Sienna has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-08-19,Dunstall Park,18:26,1396330,https://www.timeform.com/greyhound-racing/racecards/dunstall-park/1826/2026-08-19/1396330,480m,A4,Hello Mate,Wicky Bucko,Devilgate Joe,Hello Mate is running really well right now and sets a good standard on the clock. Wicky Bucko should come out best of the rest.,"11/4 Devilgate Joe, 3/1 Hello Mate, 3/1 Wicky Bucko, 4/1 Inclementweather, 15/2 Ivy Hill Archie, 8/1 Cockney Marvel",DEVILGATE JOE Devilgate Joe overcame trouble in running to win last time. Bet →,COMPLETE,
