Date,Track,RaceTime,RaceID,RaceURL,Distance,Grade,AnalystVerdict1,AnalystVerdict2,AnalystVerdict3,AnalystNarrative,BettingForecast,SmartStats,Status,Issues
2026-09-20,Doncaster,10:32,1403630,https://www.timeform.com/greyhound-racing/racecards/doncaster/1032/2026-09-20/1403630,483m,A1,Bombay Fantasy,Ferryforth Cody,No Coverage,Bombay Fantasy looks marginally the best of these but is likely to need to put in a trouble-free round. Ferryforth Cody has the best prospects of the remainder.,"5/4 Bombay Fantasy, 9/4 Ferryforth Cody, 4/1 No Coverage, 9/2 Ballymac Ivanna, 6/1 Killduff Sasha",FERRYFORTH CODY Ferryforth Cody has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-09-20,Doncaster,10:48,1403631,https://www.timeform.com/greyhound-racing/racecards/doncaster/1048/2026-09-20/1403631,275m,D5,Skilled Warrior,Tiktok Express,Tommys Heroine,Skilled Warrior has largely been running well and is just about the pick in this line up. Tiktok Express should chase the winner home.,"5/6 Tiktok Express, 15/8 Skilled Warrior, 4/1 Tommys Heroine, 5/1 Alno Dee, 22/1 Luttons Meena",LUTTONS MEENA Luttons Meena has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-09-20,Doncaster,11:04,1403632,https://www.timeform.com/greyhound-racing/racecards/doncaster/1104/2026-09-20/1403632,275m,D4,Easy Find,Cricket Bank,Grouchos Ivy,Easy Find could scarcely be running any better right now and has claims second to none. Cricket Bank can't hope for much better than second.,"8/11 Cricket Bank, 3/1 Hollyhill Mojo, 7/2 Easy Find, 11/2 Grouchos Ivy, 10/1 Fond Favourite",FOND FAVOURITE Fond Favourite has been a beaten favourite in 2 of its last 4 races in last 60 days. Bet →,COMPLETE,
2026-09-20,Doncaster,11:21,1403633,https://www.timeform.com/greyhound-racing/racecards/doncaster/1121/2026-09-20/1403633,275m,D1,Kanturk Signet,Shackelton Ace,Ruffian Blue,Kanturk Signet's recent efforts make it the one to beat here and will take all the beating. Shackelton Ace looks cast for a lead supporting role.,"9/4 Kanturk Signet, 5/2 Shackelton Ace, 7/2 Ruffian Blue, 7/2 Mustang Mile, 6/1 Favourite Place",RUFFIAN BLUE Ruffian Blue has finished in the first two in 50% of races from this trap. Bet →,COMPLETE,
2026-09-20,Doncaster,11:38,1403634,https://www.timeform.com/greyhound-racing/racecards/doncaster/1138/2026-09-20/1403634,275m,D2,Luminous Dream,Jazza Lila,Gotacrushonyou,Luminous Dream continues to run creditably and has a fair chance. Jazza Lila can emerge best of the rest.,"15/8 Jazza Lila, 9/4 Luminous Dream, 5/2 Gotacrushonyou, 11/2 Heathmill Barron, 13/2 Grouchos Davy",JAZZA LILA Jazza Lila has won all its races if in front at the second bend. Bet →,COMPLETE,
2026-09-20,Doncaster,11:54,1403635,https://www.timeform.com/greyhound-racing/racecards/doncaster/1154/2026-09-20/1403635,275m,D3,Grouchos Poppy,Killieford Zoe,Bobbers Beauty,Grouchos Poppy only just appeals most of this bunch but prospects might have to depend on luck in running. Killieford Zoe looks second best in this contest.,"9/4 Grouchos Poppy, 9/4 Killieford Zoe, 5/2 Bobbers Beauty, 5/1 Grouchos Rose, 13/2 Grouchos Holly",KILLIEFORD ZOE Killieford Zoe has won all its races if in front at the third bend. Bet →,COMPLETE,
2026-09-20,Doncaster,12:12,1403636,https://www.timeform.com/greyhound-racing/racecards/doncaster/1212/2026-09-20/1403636,450m,B2,Pulleen Princess,Trewmount Fury,Baytown Barbie,Pulleen Princess is the selection thanks to several good recent efforts and will be tough to beat. Trewmount Fury seems likely to play second fiddle to the selection.,"6/4 Trewmount Fury, 9/4 Pulleen Princess, 7/2 Baytown Barbie, 5/1 Grouchos Panther, 11/2 Hes Got Style",GROUCHOS PANTHER Grouchos Panther has won all its races if in front at the fourth bend. Bet →,COMPLETE,
2026-09-20,Doncaster,12:29,1403637,https://www.timeform.com/greyhound-racing/racecards/doncaster/1229/2026-09-20/1403637,275m,D2,Tullycanna Lass,Azeman,Redbrick Daisy,Tullycanna Lass's recent efforts have been likeable in general and should give backers a good run for their money. Redbrick Daisy looks best poised to take advantage if the selection goes awol.,"2/1 Tullycanna Lass, 5/2 Azeman, 11/4 Redbrick Daisy, 4/1 Millabbey Kitty, 10/1 Grouchos Maverik",REDBRICK DAISY Redbrick Daisy has finished in the first two in 80% of races from this class. Bet →,COMPLETE,
2026-09-20,Hove,14:23,1403830,https://www.timeform.com/greyhound-racing/racecards/hove/1423/2026-09-20/1403830,500m,A8,Punkrockrhapsody,We Are Leeds,Punk Rock Zelda,Punkrockrhapsody's recent efforts have been likeable in general and should give it a good go. Punk Rock Zelda would be our other pick.,"5/2 Punk Rock Zelda, 5/2 Punkrockrhapsody, 11/4 We Are Leeds, 13/2 Portobello Quay, 7/1 Yah Yah, 10/1 Swan Princess",YAH YAH R J Holloway has a 34.62% winning strike rate in the last 7 days. Bet →,COMPLETE,
2026-09-20,Hove,14:41,1403831,https://www.timeform.com/greyhound-racing/racecards/hove/1441/2026-09-20/1403831,500m,A4,Butterbridge Lou,Slippy Queen,Sly Wolf,Butterbridge Lou has run several good races recently and is the one they all have to beat. Slippy Queen can pick up the leftovers.,"9/4 Slippy Queen, 9/4 Butterbridge Lou, 5/2 Sly Wolf, 11/2 Coppeen Class, 13/2 Ballyhimikin Pat",SLY WOLF Sly Wolf has won only 40.91% of races after leading at the fourth bend. Bet →,COMPLETE,
