Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Natural Clover,WIN,09/09/2026 14:33,LAY,1,6,120,FALSE
Daily Strategy Filter,Jamaica Smiles,WIN,09/09/2026 10:32,LAY,1,12,100,FALSE
Daily Strategy Filter,Random Izzy,WIN,09/09/2026 11:21,LAY,1,12,100,FALSE
Daily Strategy Filter,Hillslot Salah,WIN,09/09/2026 11:54,LAY,1,12,100,FALSE
Daily Strategy Filter,Salems Disaronno,WIN,09/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Comer Canal,WIN,09/09/2026 12:46,LAY,1,12,100,FALSE
Daily Strategy Filter,Miss Pepsi,WIN,09/09/2026 12:46,LAY,1,12,100,FALSE
Daily Strategy Filter,Speedy Gene,WIN,09/09/2026 13:03,LAY,1,12,100,FALSE
Daily Strategy Filter,Salems Ebony,WIN,09/09/2026 13:03,LAY,1,12,100,FALSE
Daily Strategy Filter,Skidrow Jake,WIN,09/09/2026 13:19,LAY,1,12,100,FALSE
Daily Strategy Filter,Rains Bono,WIN,09/09/2026 14:11,LAY,1,12,100,FALSE
Daily Strategy Filter,Ballybrennan Jim,WIN,09/09/2026 18:11,LAY,1,12,100,FALSE
Daily Strategy Filter,Gothic Cheyenne,WIN,09/09/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Yo Savana,WIN,09/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy Filter,Knockdrinna Java,WIN,09/09/2026 19:24,LAY,1,12,100,FALSE
Daily Strategy Filter,Jumbos Mia,WIN,09/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy Filter,Aim Two Please,WIN,09/09/2026 20:52,LAY,1,12,100,FALSE
Daily Strategy Filter,Savana Tir Nanog,WIN,09/09/2026 20:52,LAY,1,12,100,FALSE
Daily Strategy Filter,Savana Max,WIN,09/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy Filter,Hollyhill Jimmy,WIN,09/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy Filter,Ballyroe Bach,WIN,09/09/2026 11:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Black Albatross,WIN,09/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy Filter,Inclement Magic,WIN,09/09/2026 13:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Hazelgrove Amani,WIN,09/09/2026 13:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Sizzler,WIN,09/09/2026 11:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Butterbean,WIN,09/09/2026 11:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Florican Gem,WIN,09/09/2026 11:19,LAY,1,4,100,FALSE
Daily Strategy Filter,Jayjays Ace,WIN,09/09/2026 11:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Deelish Jerry,WIN,09/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy Filter,Winterfield Star,WIN,09/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy Filter,Vixons Salute,WIN,09/09/2026 12:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Longacres Creed,WIN,09/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Hi Cara,WIN,09/09/2026 12:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Winterfield Bro,WIN,09/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Chilledout Chick,WIN,09/09/2026 12:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Cashen Pogacha,WIN,09/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Monument Valley,WIN,09/09/2026 13:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Newinn Sally,WIN,09/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Small Hours,WIN,09/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Wolf Woodie,WIN,09/09/2026 11:41,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Round The Bend,WIN,09/09/2026 11:58,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Hotshot Molly,WIN,09/09/2026 12:48,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Harwell Jim,WIN,09/09/2026 13:52,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Hollyhill Layla,WIN,09/09/2026 14:36,LAY,1,9,100,FALSE
Daily Strategy Filter,Fruity Ninja,WIN,09/09/2026 15:13,LAY,1,9,100,FALSE
Daily Strategy Filter,Knockduff Auz,WIN,09/09/2026 16:09,LAY,1,9,100,FALSE
Daily Strategy Filter,Ballyquin Pedro,WIN,09/09/2026 16:28,LAY,1,9,100,FALSE
Daily Strategy Filter,Vinegarhill Spy,WIN,09/09/2026 17:06,LAY,1,9,100,FALSE
Daily Strategy Filter,Mallogs Gracie,WIN,09/09/2026 17:43,LAY,1,9,100,FALSE
Daily Strategy Filter,Crokers Lisa,WIN,09/09/2026 14:08,LAY,1,4,100,FALSE
