date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-27,Central Park,16:16,4,Im Afraid Not,"UK LAY Central Park Trap 3,4",10,110,491m,A2,3,2,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Kinsley,12:03,6,Ballymac Alyssa,"UK LAY Kinsley Trap 5,6",4,100,462m,HP,3,5,15/2,8.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Kinsley,13:11,6,Crystal Dakota,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,3,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Kinsley,13:26,6,Deecee Phoenix,"UK LAY Kinsley Trap 5,6",4,100,462m,A5,3,4,4/1,5.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Kinsley,13:41,5,Blackbell Mini,"UK LAY Kinsley Trap 5,6",4,100,462m,A8,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-27,Kinsley,13:41,6,Swift Vienna,"UK LAY Kinsley Trap 5,6",4,100,462m,A8,3,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Kinsley,13:58,5,Revilo Eagle,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Kinsley,13:58,6,Fleetwood Robbie,"UK LAY Kinsley Trap 5,6",4,100,462m,A6,1,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-27,Kinsley,14:14,5,Nellys Promise,"UK LAY Kinsley Trap 5,6",4,100,268m,D3,2,1,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-27,Kinsley,14:14,6,Tickets Katie,"UK LAY Kinsley Trap 5,6",4,100,268m,D3,1,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-27,Monmore,19:56,2,Freedom Spirit,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,3,3,11/2,6.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Monmore,19:56,5,Alone All Alone,"UK LAY Monmore Trap 2,5,6",4,100,264m,D4,1,1,11/10,2.1,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-27,Nottingham,12:14,6,Headford Angela,UK LAY Nottingham Trap 6,1.01,100,500m,A2,3,3,5/1,6.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-27,Nottingham,12:31,6,Vair Little Legs,UK LAY Nottingham Trap 6,1.01,100,500m,A3,1,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
