date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-25,Central Park,18:14,3,Ima Rocket Fran,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,18:14,4,Butterbridge Seb,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,5,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,18:31,3,Stophers Witch,"UK LAY Central Park Trap 3,4",10,110,277m,D2,3,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-25,Central Park,18:31,4,Rudy Milly,"UK LAY Central Park Trap 3,4",10,110,277m,D2,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,18:48,3,Snowdon Mel,"UK LAY Central Park Trap 3,4",10,110,491m,A1,OUTSIDE_TOP3,6,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,18:48,4,Watcha Gotcookin,"UK LAY Central Park Trap 3,4",10,110,491m,A1,OUTSIDE_TOP3,5,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,19:06,3,Blue Drout,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,19:06,4,Laughil Dan,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,4,11/2,6.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (11/2; decimal 6.50); retained absent converging danger evidence
2026-08-25,Central Park,19:22,3,Havana Jetstream,"UK LAY Central Park Trap 3,4",10,110,491m,A1,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-25,Central Park,19:22,4,Rylane Lady,"UK LAY Central Park Trap 3,4",10,110,491m,A1,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,19:39,3,Mohican Julie,"UK LAY Central Park Trap 3,4",10,110,277m,D4,3,4,6/1,7.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-25,Central Park,19:39,4,Footfield Betsy,"UK LAY Central Park Trap 3,4",10,110,277m,D4,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-25,Central Park,19:56,3,Whoopwhoop Molly,"UK LAY Central Park Trap 3,4",10,110,491m,A3,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,19:56,4,Waikiki Stone,"UK LAY Central Park Trap 3,4",10,110,491m,A3,2,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-25,Central Park,20:13,3,Five Alley Skye,"UK LAY Central Park Trap 3,4",10,110,277m,D3,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,20:13,4,Only If,"UK LAY Central Park Trap 3,4",10,110,277m,D3,3,3,7/2,4.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-25,Central Park,20:31,3,Foxwood Dolly,"UK LAY Central Park Trap 3,4",10,110,491m,A4,2,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-25,Central Park,20:31,4,Rydons Ranger,"UK LAY Central Park Trap 3,4",10,110,491m,A4,OUTSIDE_TOP3,6,19/2,10.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,20:47,3,My Jaspie,"UK LAY Central Park Trap 3,4",10,110,277m,D1,1,1,6/5,2.2,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-25,Central Park,20:47,4,Frainey Towbar,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,21:04,3,Lets Go Johnny,"UK LAY Central Park Trap 3,4",10,110,491m,A1,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-08-25,Central Park,21:04,4,Swift United,"UK LAY Central Park Trap 3,4",10,110,491m,A1,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Central Park,21:23,3,Speedy Uso,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,4,9/2,5.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (9/2; decimal 5.50); retained absent converging danger evidence
2026-08-25,Central Park,21:23,4,Scary Moll Dolls,"UK LAY Central Park Trap 3,4",10,110,277m,D1,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Monmore,14:31,2,Transfer Aaliyah,"UK LAY Monmore Trap 2,5,6",4,100,480m,A7,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-08-25,Monmore,14:31,5,Suave Echo,"UK LAY Monmore Trap 2,5,6",4,100,480m,A7,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-25,Monmore,14:31,6,Bits And Bobs,"UK LAY Monmore Trap 2,5,6",4,100,480m,A7,1,1,11/10,2.1,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-25,Monmore,15:09,2,Mystical Cash,"UK LAY Monmore Trap 2,5,6",4,100,480m,A6,OUTSIDE_TOP3,3,4/1,5.0,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
