Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Ima Rocket Fran,WIN,25/08/2026 18:14,LAY,1,10,110,FALSE
Daily Strategy Filter,Butterbridge Seb,WIN,25/08/2026 18:14,LAY,1,10,110,FALSE
Daily Strategy Filter,Rudy Milly,WIN,25/08/2026 18:31,LAY,1,10,110,FALSE
Daily Strategy Filter,Snowdon Mel,WIN,25/08/2026 18:48,LAY,1,10,110,FALSE
Daily Strategy Filter,Watcha Gotcookin,WIN,25/08/2026 18:48,LAY,1,10,110,FALSE
Daily Strategy Filter,Blue Drout,WIN,25/08/2026 19:06,LAY,1,10,110,FALSE
Daily Strategy Filter,Laughil Dan,WIN,25/08/2026 19:06,LAY,1,10,110,FALSE
Daily Strategy Filter,Rylane Lady,WIN,25/08/2026 19:22,LAY,1,10,110,FALSE
Daily Strategy Filter,Whoopwhoop Molly,WIN,25/08/2026 19:56,LAY,1,10,110,FALSE
Daily Strategy Filter,Five Alley Skye,WIN,25/08/2026 20:13,LAY,1,10,110,FALSE
Daily Strategy Filter,Rydons Ranger,WIN,25/08/2026 20:31,LAY,1,10,110,FALSE
Daily Strategy Filter,Frainey Towbar,WIN,25/08/2026 20:47,LAY,1,10,110,FALSE
Daily Strategy Filter,Lets Go Johnny,WIN,25/08/2026 21:04,LAY,1,10,110,FALSE
Daily Strategy Filter,Swift United,WIN,25/08/2026 21:04,LAY,1,10,110,FALSE
Daily Strategy Filter,Speedy Uso,WIN,25/08/2026 21:23,LAY,1,10,110,FALSE
Daily Strategy Filter,Scary Moll Dolls,WIN,25/08/2026 21:23,LAY,1,10,110,FALSE
Daily Strategy Filter,Transfer Aaliyah,WIN,25/08/2026 14:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Mystical Cash,WIN,25/08/2026 15:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Cami,WIN,25/08/2026 16:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Depend,WIN,25/08/2026 16:24,LAY,1,4,100,FALSE
Daily Strategy Filter,Anglesey Rebel,WIN,25/08/2026 16:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Newinn Giggles,WIN,25/08/2026 16:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Return Fire,WIN,25/08/2026 17:19,LAY,1,4,100,FALSE
Daily Strategy Filter,Oblivion,WIN,25/08/2026 17:19,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Sally,WIN,25/08/2026 17:37,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballymac Bardo,WIN,25/08/2026 17:37,LAY,1,4,100,FALSE
Daily Strategy Filter,Come On Sheileen,WIN,25/08/2026 15:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Showmetheclock,WIN,25/08/2026 16:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Holding Lizzy,WIN,25/08/2026 17:12,LAY,1,4,100,FALSE
Daily Strategy Filter,Cowboy Terry,WIN,25/08/2026 17:12,LAY,1,4,100,FALSE
Daily Strategy Filter,Dashing Elvis,WIN,25/08/2026 18:53,LAY,1,9,100,FALSE
Daily Strategy Filter,Balrobuck Ash,WIN,25/08/2026 19:44,LAY,1,9,100,FALSE
Daily Strategy Filter,Marinas Mendoza,WIN,25/08/2026 20:19,LAY,1,9,100,FALSE
Daily Strategy Filter,Romantic Jake,WIN,25/08/2026 21:46,LAY,1,9,100,FALSE
Daily Strategy Filter,Inniskeen Flash,WIN,25/08/2026 18:08,LAY,1,4,100,FALSE
Daily Strategy Filter,Susie Gun,WIN,25/08/2026 18:08,LAY,1,4,100,FALSE
Daily Strategy Filter,Antigua Burn,WIN,25/08/2026 18:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Salacres Farage,WIN,25/08/2026 18:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Crafty Filo,WIN,25/08/2026 18:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Sals Simba,WIN,25/08/2026 18:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Jaz Style,WIN,25/08/2026 19:33,LAY,1,4,100,FALSE
Daily Strategy Filter,Deerland Flyer,WIN,25/08/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Mums Image,WIN,25/08/2026 20:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Trapstyle Henrik,WIN,25/08/2026 21:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Ashway Diva,WIN,25/08/2026 14:08,LAY,1,4,100,FALSE
Daily Strategy Filter,Optic Bucks,WIN,25/08/2026 14:08,LAY,1,4,100,FALSE
Daily Strategy Filter,Waittillwesee,WIN,25/08/2026 14:44,LAY,1,4,100,FALSE
Daily Strategy Filter,Arrigle Buster,WIN,25/08/2026 14:44,LAY,1,4,100,FALSE
Daily Strategy Filter,Grovenor Anna,WIN,25/08/2026 15:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Bells Babe,WIN,25/08/2026 15:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Sudden Bolt,WIN,25/08/2026 15:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Cathals Rock,WIN,25/08/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Imgoodiam,WIN,25/08/2026 16:37,LAY,1,4,100,FALSE
