Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Catunda Remi,WIN,23/09/2026 10:48,LAY,1,12,100,FALSE
Daily Strategy 2,Faces And Places,WIN,23/09/2026 11:04,LAY,1,12,100,FALSE
Daily Strategy 2,Skinny Pete,WIN,23/09/2026 11:04,LAY,1,12,100,FALSE
Daily Strategy 2,Blackstone Story,WIN,23/09/2026 11:21,LAY,1,12,100,FALSE
Daily Strategy 2,Mud Dog,WIN,23/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy 2,Crying Jonesy,WIN,23/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy 2,Be The Key,WIN,23/09/2026 13:19,LAY,1,12,100,FALSE
Daily Strategy 2,Soldeu,WIN,23/09/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy 2,Brindle Bomber,WIN,23/09/2026 13:54,LAY,1,12,100,FALSE
Daily Strategy 2,Moaning Cashout,WIN,23/09/2026 14:11,LAY,1,12,100,FALSE
Daily Strategy 2,Rings Ruby,WIN,23/09/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy 2,Masterstown Rena,WIN,23/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy 2,Mcgregor,WIN,23/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy 2,Miss Pepsi,WIN,23/09/2026 19:24,LAY,1,12,100,FALSE
Daily Strategy 2,My Bella Rose,WIN,23/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy 2,Rallying Wood,WIN,23/09/2026 20:16,LAY,1,12,100,FALSE
Daily Strategy 2,Random Izzy,WIN,23/09/2026 20:52,LAY,1,12,100,FALSE
Daily Strategy 2,Tyford Pet,WIN,23/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy 2,Gothic Cheyenne,WIN,23/09/2026 21:26,LAY,1,12,100,FALSE
Daily Strategy 2,Tickets Katie,WIN,23/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy 2,Inclement Magic,WIN,23/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy 2,Costly Chips,WIN,23/09/2026 13:26,LAY,1,4,100,FALSE
Daily Strategy 2,Backscratcher,WIN,23/09/2026 13:26,LAY,1,4,100,FALSE
Daily Strategy 2,Whisky Insta,WIN,23/09/2026 11:19,LAY,1,4,100,FALSE
Daily Strategy 2,Spring Dancer,WIN,23/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy 2,Cazzers Bassey,WIN,23/09/2026 12:09,LAY,1,4,100,FALSE
Daily Strategy 2,Chilledout Chick,WIN,23/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy 2,Rushmoor Patsy,WIN,23/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy 2,Stackemup Amy,WIN,23/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy 2,Winterfield Star,WIN,23/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy 2,Hotshot Molly,WIN,23/09/2026 11:25,LAY,1,1.01,100,FALSE
Daily Strategy 2,Round The Bend,WIN,23/09/2026 11:41,LAY,1,1.01,100,FALSE
Daily Strategy 2,Firebird Queenie,WIN,23/09/2026 12:31,LAY,1,1.01,100,FALSE
Daily Strategy 2,Good Edge,WIN,23/09/2026 14:36,LAY,1,9,100,FALSE
Daily Strategy 2,Burnpark Pheonix,WIN,23/09/2026 14:54,LAY,1,9,100,FALSE
Daily Strategy 2,Country Skipper,WIN,23/09/2026 14:26,LAY,1,4,100,FALSE
Daily Strategy 2,Furry Neck,WIN,23/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy 2,Boherdota Flash,WIN,23/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy 2,Sawpit Seagull,WIN,23/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Cassie,WIN,23/09/2026 15:41,LAY,1,4,100,FALSE
Daily Strategy 2,Runaway May,WIN,23/09/2026 15:41,LAY,1,4,100,FALSE
Daily Strategy 2,Southwood Jackie,WIN,23/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy 2,Kippagh Epic,WIN,23/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy 2,Boherdota Angel,WIN,23/09/2026 16:56,LAY,1,4,100,FALSE
Daily Strategy 2,Trionas Destiny,WIN,23/09/2026 16:56,LAY,1,4,100,FALSE
Daily Strategy 2,Harlequin Brinn,WIN,23/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy 2,Monroe Daisy,WIN,23/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy 2,Essex Rosie,WIN,23/09/2026 21:04,LAY,1,6,50,FALSE
Daily Strategy 2,Barnora Horse,WIN,23/09/2026 21:04,LAY,1,6,50,FALSE
