Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Catunda Remi,WIN,23/09/2026 10:48,LAY,1,12,100,FALSE
Daily Strategy Filter,Faces And Places,WIN,23/09/2026 11:04,LAY,1,12,100,FALSE
Daily Strategy Filter,Skinny Pete,WIN,23/09/2026 11:04,LAY,1,12,100,FALSE
Daily Strategy Filter,Blackstone Story,WIN,23/09/2026 11:21,LAY,1,12,100,FALSE
Daily Strategy Filter,Mud Dog,WIN,23/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Crying Jonesy,WIN,23/09/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Be The Key,WIN,23/09/2026 13:19,LAY,1,12,100,FALSE
Daily Strategy Filter,Soldeu,WIN,23/09/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy Filter,Brindle Bomber,WIN,23/09/2026 13:54,LAY,1,12,100,FALSE
Daily Strategy Filter,Moaning Cashout,WIN,23/09/2026 14:11,LAY,1,12,100,FALSE
Daily Strategy Filter,Rings Ruby,WIN,23/09/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Masterstown Rena,WIN,23/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy Filter,Mcgregor,WIN,23/09/2026 19:04,LAY,1,12,100,FALSE
Daily Strategy Filter,Miss Pepsi,WIN,23/09/2026 19:24,LAY,1,12,100,FALSE
Daily Strategy Filter,My Bella Rose,WIN,23/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy Filter,Rallying Wood,WIN,23/09/2026 20:16,LAY,1,12,100,FALSE
Daily Strategy Filter,Random Izzy,WIN,23/09/2026 20:52,LAY,1,12,100,FALSE
Daily Strategy Filter,Tyford Pet,WIN,23/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy Filter,Gothic Cheyenne,WIN,23/09/2026 21:26,LAY,1,12,100,FALSE
Daily Strategy Filter,Tickets Katie,WIN,23/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy Filter,Inclement Magic,WIN,23/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy Filter,Costly Chips,WIN,23/09/2026 13:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Backscratcher,WIN,23/09/2026 13:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Whisky Insta,WIN,23/09/2026 11:19,LAY,1,4,100,FALSE
Daily Strategy Filter,Spring Dancer,WIN,23/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy Filter,Cazzers Bassey,WIN,23/09/2026 12:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Chilledout Chick,WIN,23/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Rushmoor Patsy,WIN,23/09/2026 13:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Stackemup Amy,WIN,23/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Winterfield Star,WIN,23/09/2026 14:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Hotshot Molly,WIN,23/09/2026 11:25,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Round The Bend,WIN,23/09/2026 11:41,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Firebird Queenie,WIN,23/09/2026 12:31,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Good Edge,WIN,23/09/2026 14:36,LAY,1,9,100,FALSE
Daily Strategy Filter,Burnpark Pheonix,WIN,23/09/2026 14:54,LAY,1,9,100,FALSE
Daily Strategy Filter,Country Skipper,WIN,23/09/2026 14:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Furry Neck,WIN,23/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Boherdota Flash,WIN,23/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Sawpit Seagull,WIN,23/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Cassie,WIN,23/09/2026 15:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Runaway May,WIN,23/09/2026 15:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Southwood Jackie,WIN,23/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Kippagh Epic,WIN,23/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Boherdota Angel,WIN,23/09/2026 16:56,LAY,1,4,100,FALSE
Daily Strategy Filter,Trionas Destiny,WIN,23/09/2026 16:56,LAY,1,4,100,FALSE
Daily Strategy Filter,Harlequin Brinn,WIN,23/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy Filter,Monroe Daisy,WIN,23/09/2026 19:22,LAY,1,6,50,FALSE
Daily Strategy Filter,Essex Rosie,WIN,23/09/2026 21:04,LAY,1,6,50,FALSE
Daily Strategy Filter,Barnora Horse,WIN,23/09/2026 21:04,LAY,1,6,50,FALSE
