date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-07,Central Park,14:54,3,Five Alley Skye,"UK LAY Central Park Trap 3,4",10,110,277m,D3,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-07,Central Park,14:54,4,Fagans Dreaming,"UK LAY Central Park Trap 3,4",10,110,277m,D3,3,4,5/1,6.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-07,Central Park,15:32,3,Hollyoak Prince,"UK LAY Central Park Trap 3,4",10,110,491m,HP,OUTSIDE_TOP3,3,4/1,5.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 3, 4/1; decimal 5.00)"
2026-09-07,Central Park,15:32,4,Peakys Doll,"UK LAY Central Park Trap 3,4",10,110,491m,HP,1,1,2/1,3.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Central Park,15:51,3,Stophers Dorito,"UK LAY Central Park Trap 3,4",10,110,277m,D4,OUTSIDE_TOP3,6,9/1,10.0,OUTSIDE_TOP3,RETAINED,,
2026-09-07,Central Park,15:51,4,Hollyoak Doogal,"UK LAY Central Park Trap 3,4",10,110,277m,D4,3,3,5/1,6.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-07,Central Park,16:28,3,Blue Drout,"UK LAY Central Park Trap 3,4",10,110,277m,D1,3,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-07,Central Park,16:28,4,Autumn Jane,"UK LAY Central Park Trap 3,4",10,110,277m,D1,1,1,6/4,2.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Central Park,17:24,3,Rocket Megzy,"UK LAY Central Park Trap 3,4",10,110,491m,A2,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Central Park,17:24,4,Knockroe Lucy,"UK LAY Central Park Trap 3,4",10,110,491m,A2,OUTSIDE_TOP3,2,7/2,4.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-07,Central Park,17:43,3,Genuine Sambuca,"UK LAY Central Park Trap 3,4",10,110,277m,D1,1,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Central Park,17:43,4,Autumn Mary,"UK LAY Central Park Trap 3,4",10,110,277m,D1,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-07,Central Park,18:02,3,Bucks Queen,"UK LAY Central Park Trap 3,4",10,110,491m,A2,OUTSIDE_TOP3,4,13/2,7.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (13/2; decimal 7.50); retained absent converging danger evidence
2026-09-07,Central Park,18:02,4,Lets Go Johnny,"UK LAY Central Park Trap 3,4",10,110,491m,A2,1,3,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Doncaster,15:03,2,Ballymac Ivanna,"UK LAY Doncaster Trap 2,6",6,120,483m,A1,OUTSIDE_TOP3,3,11/2,6.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-07,Doncaster,15:03,6,Bombay Fantasy,"UK LAY Doncaster Trap 2,6",6,120,483m,A1,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-07,Doncaster,16:56,2,Mahomes,"UK LAY Doncaster Trap 2,6",6,120,275m,D3,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-07,Doncaster,16:56,6,Killieford Zoe,"UK LAY Doncaster Trap 2,6",6,120,275m,D3,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Harlow,10:32,2,Day Tripper,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,6,11/2,6.5,OUTSIDE_TOP3,RETAINED,,
2026-09-07,Harlow,10:32,4,Skinny Pete,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,3,9/2,5.5,BOUNDARY_TIE,RETAINED,,Forecast tie crosses third-place boundary; retained absent stronger evidence
2026-09-07,Harlow,11:21,2,Crystal Luna,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,5/1,6.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-07,Harlow,11:21,4,Dellser Nidge,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-07,Harlow,11:54,2,Headford Cooper,"UK LAY Harlow Trap 2,4",12,100,238m,D3,OUTSIDE_TOP3,4,7/2,4.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (7/2; decimal 4.50); retained absent converging danger evidence
2026-09-07,Harlow,11:54,4,Cofam Princess,"UK LAY Harlow Trap 2,4",12,100,238m,D3,OUTSIDE_TOP3,5,5/1,6.0,OUTSIDE_TOP3,RETAINED,,
