Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Hollyoak Cindy,WIN,28/08/2026 11:27,LAY,1,10,110,FALSE
Daily Strategy 2,Emjay Flyer,WIN,28/08/2026 12:51,LAY,1,10,110,FALSE
Daily Strategy 2,Hollyoak Mercury,WIN,28/08/2026 14:14,LAY,1,10,110,FALSE
Daily Strategy 2,Beach Bum,WIN,28/08/2026 14:14,LAY,1,10,110,FALSE
Daily Strategy 2,Robbies King,WIN,28/08/2026 11:21,LAY,1,12,100,FALSE
Daily Strategy 2,Moaning Tini,WIN,28/08/2026 11:21,LAY,1,12,100,FALSE
Daily Strategy 2,Emers Gem,WIN,28/08/2026 13:03,LAY,1,12,100,FALSE
Daily Strategy 2,Cree Lullaby,WIN,28/08/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy 2,Random Izzy,WIN,28/08/2026 13:37,LAY,1,12,100,FALSE
Daily Strategy 2,Oppo,WIN,28/08/2026 13:54,LAY,1,12,100,FALSE
Daily Strategy 2,Roscrea Karen,WIN,28/08/2026 14:11,LAY,1,12,100,FALSE
Daily Strategy 2,Traptoline Elena,WIN,28/08/2026 14:11,LAY,1,12,100,FALSE
Daily Strategy 2,Rockmount Moe,WIN,28/08/2026 19:24,LAY,1,12,100,FALSE
Daily Strategy 2,Sugar Tiger,WIN,28/08/2026 19:58,LAY,1,12,100,FALSE
Daily Strategy 2,Sals Pepsi,WIN,28/08/2026 19:58,LAY,1,12,100,FALSE
Daily Strategy 2,Da Motor Man,WIN,28/08/2026 20:34,LAY,1,12,100,FALSE
Daily Strategy 2,Tullycanna Sadie,WIN,28/08/2026 21:26,LAY,1,12,100,FALSE
Daily Strategy 2,Julies Treat,WIN,28/08/2026 14:29,LAY,1,4,100,FALSE
Daily Strategy 2,Highview Roots,WIN,28/08/2026 14:48,LAY,1,4,100,FALSE
Daily Strategy 2,Nurney Sniper,WIN,28/08/2026 15:26,LAY,1,4,100,FALSE
Daily Strategy 2,Lundhill Alfie,WIN,28/08/2026 15:26,LAY,1,4,100,FALSE
Daily Strategy 2,Cotswold Prince,WIN,28/08/2026 15:44,LAY,1,4,100,FALSE
Daily Strategy 2,Glenvale Dave,WIN,28/08/2026 16:03,LAY,1,4,100,FALSE
Daily Strategy 2,Twoshookmen,WIN,28/08/2026 16:59,LAY,1,4,100,FALSE
Daily Strategy 2,Seven Oclock Bob,WIN,28/08/2026 17:18,LAY,1,4,100,FALSE
Daily Strategy 2,Grange Bell,WIN,28/08/2026 17:37,LAY,1,4,100,FALSE
Daily Strategy 2,Cactus Closedown,WIN,28/08/2026 17:56,LAY,1,4,100,FALSE
Daily Strategy 2,Gallant Taylor,WIN,28/08/2026 18:08,LAY,1,1.01,100,FALSE
Daily Strategy 2,Kylenoe Stan,WIN,28/08/2026 19:08,LAY,1,1.01,100,FALSE
