date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-08-28,Central Park,11:09,3,Swift Vibration,"UK LAY Central Park Trap 3,4",10,110,277m,D3,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-28,Central Park,11:09,4,Up Ta Hill,"UK LAY Central Park Trap 3,4",10,110,277m,D3,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-28,Central Park,11:27,4,Vicious Amanda,"UK LAY Central Park Trap 3,4",10,110,277m,D2,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-28,Central Park,12:01,3,Samrose Jet,"UK LAY Central Park Trap 3,4",10,110,277m,D5,1,3,5/1,6.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-28,Central Park,12:01,4,Montana Lady,"UK LAY Central Park Trap 3,4",10,110,277m,D5,3,4,11/2,6.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-28,Central Park,12:51,3,Hot Jackie,"UK LAY Central Park Trap 3,4",10,110,277m,D1,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-28,Central Park,13:08,3,Deelish Maggie,"UK LAY Central Park Trap 3,4",10,110,491m,A3,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-08-28,Central Park,13:08,4,Hollyoak Lisa,"UK LAY Central Park Trap 3,4",10,110,491m,A3,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-08-28,Harlow,13:03,4,Come On Babe,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-08-28,Harlow,13:54,2,Adamant Breeze,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,1,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
