date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-01,Central Park,18:48,3,Cyclers Storm,"UK LAY Central Park Trap 3,4",10,110,277m,D3,3,1,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-01,Central Park,18:48,4,Ask The Warden,"UK LAY Central Park Trap 3,4",10,110,277m,D3,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-01,Central Park,19:56,3,Savana Yahoo,"UK LAY Central Park Trap 3,4",10,110,277m,D1,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-01,Central Park,19:56,4,Autumn Mary,"UK LAY Central Park Trap 3,4",10,110,277m,D1,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-01,Central Park,20:31,3,My Jaspie,"UK LAY Central Park Trap 3,4",10,110,277m,D1,1,1,6/4,2.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-01,Central Park,20:31,4,Droopys Rarity,"UK LAY Central Park Trap 3,4",10,110,277m,D1,3,2,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-01,Central Park,21:04,3,Fagans Dreaming,"UK LAY Central Park Trap 3,4",10,110,277m,D3,2,4,5/1,6.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-01,Central Park,21:04,4,Mikeys Rudy,"UK LAY Central Park Trap 3,4",10,110,277m,D3,1,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-01,Monmore,14:31,2,Vixons Ariel,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,3,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-01,Monmore,14:31,5,Speedy Dog,"UK LAY Monmore Trap 2,5,6",4,100,480m,A10,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-01,Monmore,14:49,2,Aero Bluebell,"UK LAY Monmore Trap 2,5,6",4,100,480m,A8,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-01,Monmore,14:49,5,Bloos Bro Bugsy,"UK LAY Monmore Trap 2,5,6",4,100,480m,A8,1,1,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-01,Monmore,14:49,6,Longacres Fee,"UK LAY Monmore Trap 2,5,6",4,100,480m,A8,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
