Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Scary Moll Dolls,WIN,05/09/2026 18:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Woodys Womble,WIN,05/09/2026 18:50,LAY,1,10,110,FALSE
Daily Strategy Filter,Speedy Delilah,WIN,05/09/2026 19:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Speedy Uso,WIN,05/09/2026 19:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Samba Blaze,WIN,05/09/2026 19:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Swift Ellis,WIN,05/09/2026 19:50,LAY,1,10,110,FALSE
Daily Strategy Filter,Foxwood Dolly,WIN,05/09/2026 20:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Dereks Legend,WIN,05/09/2026 21:10,LAY,1,10,110,FALSE
Daily Strategy Filter,Danas Star,WIN,05/09/2026 21:30,LAY,1,10,110,FALSE
Daily Strategy Filter,Rossa Abi,WIN,05/09/2026 19:04,LAY,1,6,120,FALSE
Daily Strategy Filter,Rockmount Bob,WIN,05/09/2026 19:04,LAY,1,6,120,FALSE
Daily Strategy Filter,Vixons Opaque,WIN,05/09/2026 11:01,LAY,1,4,100,FALSE
Daily Strategy Filter,Bloos Ladysandra,WIN,05/09/2026 11:01,LAY,1,4,100,FALSE
Daily Strategy Filter,Longacres Ella,WIN,05/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy Filter,Mucky Danno,WIN,05/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Tommys Snowman,WIN,05/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Whats Up Mac,WIN,05/09/2026 12:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Dunquin Brendan,WIN,05/09/2026 12:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Peace O Mind,WIN,05/09/2026 14:07,LAY,1,4,100,FALSE
Daily Strategy Filter,Elderberry Flash,WIN,05/09/2026 18:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Stackemup Amy,WIN,05/09/2026 18:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Pepinillo,WIN,05/09/2026 19:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Kates Goldie,WIN,05/09/2026 20:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Deal For Two,WIN,05/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Greenmount Hawk,WIN,05/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy Filter,Kingsholm Road,WIN,05/09/2026 20:54,LAY,1,4,100,FALSE
Daily Strategy Filter,Rallying Cash,WIN,05/09/2026 21:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Beatties Bliss,WIN,05/09/2026 21:14,LAY,1,4,100,FALSE
Daily Strategy Filter,Glasheen Bucko,WIN,05/09/2026 14:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Pavlo,WIN,05/09/2026 14:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Ballycleary Java,WIN,05/09/2026 14:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Trapstyle Sneezy,WIN,05/09/2026 15:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Five Alley Zena,WIN,05/09/2026 15:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Guinness Lad,WIN,05/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Maireads Duchess,WIN,05/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Choices Jean,WIN,05/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Cushie Seamie,WIN,05/09/2026 16:58,LAY,1,4,100,FALSE
Daily Strategy Filter,Clodcar Rosie,WIN,05/09/2026 17:18,LAY,1,4,100,FALSE
Daily Strategy Filter,Loher Mag,WIN,05/09/2026 17:36,LAY,1,4,100,FALSE
Daily Strategy Filter,Seeyouatlake,WIN,05/09/2026 19:59,LAY,1,6,50,FALSE
Daily Strategy Filter,Headford Rose,WIN,05/09/2026 19:59,LAY,1,6,50,FALSE
Daily Strategy Filter,Adamant Olaf,WIN,05/09/2026 21:48,LAY,1,6,50,FALSE
