Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Scary Moll Dolls,WIN,05/09/2026 18:10,LAY,1,10,110,FALSE
Daily Strategy 2,Woodys Womble,WIN,05/09/2026 18:50,LAY,1,10,110,FALSE
Daily Strategy 2,Speedy Delilah,WIN,05/09/2026 19:10,LAY,1,10,110,FALSE
Daily Strategy 2,Speedy Uso,WIN,05/09/2026 19:10,LAY,1,10,110,FALSE
Daily Strategy 2,Samba Blaze,WIN,05/09/2026 19:30,LAY,1,10,110,FALSE
Daily Strategy 2,Swift Ellis,WIN,05/09/2026 19:50,LAY,1,10,110,FALSE
Daily Strategy 2,Foxwood Dolly,WIN,05/09/2026 20:10,LAY,1,10,110,FALSE
Daily Strategy 2,Dereks Legend,WIN,05/09/2026 21:10,LAY,1,10,110,FALSE
Daily Strategy 2,Danas Star,WIN,05/09/2026 21:30,LAY,1,10,110,FALSE
Daily Strategy 2,Rossa Abi,WIN,05/09/2026 19:04,LAY,1,6,120,FALSE
Daily Strategy 2,Rockmount Bob,WIN,05/09/2026 19:04,LAY,1,6,120,FALSE
Daily Strategy 2,Vixons Opaque,WIN,05/09/2026 11:01,LAY,1,4,100,FALSE
Daily Strategy 2,Bloos Ladysandra,WIN,05/09/2026 11:01,LAY,1,4,100,FALSE
Daily Strategy 2,Longacres Ella,WIN,05/09/2026 11:52,LAY,1,4,100,FALSE
Daily Strategy 2,Mucky Danno,WIN,05/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy 2,Tommys Snowman,WIN,05/09/2026 12:26,LAY,1,4,100,FALSE
Daily Strategy 2,Whats Up Mac,WIN,05/09/2026 12:42,LAY,1,4,100,FALSE
Daily Strategy 2,Dunquin Brendan,WIN,05/09/2026 12:42,LAY,1,4,100,FALSE
Daily Strategy 2,Peace O Mind,WIN,05/09/2026 14:07,LAY,1,4,100,FALSE
Daily Strategy 2,Elderberry Flash,WIN,05/09/2026 18:14,LAY,1,4,100,FALSE
Daily Strategy 2,Stackemup Amy,WIN,05/09/2026 18:54,LAY,1,4,100,FALSE
Daily Strategy 2,Aero Pepinillo,WIN,05/09/2026 19:54,LAY,1,4,100,FALSE
Daily Strategy 2,Kates Goldie,WIN,05/09/2026 20:14,LAY,1,4,100,FALSE
Daily Strategy 2,Deal For Two,WIN,05/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy 2,Greenmount Hawk,WIN,05/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy 2,Kingsholm Road,WIN,05/09/2026 20:54,LAY,1,4,100,FALSE
Daily Strategy 2,Rallying Cash,WIN,05/09/2026 21:14,LAY,1,4,100,FALSE
Daily Strategy 2,Beatties Bliss,WIN,05/09/2026 21:14,LAY,1,4,100,FALSE
Daily Strategy 2,Glasheen Bucko,WIN,05/09/2026 14:18,LAY,1,4,100,FALSE
Daily Strategy 2,Swift Pavlo,WIN,05/09/2026 14:18,LAY,1,4,100,FALSE
Daily Strategy 2,Ballycleary Java,WIN,05/09/2026 14:58,LAY,1,4,100,FALSE
Daily Strategy 2,Trapstyle Sneezy,WIN,05/09/2026 15:18,LAY,1,4,100,FALSE
Daily Strategy 2,Five Alley Zena,WIN,05/09/2026 15:38,LAY,1,4,100,FALSE
Daily Strategy 2,Guinness Lad,WIN,05/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy 2,Maireads Duchess,WIN,05/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy 2,Choices Jean,WIN,05/09/2026 16:18,LAY,1,4,100,FALSE
Daily Strategy 2,Cushie Seamie,WIN,05/09/2026 16:58,LAY,1,4,100,FALSE
Daily Strategy 2,Clodcar Rosie,WIN,05/09/2026 17:18,LAY,1,4,100,FALSE
Daily Strategy 2,Loher Mag,WIN,05/09/2026 17:36,LAY,1,4,100,FALSE
Daily Strategy 2,Seeyouatlake,WIN,05/09/2026 19:59,LAY,1,6,50,FALSE
Daily Strategy 2,Headford Rose,WIN,05/09/2026 19:59,LAY,1,6,50,FALSE
Daily Strategy 2,Adamant Olaf,WIN,05/09/2026 21:48,LAY,1,6,50,FALSE
