Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Hollyoak Cindy,WIN,21/08/2026 11:09,LAY,1,10,110,FALSE
Daily Strategy Filter,Montana Faithful,WIN,21/08/2026 11:43,LAY,1,10,110,FALSE
Daily Strategy Filter,Emjay Flyer,WIN,21/08/2026 12:01,LAY,1,10,110,FALSE
Daily Strategy Filter,Speedy Bas,WIN,21/08/2026 12:01,LAY,1,10,110,FALSE
Daily Strategy Filter,Beach Time,WIN,21/08/2026 12:18,LAY,1,10,110,FALSE
Daily Strategy Filter,Moaning Saka,WIN,21/08/2026 14:14,LAY,1,10,110,FALSE
Daily Strategy Filter,Scroggy Moe,WIN,21/08/2026 10:48,LAY,1,12,100,FALSE
Daily Strategy Filter,Moaning Tini,WIN,21/08/2026 11:38,LAY,1,12,100,FALSE
Daily Strategy Filter,Skidrow Jake,WIN,21/08/2026 12:12,LAY,1,12,100,FALSE
Daily Strategy Filter,Ravenswood Blake,WIN,21/08/2026 12:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Soldeu,WIN,21/08/2026 13:54,LAY,1,12,100,FALSE
Daily Strategy Filter,Savanalittlelegs,WIN,21/08/2026 18:11,LAY,1,12,100,FALSE
Daily Strategy Filter,Alohas Dream,WIN,21/08/2026 18:11,LAY,1,12,100,FALSE
Daily Strategy Filter,Mea Culpa,WIN,21/08/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy Filter,My Bella Rose,WIN,21/08/2026 18:29,LAY,1,12,100,FALSE
Daily Strategy Filter,Rockmount Moe,WIN,21/08/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy Filter,Norristown May,WIN,21/08/2026 14:48,LAY,1,4,100,FALSE
Daily Strategy Filter,Deecee Phoenix,WIN,21/08/2026 16:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Bells Meadow,WIN,21/08/2026 17:56,LAY,1,4,100,FALSE
Daily Strategy Filter,Twoshookmen,WIN,21/08/2026 17:56,LAY,1,4,100,FALSE
Daily Strategy Filter,Silverwing,WIN,21/08/2026 18:08,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Crafty Elmo,WIN,21/08/2026 18:28,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Gallant Taylor,WIN,21/08/2026 20:48,LAY,1,1.01,100,FALSE
Daily Strategy Filter,Velvet Kaela,WIN,21/08/2026 18:33,LAY,1,4,100,FALSE
Daily Strategy Filter,Too Spicy,WIN,21/08/2026 18:53,LAY,1,4,100,FALSE
Daily Strategy Filter,Hollywood Leo,WIN,21/08/2026 18:53,LAY,1,4,100,FALSE
Daily Strategy Filter,Untold Ripple,WIN,21/08/2026 19:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Savana Cosmic,WIN,21/08/2026 19:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Lil Bo Beep,WIN,21/08/2026 21:33,LAY,1,4,100,FALSE
Daily Strategy Filter,Full Monty,WIN,21/08/2026 22:13,LAY,1,4,100,FALSE
Daily Strategy Filter,Burnpark Pheonix,WIN,21/08/2026 19:03,LAY,1,9,100,FALSE
Daily Strategy Filter,Pappys Berry,WIN,21/08/2026 19:23,LAY,1,9,100,FALSE
Daily Strategy Filter,Droopys Orator,WIN,21/08/2026 19:43,LAY,1,9,100,FALSE
Daily Strategy Filter,Romantic Jake,WIN,21/08/2026 20:03,LAY,1,9,100,FALSE
Daily Strategy Filter,Romeo Vega,WIN,21/08/2026 20:23,LAY,1,9,100,FALSE
Daily Strategy Filter,Innfield Bucko,WIN,21/08/2026 20:43,LAY,1,9,100,FALSE
Daily Strategy Filter,Tromora Grace,WIN,21/08/2026 22:03,LAY,1,9,100,FALSE
Daily Strategy Filter,Kates Dream,WIN,21/08/2026 14:23,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Pavlo,WIN,21/08/2026 14:23,LAY,1,4,100,FALSE
Daily Strategy Filter,Ivy Hill Willow,WIN,21/08/2026 15:01,LAY,1,4,100,FALSE
Daily Strategy Filter,Essex Abz,WIN,21/08/2026 15:01,LAY,1,4,100,FALSE
Daily Strategy Filter,Arrigle Blue,WIN,21/08/2026 15:19,LAY,1,4,100,FALSE
Daily Strategy Filter,Pagan And Chief,WIN,21/08/2026 15:38,LAY,1,4,100,FALSE
Daily Strategy Filter,Sapphire Wolf,WIN,21/08/2026 16:53,LAY,1,4,100,FALSE
Daily Strategy Filter,El Prez Bandit,WIN,21/08/2026 16:53,LAY,1,4,100,FALSE
Daily Strategy Filter,Makeit Goofy,WIN,21/08/2026 17:31,LAY,1,4,100,FALSE
Daily Strategy Filter,Clodcar Rosie,WIN,21/08/2026 17:49,LAY,1,4,100,FALSE
Daily Strategy Filter,Frankton Daisy,WIN,21/08/2026 17:49,LAY,1,4,100,FALSE
Daily Strategy Filter,Wellstreet Cath,WIN,21/08/2026 17:49,LAY,1,4,100,FALSE
