Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy Filter,Aero Spears,WIN,08/09/2026 20:47,LAY,1,10,110,FALSE
Daily Strategy Filter,Ropewalk Star,WIN,08/09/2026 15:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Aces Choice,WIN,08/09/2026 15:09,LAY,1,4,100,FALSE
Daily Strategy Filter,Pay On Time,WIN,08/09/2026 16:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Swift Ramona,WIN,08/09/2026 16:04,LAY,1,4,100,FALSE
Daily Strategy Filter,Wanfourtoeknee,WIN,08/09/2026 16:42,LAY,1,4,100,FALSE
Daily Strategy Filter,Bundoran,WIN,08/09/2026 17:37,LAY,1,4,100,FALSE
Daily Strategy Filter,Aero Mistake,WIN,08/09/2026 17:57,LAY,1,4,100,FALSE
Daily Strategy Filter,Jimmytheconman,WIN,08/09/2026 17:57,LAY,1,4,100,FALSE
Daily Strategy Filter,Romantic Jake,WIN,08/09/2026 18:37,LAY,1,9,100,FALSE
Daily Strategy Filter,Mind Your Mind,WIN,08/09/2026 20:19,LAY,1,9,100,FALSE
Daily Strategy Filter,Ballycleary Bono,WIN,08/09/2026 18:26,LAY,1,4,100,FALSE
Daily Strategy Filter,Scala Rocket,WIN,08/09/2026 18:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Pullinamixer,WIN,08/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Quest Master,WIN,08/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy Filter,Ivy Hill Willow,WIN,08/09/2026 19:33,LAY,1,4,100,FALSE
Daily Strategy Filter,Makeit Myella,WIN,08/09/2026 20:07,LAY,1,4,100,FALSE
Daily Strategy Filter,Chelms Jacob,WIN,08/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy Filter,Amiganwhitenose,WIN,08/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy Filter,Miss Eske,WIN,08/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Hawkfield Magic,WIN,08/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy Filter,Evies Choice,WIN,08/09/2026 15:59,LAY,1,4,100,FALSE
Daily Strategy Filter,Comer Sue,WIN,08/09/2026 15:59,LAY,1,4,100,FALSE
