Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Aero Spears,WIN,08/09/2026 20:47,LAY,1,10,110,FALSE
Daily Strategy 2,Ropewalk Star,WIN,08/09/2026 15:09,LAY,1,4,100,FALSE
Daily Strategy 2,Aces Choice,WIN,08/09/2026 15:09,LAY,1,4,100,FALSE
Daily Strategy 2,Pay On Time,WIN,08/09/2026 16:04,LAY,1,4,100,FALSE
Daily Strategy 2,Swift Ramona,WIN,08/09/2026 16:04,LAY,1,4,100,FALSE
Daily Strategy 2,Wanfourtoeknee,WIN,08/09/2026 16:42,LAY,1,4,100,FALSE
Daily Strategy 2,Bundoran,WIN,08/09/2026 17:37,LAY,1,4,100,FALSE
Daily Strategy 2,Aero Mistake,WIN,08/09/2026 17:57,LAY,1,4,100,FALSE
Daily Strategy 2,Jimmytheconman,WIN,08/09/2026 17:57,LAY,1,4,100,FALSE
Daily Strategy 2,Romantic Jake,WIN,08/09/2026 18:37,LAY,1,9,100,FALSE
Daily Strategy 2,Mind Your Mind,WIN,08/09/2026 20:19,LAY,1,9,100,FALSE
Daily Strategy 2,Ballycleary Bono,WIN,08/09/2026 18:26,LAY,1,4,100,FALSE
Daily Strategy 2,Scala Rocket,WIN,08/09/2026 18:59,LAY,1,4,100,FALSE
Daily Strategy 2,Pullinamixer,WIN,08/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy 2,Quest Master,WIN,08/09/2026 19:16,LAY,1,4,100,FALSE
Daily Strategy 2,Ivy Hill Willow,WIN,08/09/2026 19:33,LAY,1,4,100,FALSE
Daily Strategy 2,Makeit Myella,WIN,08/09/2026 20:07,LAY,1,4,100,FALSE
Daily Strategy 2,Chelms Jacob,WIN,08/09/2026 20:41,LAY,1,4,100,FALSE
Daily Strategy 2,Amiganwhitenose,WIN,08/09/2026 15:03,LAY,1,4,100,FALSE
Daily Strategy 2,Miss Eske,WIN,08/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Magic,WIN,08/09/2026 15:22,LAY,1,4,100,FALSE
Daily Strategy 2,Evies Choice,WIN,08/09/2026 15:59,LAY,1,4,100,FALSE
Daily Strategy 2,Comer Sue,WIN,08/09/2026 15:59,LAY,1,4,100,FALSE
