Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Hollyoak Cindy,WIN,10/09/2026 14:23,LAY,1,10,110,FALSE
Daily Strategy 2,King Ringo,WIN,10/09/2026 16:34,LAY,1,10,110,FALSE
Daily Strategy 2,Nurney Sniper,WIN,10/09/2026 11:46,LAY,1,4,100,FALSE
Daily Strategy 2,Lucky Lass,WIN,10/09/2026 12:37,LAY,1,4,100,FALSE
Daily Strategy 2,Grumpy Kevin,WIN,10/09/2026 13:11,LAY,1,4,100,FALSE
Daily Strategy 2,Pennys Snow,WIN,10/09/2026 18:31,LAY,1,4,100,FALSE
Daily Strategy 2,Battery Jack,WIN,10/09/2026 19:22,LAY,1,4,100,FALSE
Daily Strategy 2,Longacres Ella,WIN,10/09/2026 19:22,LAY,1,4,100,FALSE
Daily Strategy 2,Nametab Orion,WIN,10/09/2026 19:56,LAY,1,4,100,FALSE
Daily Strategy 2,Aero Dulcie,WIN,10/09/2026 19:56,LAY,1,4,100,FALSE
Daily Strategy 2,Droopys Melon,WIN,10/09/2026 21:04,LAY,1,4,100,FALSE
Daily Strategy 2,Longacres Ariel,WIN,10/09/2026 21:04,LAY,1,4,100,FALSE
Daily Strategy 2,Feora Kate,WIN,10/09/2026 12:31,LAY,1,1.01,100,FALSE
Daily Strategy 2,Scooby Gdynia,WIN,10/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy 2,Vinegarhill Bell,WIN,10/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy 2,Trapstyle Wee,WIN,10/09/2026 15:32,LAY,1,4,100,FALSE
Daily Strategy 2,Dreamin Puccini,WIN,10/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy 2,Cashout Mcilroy,WIN,10/09/2026 15:51,LAY,1,4,100,FALSE
Daily Strategy 2,Catunda Stella,WIN,10/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy 2,Knockard Joe,WIN,10/09/2026 16:28,LAY,1,4,100,FALSE
Daily Strategy 2,Homebound Blanko,WIN,10/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy 2,Tolpuddleduchess,WIN,10/09/2026 16:47,LAY,1,4,100,FALSE
Daily Strategy 2,Flickering Belle,WIN,10/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy 2,Hitthelids Paulo,WIN,10/09/2026 17:06,LAY,1,4,100,FALSE
Daily Strategy 2,Eze,WIN,10/09/2026 17:43,LAY,1,4,100,FALSE
Daily Strategy 2,Baggios Spice,WIN,10/09/2026 17:34,LAY,1,4,100,FALSE
Daily Strategy 2,Crokers Music,WIN,10/09/2026 18:11,LAY,1,4,100,FALSE
Daily Strategy 2,Whisky Elsa,WIN,10/09/2026 18:29,LAY,1,4,100,FALSE
Daily Strategy 2,Sawpit Seagull,WIN,10/09/2026 18:46,LAY,1,4,100,FALSE
Daily Strategy 2,Mustang Darwin,WIN,10/09/2026 18:46,LAY,1,4,100,FALSE
Daily Strategy 2,Constitution,WIN,10/09/2026 18:46,LAY,1,4,100,FALSE
Daily Strategy 2,Mongys Sydney,WIN,10/09/2026 19:04,LAY,1,4,100,FALSE
Daily Strategy 2,Hawkfield Blitz,WIN,10/09/2026 19:04,LAY,1,4,100,FALSE
Daily Strategy 2,Missouri,WIN,10/09/2026 20:16,LAY,1,4,100,FALSE
Daily Strategy 2,Random Vicky,WIN,10/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy 2,Rollerball,WIN,10/09/2026 20:34,LAY,1,4,100,FALSE
Daily Strategy 2,Affleck Henbit,WIN,10/09/2026 20:52,LAY,1,4,100,FALSE
Daily Strategy 2,Inner City,WIN,10/09/2026 21:09,LAY,1,4,100,FALSE
Daily Strategy 2,Kippagh Epic,WIN,10/09/2026 21:09,LAY,1,4,100,FALSE
Daily Strategy 2,Glory Goodtime,WIN,10/09/2026 21:26,LAY,1,4,100,FALSE
Daily Strategy 2,Sudden Bolt,WIN,10/09/2026 21:26,LAY,1,4,100,FALSE
