date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-10,Central Park,14:23,3,Montana Jazz,"UK LAY Central Park Trap 3,4",10,110,277m,D2,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-10,Central Park,14:23,4,Hollyoak Cindy,"UK LAY Central Park Trap 3,4",10,110,277m,D2,OUTSIDE_TOP3,5,11/2,6.5,OUTSIDE_TOP3,RETAINED,,
2026-09-10,Central Park,15:57,3,Montana Faithful,"UK LAY Central Park Trap 3,4",10,110,491m,A5,3,3,7/2,4.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-10,Central Park,15:57,4,Havana Shirlie,"UK LAY Central Park Trap 3,4",10,110,491m,A5,2,5,11/2,6.5,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-10,Central Park,16:34,3,King Ringo,"UK LAY Central Park Trap 3,4",10,110,491m,A3,OUTSIDE_TOP3,5,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-09-10,Central Park,16:34,4,Hollyoak Lisa,"UK LAY Central Park Trap 3,4",10,110,491m,A3,2,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-10,Kinsley,11:46,5,Knotmor Ace,"UK LAY Kinsley Trap 5,6",4,100,268m,D2,1,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-10,Kinsley,11:46,6,Nurney Sniper,"UK LAY Kinsley Trap 5,6",4,100,268m,D2,OUTSIDE_TOP3,4,5/1,6.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (5/1; decimal 6.00); retained absent converging danger evidence
2026-09-10,Kinsley,12:37,5,Lucky Lass,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-10,Kinsley,12:37,6,Ferndale Gin,"UK LAY Kinsley Trap 5,6",4,100,268m,HP,3,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-10,Kinsley,13:11,5,Grumpy Kevin,"UK LAY Kinsley Trap 5,6",4,100,462m,HP,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-10,Kinsley,13:11,6,Da Man Joey,"UK LAY Kinsley Trap 5,6",4,100,462m,HP,2,1,11/10,2.1,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-10,Monmore,18:31,2,Confident Ruby,"UK LAY Monmore Trap 2,5,6",4,100,480m,A8,1,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
