Provider,SelectionName,MarketType,StartTime,BetType,Size,MinPrice,MaxPrice,BSP
Daily Strategy 2,Scary Moll Dolls,WIN,11/09/2026 11:27,LAY,1,10,110,FALSE
Daily Strategy 2,Westwood Gem,WIN,11/09/2026 12:34,LAY,1,10,110,FALSE
Daily Strategy 2,Miami Eagle,WIN,11/09/2026 12:34,LAY,1,10,110,FALSE
Daily Strategy 2,Speedy Uso,WIN,11/09/2026 13:08,LAY,1,10,110,FALSE
Daily Strategy 2,Hollyoak Mercury,WIN,11/09/2026 13:26,LAY,1,10,110,FALSE
Daily Strategy 2,Darley Devaletta,WIN,11/09/2026 14:14,LAY,1,10,110,FALSE
Daily Strategy 2,Gooner Be Good,WIN,11/09/2026 10:32,LAY,1,12,100,FALSE
Daily Strategy 2,Donegal Shane,WIN,11/09/2026 10:32,LAY,1,12,100,FALSE
Daily Strategy 2,Crying Jonesy,WIN,11/09/2026 10:48,LAY,1,12,100,FALSE
Daily Strategy 2,Moaning Mccoist,WIN,11/09/2026 11:04,LAY,1,12,100,FALSE
Daily Strategy 2,Foxrock Alfie,WIN,11/09/2026 11:04,LAY,1,12,100,FALSE
Daily Strategy 2,Traptoline Elena,WIN,11/09/2026 11:54,LAY,1,12,100,FALSE
Daily Strategy 2,Day Tripper,WIN,11/09/2026 12:12,LAY,1,12,100,FALSE
Daily Strategy 2,Syls Angel,WIN,11/09/2026 12:46,LAY,1,12,100,FALSE
Daily Strategy 2,Bit Of Cover,WIN,11/09/2026 13:54,LAY,1,12,100,FALSE
Daily Strategy 2,Cree Lullaby,WIN,11/09/2026 13:54,LAY,1,12,100,FALSE
Daily Strategy 2,Spade Work,WIN,11/09/2026 18:11,LAY,1,12,100,FALSE
Daily Strategy 2,Britbull Mafia,WIN,11/09/2026 19:24,LAY,1,12,100,FALSE
Daily Strategy 2,Alohas Dream,WIN,11/09/2026 19:42,LAY,1,12,100,FALSE
Daily Strategy 2,Dunnanelly Exit,WIN,11/09/2026 21:09,LAY,1,12,100,FALSE
Daily Strategy 2,Jumbos Cairo,WIN,11/09/2026 21:26,LAY,1,12,100,FALSE
Daily Strategy 2,Swift Qay,WIN,11/09/2026 14:29,LAY,1,4,100,FALSE
Daily Strategy 2,Lundhill Alfie,WIN,11/09/2026 15:26,LAY,1,4,100,FALSE
Daily Strategy 2,Speedy Killeavy,WIN,11/09/2026 15:26,LAY,1,4,100,FALSE
Daily Strategy 2,Canal View Blue,WIN,11/09/2026 16:03,LAY,1,4,100,FALSE
Daily Strategy 2,Da Maureens Star,WIN,11/09/2026 17:18,LAY,1,4,100,FALSE
Daily Strategy 2,Norden Girl,WIN,11/09/2026 17:37,LAY,1,4,100,FALSE
Daily Strategy 2,Hitthebottleneil,WIN,11/09/2026 18:08,LAY,1,1.01,100,FALSE
Daily Strategy 2,Lisnakill Donnie,WIN,11/09/2026 19:28,LAY,1,1.01,100,FALSE
Daily Strategy 2,Sparta Pro,WIN,11/09/2026 20:08,LAY,1,1.01,100,FALSE
Daily Strategy 2,Kellies Jewel,WIN,11/09/2026 20:28,LAY,1,1.01,100,FALSE
Daily Strategy 2,Crafty Elmo,WIN,11/09/2026 21:28,LAY,1,1.01,100,FALSE
Daily Strategy 2,Ballyhimikin Meg,WIN,11/09/2026 20:03,LAY,1,9,100,FALSE
Daily Strategy 2,Romeo Vega,WIN,11/09/2026 20:23,LAY,1,9,100,FALSE
Daily Strategy 2,Pomba Pauline,WIN,11/09/2026 21:43,LAY,1,9,100,FALSE
Daily Strategy 2,Tommys Poncho,WIN,11/09/2026 14:41,LAY,1,4,100,FALSE
Daily Strategy 2,Choices Jean,WIN,11/09/2026 15:19,LAY,1,4,100,FALSE
Daily Strategy 2,Swift One,WIN,11/09/2026 15:57,LAY,1,4,100,FALSE
Daily Strategy 2,Choices Bev,WIN,11/09/2026 16:16,LAY,1,4,100,FALSE
Daily Strategy 2,Daleroad Max,WIN,11/09/2026 16:16,LAY,1,4,100,FALSE
Daily Strategy 2,Unknown Tulip,WIN,11/09/2026 16:34,LAY,1,4,100,FALSE
Daily Strategy 2,Trapstyle Sneezy,WIN,11/09/2026 16:34,LAY,1,4,100,FALSE
Daily Strategy 2,Salacres Cath,WIN,11/09/2026 16:53,LAY,1,4,100,FALSE
Daily Strategy 2,Drohobych Falcon,WIN,11/09/2026 16:53,LAY,1,4,100,FALSE
Daily Strategy 2,Dairyland Jimmy,WIN,11/09/2026 17:12,LAY,1,4,100,FALSE
Daily Strategy 2,Makeit Power,WIN,11/09/2026 17:31,LAY,1,4,100,FALSE
Daily Strategy 2,Young Sheldon,WIN,11/09/2026 17:31,LAY,1,4,100,FALSE
