date,track,race_time,runner_number,dog_name,strategy,StrategyMinPrice,StrategyMaxPrice,Distance,Grade,AnalystVerdictPosition,ForecastRank,ForecastFractional,ForecastDecimal,ForecastState,Status,ExclusionCategory,Reason
2026-09-11,Harlow,13:03,2,Rathmeehan Suzy,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,13:03,4,Moaning Tini,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,2,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Harlow,13:19,2,Da Danna,"UK LAY Harlow Trap 2,4",12,100,238m,D4,OUTSIDE_TOP3,2,3/1,4.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 3/1; decimal 4.00)"
2026-09-11,Harlow,13:19,4,Ballymac Julia,"UK LAY Harlow Trap 2,4",12,100,238m,D4,1,1,15/8,2.875,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,13:54,2,Bit Of Cover,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Harlow,13:54,4,Cree Lullaby,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,4,6/1,7.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (6/1; decimal 7.00); retained absent converging danger evidence
2026-09-11,Harlow,14:11,2,Adamant Breeze,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Harlow,14:11,4,Brandywell King,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,5/2,3.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,17:51,2,Harveys Girl,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,17:51,4,Slipalong Don,"UK LAY Harlow Trap 2,4",12,100,238m,D5,2,2,7/2,4.5,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Harlow,18:11,2,Savana Ohmy Jo,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Harlow,18:11,4,Spade Work,"UK LAY Harlow Trap 2,4",12,100,238m,D4,OUTSIDE_TOP3,6,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Harlow,18:46,2,Keefill Coco,"UK LAY Harlow Trap 2,4",12,100,238m,D5,3,3,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Harlow,18:46,4,Likely Lads,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,19:24,2,Swift Uno,"UK LAY Harlow Trap 2,4",12,100,238m,D4,2,3,9/2,5.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Harlow,19:24,4,Britbull Mafia,"UK LAY Harlow Trap 2,4",12,100,238m,D4,OUTSIDE_TOP3,5,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Harlow,19:42,2,Savana Kayce,"UK LAY Harlow Trap 2,4",12,100,238m,D5,1,2,9/4,3.25,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,19:42,4,Alohas Dream,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,5,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Harlow,21:09,2,Dunnanelly Exit,"UK LAY Harlow Trap 2,4",12,100,415m,A7,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Harlow,21:09,4,Tullycanna Sadie,"UK LAY Harlow Trap 2,4",12,100,415m,A7,1,2,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Harlow,21:26,2,Jumbos Cairo,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Harlow,21:26,4,My Bella Rose,"UK LAY Harlow Trap 2,4",12,100,238m,D5,OUTSIDE_TOP3,3,5/1,6.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 3, 5/1; decimal 6.00)"
2026-09-11,Kinsley,14:29,5,Swift Qay,"UK LAY Kinsley Trap 5,6",4,100,462m,A3,OUTSIDE_TOP3,6,8/1,9.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Kinsley,14:29,6,Raise The Beat,"UK LAY Kinsley Trap 5,6",4,100,462m,A3,1,1,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Kinsley,15:26,5,Lundhill Alfie,"UK LAY Kinsley Trap 5,6",4,100,268m,D2,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Kinsley,15:26,6,Speedy Killeavy,"UK LAY Kinsley Trap 5,6",4,100,268m,D2,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Kinsley,16:03,5,Laylas Friend,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,3,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Kinsley,16:03,6,Canal View Blue,"UK LAY Kinsley Trap 5,6",4,100,268m,D5,OUTSIDE_TOP3,4,9/2,5.5,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (9/2; decimal 5.50); retained absent converging danger evidence
2026-09-11,Kinsley,16:59,5,Clay Twister,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,1,4,4/1,5.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Kinsley,16:59,6,Queen Babs,"UK LAY Kinsley Trap 5,6",4,100,268m,D4,3,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Kinsley,17:18,5,Da Maureens Star,"UK LAY Kinsley Trap 5,6",4,100,462m,A5,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Kinsley,17:18,6,Hazelgrove Pearl,"UK LAY Kinsley Trap 5,6",4,100,462m,A5,3,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Kinsley,17:37,5,Norden Girl,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,OUTSIDE_TOP3,6,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Kinsley,17:37,6,Revilo Eagle,"UK LAY Kinsley Trap 5,6",4,100,462m,A7,2,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Nottingham,18:08,6,Hitthebottleneil,UK LAY Nottingham Trap 6,1.01,100,500m,A5,OUTSIDE_TOP3,5,9/2,5.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Nottingham,18:28,6,Flame Wood,UK LAY Nottingham Trap 6,1.01,100,305m,D3,3,5,6/1,7.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Nottingham,18:48,6,Bonnies Legacy,UK LAY Nottingham Trap 6,1.01,100,305m,D2,1,1,11/5,3.2,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Nottingham,19:28,6,Lisnakill Donnie,UK LAY Nottingham Trap 6,1.01,100,500m,A1,OUTSIDE_TOP3,6,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Nottingham,20:08,6,Sparta Pro,UK LAY Nottingham Trap 6,1.01,100,500m,A2,OUTSIDE_TOP3,4,5/1,6.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (5/1; decimal 6.00); retained absent converging danger evidence
2026-09-11,Nottingham,20:28,6,Kellies Jewel,UK LAY Nottingham Trap 6,1.01,100,500m,HP,OUTSIDE_TOP3,6,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Nottingham,20:48,6,Worra Babe,UK LAY Nottingham Trap 6,1.01,100,500m,HP,1,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Nottingham,21:08,6,Saleen Swan,UK LAY Nottingham Trap 6,1.01,100,500m,HP,3,3,4/1,5.0,BOUNDARY_TIE,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Nottingham,21:28,6,Crafty Elmo,UK LAY Nottingham Trap 6,1.01,100,500m,A3,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-09-11,Sunderland,20:03,4,Ballyhimikin Meg,UK LAY Sunderland Trap 4,9,100,450m,OR3,OUTSIDE_TOP3,6,12/1,13.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Sunderland,20:23,4,Romeo Vega,UK LAY Sunderland Trap 4,9,100,450m,OR3,OUTSIDE_TOP3,6,14/1,15.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Sunderland,21:03,4,Burkos Criminal,UK LAY Sunderland Trap 4,9,100,450m,A4,3,3,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Sunderland,21:23,4,Kerabellec Delph,UK LAY Sunderland Trap 4,9,100,450m,A3,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Sunderland,21:43,4,Pomba Pauline,UK LAY Sunderland Trap 4,9,100,450m,A6,OUTSIDE_TOP3,5,11/2,6.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Sunderland,22:03,4,Louies Lass,UK LAY Sunderland Trap 4,9,100,261m,D2,OUTSIDE_TOP3,2,100/30,4.3333,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 100/30; decimal 4.33)"
2026-09-11,Towcester,14:41,1,Contempt,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,3,3,5/1,6.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Towcester,14:41,5,Frankton Poppy,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,2,2,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,14:41,6,Tommys Poncho,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,15:01,1,Matts Eunice,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,1,1,11/4,3.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Towcester,15:01,5,Slaheny Storm,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,3,4,5/1,6.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Towcester,15:01,6,Salacres Bullet,"UK LAY Towcester Trap 1,5,6",4,100,270m,D3,2,3,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,15:19,1,Blue Sparta,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,2,1,11/10,2.1,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,15:19,5,Choices Jean,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,OUTSIDE_TOP3,6,8/1,9.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,15:19,6,Cockneyloudmouth,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,1,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Towcester,15:57,1,Ballymac Nats,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,2,1,13/8,2.625,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,15:57,5,Swift One,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,OUTSIDE_TOP3,5,13/2,7.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,15:57,6,Salacresgovernor,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,1,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #1
2026-09-11,Towcester,16:16,1,Choices Bev,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,OUTSIDE_TOP3,4,5/1,6.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (5/1; decimal 6.00); retained absent converging danger evidence
2026-09-11,Towcester,16:16,5,Daleroad Max,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,OUTSIDE_TOP3,6,7/1,8.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,16:16,6,Flee From Gossip,"UK LAY Towcester Trap 1,5,6",4,100,270m,D4,2,2,7/2,4.5,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,16:34,1,Unknown Tulip,"UK LAY Towcester Trap 1,5,6",4,100,460m,B5,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,16:34,5,Ballycleary Java,"UK LAY Towcester Trap 1,5,6",4,100,460m,B5,2,3,4/1,5.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,16:34,6,Trapstyle Sneezy,"UK LAY Towcester Trap 1,5,6",4,100,460m,B5,OUTSIDE_TOP3,5,15/2,8.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,16:53,1,Salacres Cath,"UK LAY Towcester Trap 1,5,6",4,100,500m,A4,OUTSIDE_TOP3,6,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,16:53,5,Frankton Daisy,"UK LAY Towcester Trap 1,5,6",4,100,500m,A4,2,2,100/30,4.3333,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,16:53,6,Drohobych Falcon,"UK LAY Towcester Trap 1,5,6",4,100,500m,A4,OUTSIDE_TOP3,4,4/1,5.0,OUTSIDE_TOP3,RETAINED,,Forecast #4 reviewed (4/1; decimal 5.00); retained absent converging danger evidence
2026-09-11,Towcester,17:12,1,Salacres Merkel,"UK LAY Towcester Trap 1,5,6",4,100,500m,A5,2,1,11/5,3.2,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
2026-09-11,Towcester,17:12,5,Dairyland Jimmy,"UK LAY Towcester Trap 1,5,6",4,100,500m,A5,OUTSIDE_TOP3,5,6/1,7.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,17:12,6,Ballymac Andre,"UK LAY Towcester Trap 1,5,6",4,100,500m,A5,OUTSIDE_TOP3,2,4/1,5.0,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 4/1; decimal 5.00)"
2026-09-11,Towcester,17:31,1,Makeit Power,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,OUTSIDE_TOP3,6,10/1,11.0,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,17:31,5,Vivlinles,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,3,2,3/1,4.0,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Towcester,17:31,6,Young Sheldon,"UK LAY Towcester Trap 1,5,6",4,100,270m,D5,OUTSIDE_TOP3,5,17/2,9.5,OUTSIDE_TOP3,RETAINED,,
2026-09-11,Towcester,17:49,1,Ballymac Chai,"UK LAY Towcester Trap 1,5,6",4,100,460m,B4,3,1,7/4,2.75,TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #3
2026-09-11,Towcester,17:49,5,Passau,"UK LAY Towcester Trap 1,5,6",4,100,460m,B4,OUTSIDE_TOP3,2,7/2,4.5,TOP3,EXCLUDED,FORECAST_TOP3,"Timeform Betting Forecast top 3 (rank 2, 7/2; decimal 4.50)"
2026-09-11,Towcester,17:49,6,Fabulous Giulia,"UK LAY Towcester Trap 1,5,6",4,100,460m,B4,2,5,6/1,7.0,OUTSIDE_TOP3,EXCLUDED,ANALYST_TOP3,Timeform Analyst Verdict #2
